date,excess_log_return,RF,log_Mkt-RF,rev4,mom1m,log_Mkt-RF_lag2,log_Mkt-RF_lag3,aeavol,cashpr,ep,lgr,cfpq,chinvest,pchsale_pchxsga,salecash,chfeps,sfe,chnanalyst,disp,illiq,baspread,max,cash,acc,oa,ibq_adj,currat,pchcurrat,pchsale_pchinvt,pchsaleinv,O-score,first_lag_excess_return
2015-05-29,-0.2260217548504773,0.0,1.1954674632820992,211.8873780555839,8.783952633233348,191.1704974038238,-101.35825889257048,2468.7011367509053,1807.8521399738208,55.65265402819748,142.83876491551175,235.66147848820472,-56.67524288844877,-14.29086157769336,5718.800217856017,957.5836730729774,54.59658986655096,-221.71862764614497,485.92085611145,-0.0126129835358673,6.246805298192669,-12.177016683009183,33.79325180912548,167.04543045502422,725320.3514839634,264.0591632955057,10.279887126379435,94.63044421069786,11.23899946484964,-16.23521070764987,-7679.838089918187,-5.016832750032877
2015-06-30,-3.462824565134085,0.0,2.7408267489448392,-44.02735357615271,32.6536777904298,-36.010170825056484,190.51459878283032,2522.5632129028554,1638.7262190053964,55.741593318638486,200.34736936405528,203.89254191344503,-35.435139456251484,-62.57649414270279,5917.71821533945,1877.1362454258,95.53403932753729,-964.3053773815776,279.9300839800592,-0.0134282820525614,33.41254431002912,1.8345652241690689,17.54739170795426,14.384131996615396,-305102.7138240859,2.14602333705551,152.56494064023263,67.94268215074636,-52.18879637766574,-57.52722613433525,41.8401876077005,-0.2260217548504773
2015-07-31,8.553150857055645,0.0,-3.1291758461065684,27.329150310425437,-52.16480777358061,18.80346923205012,-36.00190658099939,2718.031632241196,1274.0622375703565,46.03390829711921,182.81671704024657,216.6201597860963,-40.42802283376707,-81.9856874754734,5888.786365220351,1368.0370141048868,90.97828695822116,-2485.5741747783336,276.07330665418743,-0.0092625666254487,-41.47836349453456,-17.45295746056206,0.8572309590149416,-28.17473069504942,-131906.54828226566,-39.06155180380465,-44.53919376445947,-64.39761606457697,17.294164949179347,17.179462950055317,-794.1008812592627,-3.462824565134085
2015-08-31,-11.112721987886118,0.0,3.1005629078596626,110.8762893708728,-20.441272942466547,43.134749770915306,18.78447055694512,2286.4668345805894,52.3612162610408,88.967508243259,101.4389931767894,408.18566282580366,47.77595673924012,56.25385880275379,6220.040395799937,1289.2259169946549,92.0073201034886,-2637.040238621887,253.4941035292008,0.0098370282169001,-6.621162633793574,-1.8591573310665692,-6.868271645261245,-85.50596951071722,190581.25289338827,-54.47786036682534,-2.124354960159053,-46.68357927116672,67.47928382835732,29.054881263481175,6482.641088408358,8.553150857055645
2015-09-30,-4.17924221428669,0.0,-12.6679023463065,-84.44882423435612,-104.25509356448454,-49.46255087070091,43.33548438018765,2280.0708124638395,92.50293887896908,86.50930240528325,786.3981879999012,419.348799053678,173.27360954767445,197.8135882210996,6157.772763489559,382.7594453480824,103.5690244080566,-1758.885775807103,331.98157563760776,0.0090248629890692,24.32917439762161,14.873640418964442,-29.27782129076337,-8.00823588265908,1562940.9517858175,-10.28049311924012,-495.8883499000544,-190.3610952444134,-108.64816900085,-229.1940606335504,-35.01883357208317,-11.112721987886118
2015-10-30,22.574409562935728,0.0,-6.316688752876502,-20.091467014471228,-139.51093409628663,48.68093845375832,-49.11296876511938,2107.427624847066,-391.477447367849,97.0942784426312,732.8440884494422,392.6059483347539,168.13381070454687,231.58896867457057,6182.55274518962,545.2005756118473,103.80216617658208,-218.10173048917528,352.2908064898406,-0.0103646487949184,-2.920819976889049,-11.169557565995945,-4.932344729840565,49.10491481610768,-152812.7185150832,79.51672594125283,-37.27198991675277,27.28191423093736,0.0,12.88336354532808,2162.630956624233,-4.17924221428669
2015-11-30,-3.0113791887731334,0.0,15.091875141394397,-58.540429891292256,280.0818819257961,-197.74843581482543,48.50826836878405,2350.0871992769976,1221.198127542185,148.98415857931624,693.4114589717375,501.6737989800225,27.473329900117083,190.9927093984303,6090.426610467269,484.4533387986732,103.80734028267833,-3481.9935149278285,327.67651477051044,0.0072718799513932,-8.447722943692185,-12.875835843772734,-0.4939335935586655,-54.90864852964887,928695.3927168323,14.186018110714713,62.755397381777584,218.42384570986587,0.0,73.28507454624065,36.894433296454736,22.574409562935728
2015-12-31,-3.759973014354068,0.0,1.1369877091586515,145.50117999395957,82.6723809836753,-100.32137524345691,-200.4458188675281,1894.7961938238773,-1540.7788880598475,144.1367416899826,-36.1366695255587,568.7846168457768,-126.72890825954944,60.6657066709343,7013.81739924972,-1069.9399802433677,78.2241668601809,-2240.817935269144,625.4992710713391,0.0264694307748272,-3.744471873376028,21.550022435367737,-12.567455358882398,-17.28137274121201,806486.6965157017,-8.677809814374626,-73.05081154772643,-8.466449046941662,316.18085556025045,396.9958222869988,287.22270179095904,-3.0113791887731334
2016-01-29,-22.87963026068206,2.035554129162417,-4.465332929187989,-165.56820743008913,190.1425977614929,239.95842080701632,-100.2386999607062,2022.000669667401,-1486.271699385462,142.99965118584484,-14.6893878002725,575.9241025300262,-124.70763544467076,49.529046503611,6987.607362924608,-1139.5154290649298,77.44423373684786,-773.8286006658727,3505.2762511918104,-0.0171625796600084,8.796014578026984,-60.62419109019322,-0.5938373861889659,-8.793862364240226,-10308.178191646934,-40.63112605218467,18.81475866039409,7.390655337017144,-2.8576186084378605,-3.4553485283158807,-1199.5558413214694,-3.759973014354068
2016-02-29,18.064063854906237,2.032779832227064,-12.07988889779047,-55.31124983841396,-116.59388623901984,17.904788255730153,239.32419360923456,2966.325521902558,-1572.9193380392785,89.52075977578764,-59.39609608713377,617.581338128098,0.7758730654747552,-179.8211116256297,7020.340971963245,-1128.6648674460043,77.41885852467655,1106.6379929470654,551.9075080344124,0.0019094402836358,-17.435366838270312,-21.226252150625957,-29.71309620271444,-92.7142111891547,587545.6711730063,-218.30025530565015,-255.26209870668345,-415.686765148572,-232.5569755719229,-205.36818635256344,454.7643606840811,-22.87963026068206
2016-03-31,19.18997620815239,4.036470867132662,-0.1614951774609448,351.39220786881214,-188.36343965645665,-69.33281807085532,17.649909942581612,2880.615189492028,-4223.554872733264,82.87447376278013,101.95100379325766,633.3366701886035,155.84324516926148,-153.8186500384307,9039.36841576949,-596.7535724381329,59.73190557082667,-1299.111355008639,591.3196640205696,0.0015132790509011,30.314580937544832,-24.31626652799241,-31.89897291678477,-5.792516249615119,102369.69944252074,5.383326898006203,-294.88034548179894,-93.14199987069276,-221.26131615163828,-112.27803617165928,-71.16385947940944,18.064063854906237
2016-04-29,-16.60013782006717,4.058020709069662,13.649500653567808,-54.18323428930776,157.86255389600726,-189.7587926319299,-70.04876793782542,3702.87042329169,-3368.885419087272,84.71990274133097,87.35921091390654,660.0410527350564,130.28613857650575,-159.52912473283453,9597.680919944576,-402.4487498031769,56.621541870458415,-2318.0605078339872,508.9257725907424,-0.016575926490685,-49.42348798208299,35.46881853078969,-1.7578893362566532,-22.00218846871485,568110.4224789739,5.529749739975614,-13.501791740968656,-1.125534433763221,72.11472876129649,67.90508805899556,-112.77703428553832,19.18997620815239
2016-05-31,-7.390997059931697,2.041357545086642,1.8692754445084097,-56.17439597579124,-53.92709755670254,-2.5845914187741053,-191.94498222050788,3367.806798871213,-4538.897890604921,49.30889682894205,232.2422952295136,303.9476259413964,104.18792929317236,-45.49294571229637,9714.393797726663,-245.2929351897637,64.00839844288247,-1118.2582019431952,320.5462172869339,0.0150924939074075,83.17706337380274,33.38716979877012,22.11084281916925,243.7605939634834,1193930.8370511904,23.64581010169178,19.478807319702355,330.6601038872626,102.53195723832536,61.20604134103421,-134.2437030285455,-16.60013782006717
2016-06-30,-12.853252516497882,2.030293384232657,3.581778918778157,-360.8495323028158,198.72659040711093,214.86268889305023,-2.55573745342413,4039.800310287264,-2298.4354953722286,56.639719379340825,78.1043196587215,185.7975757162771,-89.12686403125613,-91.9503691945158,8838.178579006231,1418.1579483951095,104.0938534401818,543.9434775918166,207.565201414023,-0.0143418502066594,-51.8816586826342,-4.169163854717283,-6.578956746028609,44.75429008089236,-975486.093322724,20.692431109514857,-16.96845296788115,116.6558036690406,-48.581976030047024,-135.9482566722211,392.605019660954,-7.390997059931697
2016-07-29,16.481828811397033,4.050673065947907,-0.1012759424862837,280.3847305555177,-296.1444775495826,29.10710812474856,213.8342840341473,4123.701401631546,-2121.605665026301,51.5120182588585,191.5730261241617,192.8211483680926,-53.12808138135743,-91.65348150713584,8562.213189626316,1334.8993706400342,101.2031846405635,936.312742573512,253.3375299615289,0.0159084009253064,4.519407602572159,-3.1751458251902704,-2.3482771752413782,-11.06967239339876,2199780.72856459,-8.392846872282874,-83.05670629834412,-17.09060229501406,-21.441558392365003,-21.509782682408165,404.4259920553868,-12.853252516497882
2016-08-31,0.9637751886189106,4.033803577513336,7.811906363510409,293.197954164619,-325.8556670136046,55.579569977509045,28.84891129807129,3187.632034526956,-4976.482085434204,91.79981502086318,120.8532895445166,455.2745449422248,-19.73287907142107,89.04273566821715,8617.974444626176,819.0789174555272,99.98316927666735,-4981.797103100585,212.0772086871073,-0.0188483492913194,-7.505700033042331,-5.602420487259451,3.160739337065479,-98.33431676875516,-1116351.9755961597,147.00605133094183,26.688015476277545,71.65515571456449,68.78128258413457,66.99674379975329,-464.79660372375474,16.481828811397033
2016-09-30,5.833159154332713,4.052385708938798,1.0103664742428424,-262.89069231763034,-46.26795421009216,-1.5897175443200675,56.085532400237845,1840.410486581832,-6219.61945057227,102.80951215588384,132.92787523765742,499.8838970706612,19.46292491558983,106.60979140845666,8787.504734119371,-212.11123668582005,94.08398308954706,-5451.8204151572645,158.6088439439228,-0.0020159166481211,-4.080205083007712,29.0970023832611,-5.31700091195836,-13.352834727840444,606927.431123212,2.8971247058785963,-48.950053031067455,-95.1191942116432,32.482882593308425,-8.157176690392738,-810.6852266930327,0.9637751886189106
2016-10-31,4.332657530755448,4.051871988651723,0.505746871442255,-112.4090431585108,163.35097034939722,123.12669410964388,-1.5896043334885783,2036.6150014802377,-6016.0713597117165,108.30548377729389,8.825159301350057,466.8474506253706,-21.147577798074856,107.61070778130907,9201.24254249722,-237.06239925622725,93.38087982994531,-5763.547294158228,178.36429860515125,0.0202054203863628,6.1884930384333074,6.018174806268348,-3.172166333056282,36.98436493031781,91121.58750844748,30.217877628972644,11.709709043539988,48.11254514162093,35.53134767142036,34.47886609242726,-446.3540316380204,5.833159154332713
2016-11-30,33.72377933368752,4.058952886133848,-4.140681387569477,-215.5153853975796,453.5736074169011,15.90839505139169,123.566429412918,2914.256723018905,-5437.759534256452,95.46873530165902,99.38323677781908,550.7601769302826,29.609504232791085,-100.9690681634932,9091.257443523444,-1324.3311147554502,62.449304262312886,864.124528730657,246.84083853794672,-0.0048314718244261,42.07836662717614,-1.2760602833873236,31.38520469743503,-74.80284485954766,363077.16078576446,-91.59951787516952,235.5827813736514,197.48590835188983,-50.044100398297,-61.36067799152167,353.72975523319474,4.332657530755448
2016-12-30,6.669211997905976,2.031764422716408,9.6409866927113,263.5404147898877,717.6445159795235,7.98400668460319,15.948195661145018,3097.168295054369,-5281.300017285971,85.66069783410097,109.07308760024634,573.798502736035,-0.6862039287307606,-38.07681732815099,8889.079443879838,-1261.5482982354008,53.95075153713709,2671.0459125340967,242.2728577773628,-0.0114514030784537,6.2883270431800895,-56.82544812370139,2.404993474072512,-15.779575408156006,329654.5511357933,-40.13896097763846,22.55105906689369,92.7182372641564,26.354852931335607,42.5205031809685,843.0972145662399,33.72377933368752
2017-01-31,-3.0969709898201967,6.160545438203373,3.7026842650171785,20.37432800138355,821.0926171774976,-66.63293914570606,8.152835038395803,2950.466480751473,-4830.41906796615,86.50226284844815,123.5496800615094,595.3412343420357,1.5005326410930169,-52.53484355767587,9103.828477807036,-1244.7296512055418,55.56816613348024,3804.5701799498074,242.1987359143723,0.0370737084314343,59.26991859992916,103.15641200853906,8.47035004754548,-17.441961522228667,1382215.9017366096,-18.09832682380777,70.76147414704883,2.8636856676552043,-26.556938712063065,-25.909960127734003,-21.411550465207256,6.669211997905976
2017-02-28,8.907574042319213,8.232093186900563,3.952748544613577,98.4569666277288,679.0614673083619,155.64557177474092,-66.92315957265427,3293.7285540834814,-2216.402694030713,46.80688668777563,148.74367118568904,553.9593516844858,26.46175763922458,-51.19598317724619,9123.44991164106,-791.3308742938789,54.18505958427867,3043.171102909987,239.9634638564078,-0.0097581695643316,5.589758498009189,2.696191499288489,-26.995093162153296,-53.207312609333485,703953.4583858922,-58.04056095362366,32.157777764750335,-19.120956246873845,-212.1658994967629,-165.273472293716,275.2680017993298,-3.0969709898201967
2017-03-31,-9.628231770687082,8.224403251874808,7.209442862265906,78.12345637811713,746.6815993324365,59.03476126158829,155.35927048868544,4131.569288616011,-110.38181125247183,11.425988529490128,95.82605517265218,565.37652039372,69.36630426215008,-122.91398391615576,9106.96869689868,-278.0987206475656,48.96347932302301,2690.6719765329453,290.10413154643805,-0.0244605990133234,-37.6776176715662,-0.8746742412885737,-54.2042513274522,-30.26760203690088,419724.0086099208,-79.75097646339603,-260.1219850871412,-328.104546284569,-1.8166975474497065,33.161927440632624,-267.78589632848707,8.907574042319213
2017-04-28,4.639420137229161,6.183998060296385,0.3500148390782643,542.478474605679,55.6533216867736,63.20562730751863,59.337004114649815,4190.75190610187,1089.1910755666463,10.175877143449092,71.04955044696713,574.8379454572571,65.75563340467146,-96.80446171138765,10939.819402822784,-989.6247470915268,38.54987909759362,2587.6630958022934,383.0256408132991,0.0035566190150162,27.96950895763618,-24.73927735089495,-3.120929022823759,-9.71497740428282,449454.0362011194,4.351369323229562,3.167649557897221,-66.05332626468986,-85.73959005489027,-71.0511324423436,-47.2246048357465,-9.628231770687082
2017-05-31,6.93150503859654,10.275406566854627,2.2267853430813664,108.1507401662488,13.745263815676896,114.68992818482198,62.822741161767766,3053.205110932128,86.67224152819904,38.778046434397936,54.733714520072425,240.72648423807897,-45.54750135634018,-75.3044482627655,10872.639183979963,596.2150301931761,50.973306967026616,1570.074171620101,283.7862922808411,-0.0072867698738885,-34.636125732018854,-42.76144341521683,6.846817289383694,266.10576046082974,647981.5676561743,252.70271098975644,-150.12236851737816,-42.31147742330333,190.4492806366364,157.6989809073527,91.75794411362769,4.639420137229161
2017-06-30,6.744861876751081,12.348792825587516,2.168807042895234,-47.22876634875037,183.7475659110756,5.568356350899123,114.98626118012152,3398.7844419232542,-486.4074165417436,36.03020472414404,87.08830076830166,147.91937352257898,34.815138121415714,-120.63908492504048,10125.057170483396,2550.025919688004,73.40598085909147,452.0036414197223,156.8277640180043,0.0083383348073888,-5.64215555509756,7.333186784446184,0.5045415785128853,45.17361351883031,26960.89310413599,-15.2380033214464,20.806889329173828,33.04378494616776,33.142487004151555,24.562124357864302,281.30579764507456,6.93150503859654
2017-07-31,-7.324633318277561,12.37261998582295,1.601205983215645,147.6511828638658,157.72048160933258,35.683471075653905,5.591857769515426,3143.8877970835347,-934.0066342266872,38.96693940168733,98.60880245540866,162.31083493609984,47.8048632319888,-122.4643516140358,9974.236446196055,2657.866382562566,75.39217959940716,-108.5872658059394,161.6352906109843,-0.0190866907196185,22.026255702871254,20.505639611721502,4.99376183789343,-11.571455579317783,882484.2663521916,11.324137350236128,7.918061113046406,-12.06877599569259,28.19714830514765,28.384738696251937,-159.10875320539344,6.744861876751081
2017-08-31,-8.93651706767832,14.457971232611584,3.8239720656376495,-154.32801314570466,186.60595361252425,34.824466651919984,35.8085022983905,3687.064970995173,-120.7281471150281,76.28103120466687,78.23519029655013,295.1159424625884,59.363276593187706,118.18493106996344,10434.18077169841,1614.4873040324812,84.06660242200061,1577.3808295149145,156.6099286994546,0.0021335713665037,-40.22420972856273,10.58243871073131,5.7501116702869695,-68.86342470279254,1035990.8863102944,80.03619689130825,11.804541481399156,153.16529435215563,241.0535108737215,195.2514450374835,-984.5741728309312,-7.324633318277561
2017-09-29,7.698752765029246,18.554071067840614,0.3292069854601386,68.8769317577096,-23.595066160933435,25.552971715350346,34.67786043839209,2728.8779921084924,2603.6083409024027,72.04323404619042,89.75678098848296,325.6350615026542,-17.504838672676804,202.62755662853968,9726.305789764125,-220.5530383177123,87.1242574289152,1801.933869043165,165.3325217210335,0.0235560197757229,9.334557985780776,-29.30261463394578,7.807980569507606,-25.876906882999837,-398626.318517074,-30.84561519392736,65.74871138835351,109.68672898029618,67.32757003695855,6.450960993251499,-312.1472046248782,-8.93651706767832
2017-10-31,-3.778623297269372,18.50415705509172,5.092291952626901,123.39387344048896,-21.59584951429381,60.59158670349535,25.41228463860709,2963.265774853716,3234.363733721767,68.64856167560147,82.86735653715776,296.3937864949069,-17.92436149265165,183.3519556432406,9828.07751372497,-597.3575289153545,79.59179755946455,2005.1445149871167,289.5735723928987,-0.0212234536481342,-10.153611449349938,-9.691084928888188,-5.967368816945395,27.13233589927421,-24278.106499657035,-18.714718031712707,0.1491739846806012,10.568774588035891,-36.130818351471305,-36.50045321897954,168.26988426963362,7.698752765029246
2017-11-30,16.73643404864682,18.543658823468498,4.580369728469083,120.095620301231,-193.23444210554615,5.248179034215622,60.84735453339522,2507.991652279896,786.8220056868477,65.62632359126492,22.753659037600247,395.2027589466909,-31.116223617418346,-25.660736677744865,10402.46735028065,-1353.6312419298174,61.16627508890124,1811.7807076348824,224.156461490925,0.0028671676869867,10.179768525510752,14.562536990693673,-29.0360301469168,-56.98547668613864,983196.9500966816,-182.2348774913125,9.578639550376463,-4.767193566175976,-508.0462843909144,-431.1323449373954,663.2184014130125,-3.778623297269372
2017-12-29,8.005728059054011,16.46131466327724,6.316755227593621,-122.38961792285322,200.0655413684638,81.18587411473405,5.234392780855132,2710.0128730302017,1156.223046670784,60.970011185477446,1.751696159443776,416.1947436822514,-28.96752142854696,-58.68952147304824,9571.928908535352,-1235.2472975421106,48.84960369304893,3054.971751344047,209.62391066444823,0.0084300653549606,-18.102673032314957,-13.573759056447273,-4.268414321367686,-15.087300016005855,-27339.28119239211,30.20034870345018,-40.17146353033377,-154.84456042443193,-62.34367202776144,-48.1653775696453,797.0035739889663,16.73643404864682
2018-01-31,-1.269281664163616,18.613940837526165,2.178736465380581,-142.89249083949068,486.84534486131673,73.61139911062006,82.01323704765029,2632.414200509714,2151.288948293517,62.54085715025134,3.6850188466339393,425.3205958175455,-10.986243527564326,-44.7904899900682,10151.975320694226,-1232.3664476825384,49.93387293264197,2884.7556512058763,235.49007198065135,-0.0015717824331525,9.28607858909001,-70.64757533914428,-0.5822284770903821,-7.363654786356534,1102573.1373496354,12.051647280897512,7.726145253773211,-21.243145465980906,17.37970878796716,17.41530725662622,-184.61989099290983,8.005728059054011
2018-02-28,-0.5661350012709924,22.79886785997577,11.24193417612405,130.26004608300934,344.73155761200167,102.12138009738165,73.95112300804755,4411.710860124412,3445.5237509036256,76.53487329715989,-10.511634500430755,464.9396731871032,68.27865655896949,-66.32975949819868,10251.810606432233,-861.5456740592851,51.04100100128363,1560.8112173893187,255.33851831346783,0.0103420851151909,69.65095078439197,-2.822887461726168,-29.06847551819436,-19.906969197027337,1238547.168849215,189.9381577310122,-41.72584334884687,-54.5687020951614,99.54374490190176,125.91553602631892,2166.6513726092635,-1.269281664163616
2018-03-30,-1.8094033276039767,22.79184591703365,-7.695722996659732,-53.75777302764632,386.8505155974988,35.02277731628716,102.06132896811869,4580.139860420744,6000.553691465152,146.11668648306582,-42.27594779189875,499.0940101866615,65.29816027062896,-77.18971768737767,11749.348955581152,-275.6888459669524,39.18533885939706,-1741.4913140596288,796.7695450756454,-0.0051304726092872,-31.369555198898382,-0.8095651990169586,-1.03978095977493,17.117887163539677,236457.3652689606,228.29688034753485,18.59364025125933,67.54200057882848,-48.23715273420976,-35.657844076628464,-1166.1503245845597,-0.5661350012709924
2018-04-30,-7.525318080284733,24.856741049015337,-4.920061393458134,271.9145847619324,90.17293980953906,180.16328792869797,34.990869912036835,4356.153414912947,6343.591166752511,152.50041286061716,-49.64734191893925,496.9605700193056,47.62587577414786,-79.61148649004528,11767.025295505511,-736.4297289229606,34.68299471564265,-1275.6802116942144,840.2284656280466,0.0114091889537126,-27.726265088599437,-3.324918458752336,-0.8701025932547282,10.564553965574731,204935.73148351908,23.239910941194523,-46.42831373228,-14.535078300046138,0.0261571636990822,0.5864951321331944,14.45586462232859,-1.8094033276039767
2018-05-31,0.1403653237344677,28.98076676976108,0.5984075859497374,142.0349023237437,-170.6731857856032,-123.2130435572141,179.9345305689294,2410.88381668974,4624.671442814065,85.38818364126678,166.96693888071596,250.80521978639905,-30.39567490669044,24.027649278477003,11821.208869827784,1675.2980375205857,59.88288844784217,-502.59558814122727,320.1503347448604,-0.01548439070007,-1.223017091976999,2.250750363640634,-5.05542586045209,135.6490649317508,1408247.1028432846,-512.678893906728,-87.80708875998971,-30.19150772589333,184.33448819886345,130.07389847401953,-1792.6838291529366,-7.525318080284733
2018-06-29,-7.85482789483888,28.91437830313122,5.394160266745325,-15.29932502824765,-143.93179828891863,-78.42486806788104,-122.6334168118848,2413.1258653404047,3824.109769017039,42.95615099320764,184.06495227938385,169.4728936060814,19.26945444243676,-35.004908561385164,11169.320323056396,3323.576449304386,91.07340480933158,2314.9789304853016,165.29210747712807,-0.0010182942842225,65.1659969866098,-13.95008268989028,-6.529234312927201,28.929531920080848,-365034.4669338912,-313.24340610632703,-11.5173012961759,-55.43960852427712,-50.9180715069014,-35.67892953599036,797.6314734986972,0.1403653237344677
2018-07-31,8.95241148492408,28.913413255185088,0.9873639582329924,-12.530183202945016,-258.620281820473,9.544808750858214,-78.42590819858272,2583.1594733816564,3230.843075303311,38.236480429106855,185.87169287553635,186.3306607878937,20.16966074549438,-11.985968921144416,11008.222783768872,3243.649297903268,89.14320589854668,1017.9350929443028,174.34891717911097,0.015705772893781,-68.75414526458633,-32.53165284908721,1.8299131104720343,-27.408572113265848,120663.76788665354,-42.890246203566846,-12.842548632662783,18.92600408971842,3.400746404608455,3.2316620124660176,93.49521697738784,-7.85482789483888
2018-08-31,7.248667422992235,32.96676777466832,6.459652736158728,-23.577501894208112,-74.88359661864102,85.8128166628058,9.497939282441326,3980.5407321209095,1649.771128734686,67.62734788560086,70.12675738871384,364.6960643942579,12.432569121744542,122.22983427992942,11110.309696962331,539.5235958808677,80.70247852793526,445.68882306705416,192.920411836978,-0.003581891745633,31.611030422387444,-22.049982417641505,5.440274851580568,-79.97174208165677,81537.76084718108,364.0456354792011,15.655641029383789,168.2816236979479,5.564437800421942,36.81533164934048,-2140.3239937331277,8.95241148492408
2018-09-28,0.3276669885364241,33.05487492768085,6.976054476291705,-116.209162444154,170.09396235797414,15.797425906043683,86.30151255418252,3615.423732379698,3140.186879077809,67.74632869544047,55.54944370177743,395.0585660179809,-27.44505064036689,220.476656464587,11609.239672925243,-965.6938309865874,76.72383215961344,-2766.1369053867943,182.6877021683096,-0.0154178372525189,-39.35507071793873,29.39835082339312,3.3801318343503794,-18.884975608476623,601355.7057500035,160.48652146339094,30.89746459535627,53.181320273214894,110.2439717928974,60.98069830018856,-724.1575446280276,7.248667422992235
2018-10-31,-27.069769427472963,31.05245063189002,0.1237539695578687,9.360626770462671,173.94658783112797,104.03776828215364,15.865150072143262,3912.215954244211,4005.8456447490335,66.88219935251286,54.39107184258402,377.7436982397904,-25.35581169597186,186.38046393656265,12257.026041298595,-284.7419285784298,78.53773199004506,-817.4699106741473,185.6175601527828,-0.0020364890103208,41.550948123646975,9.375034133873328,-3.438940699172917,21.832787934972657,511977.1802951247,12.661526519371016,-12.432511976029671,-6.641117156229484,-18.007548596345757,-17.353006154553505,-48.39350816970909,0.3276669885364241
2018-11-30,15.504442525059211,39.32967986835142,-16.508827538564905,-127.75296782117032,-125.56751384474956,112.0455331509332,104.02866013618954,4106.334773573693,5966.169655174845,64.44749465425343,7.835902560846184,419.9020691348029,-90.69843338652402,31.06780572473736,12191.34425027687,-788.0889859566985,72.52657655825259,-257.5781795750347,203.13788789516656,0.0485141336604052,-69.77034835452665,-20.29652350201997,-1.4430183518778108,-53.528937743729216,213261.08851194385,-61.04519412801357,-42.8236174470444,-116.7002099070385,28.970947902729144,41.922571902843295,1731.3728560648103,-27.069769427472963
2018-12-31,-43.93151107957506,36.95086429431594,3.433824237762745,159.75684276784065,-28.10511464949261,1.9510808204327736,110.20849458936928,3973.2306698710822,4691.2140749414375,76.03034020143961,2.01788178296602,436.80052615636254,-128.2757728759736,-7.8109973262254755,11648.162972612963,-566.7701773259655,83.3303930209873,3760.609891756475,208.56395572413317,-0.0160086546580188,15.068228846848712,-4.922685306313269,-3.985966713406469,-1.7751605113414826,-998813.0952707082,36.97874621429234,-48.93502557500233,-38.64400153748912,-13.72810703601678,13.721973117897434,257.48139435658413,15.504442525059211
2019-01-31,23.124505917827488,39.18742560320729,-20.660965687033837,128.52044552658936,-858.7037602189544,-262.7703836154321,1.9696157674980848,4781.8277932200535,4293.669010763084,77.70089955170178,16.67035294190435,450.2478633070835,-128.166882081712,-2.9153060996360987,12060.763406173695,-733.259630543218,84.47003708962377,5726.682876033681,266.03364848523034,-0.0218450052390381,-28.77902707503887,17.951691946294147,2.366491189168812,-11.153076922557972,1308534.0115865916,7.504817380580732,48.25422833025959,38.8442877146269,19.00392810114552,19.6907168908036,-158.73874245163643,-43.93151107957506
2019-02-28,-4.55877796829523,42.72891144905932,16.396785687316537,11.95477692700904,-484.6152602385852,53.63626574589056,-255.73018236245824,3535.885303536653,912.463237413234,73.9543974016504,74.5297687458598,642.0103480209527,346.1077103279716,-59.16390110643466,11848.855540061022,-588.9572170813375,77.13395335119857,4069.7712541711303,223.61739811152032,-0.0088069269661606,28.06768238242003,-14.84930353820124,-35.84457390629285,-54.6588849293673,2048961.8830688295,-47.50838178993853,-127.11431650791384,11.790777611940976,-59.5287751320476,-91.54735763465938,449.5908789690475,23.124505917827488
2019-03-29,-8.146279398814153,36.898989422348855,6.841498003822791,-417.2304164461336,-139.05733364662493,-325.87788080218064,54.41559288868004,3902.514155130296,-4215.380000185767,101.08734401040094,257.69747043499314,743.847644211872,546.7994678365154,-69.94662280366889,11704.566565445086,-413.0050429949469,66.17622620324758,1683.2505359804134,287.48324779031844,0.0032198547463481,4.714464620827272,78.72249716255175,5.936879209783228,-20.567391233041803,797379.8096482307,-24.79116720835693,27.08940190012572,3.993284511853222,-42.94541705422144,-26.988098805514287,392.5961579199957,-4.55877796829523
2019-04-30,17.775199263132023,38.85477763771709,2.232616731762473,255.81131229729883,-510.8320050394368,260.89789889769594,-324.31861691198014,3079.520503893304,-6444.384844286172,100.92508121322544,249.99343090871716,751.4287077697057,540.0395360552272,-77.07332900494232,10830.913419822884,-1330.1373185332563,51.012598522717326,740.8052442351698,653.2706284633946,0.0037333096303213,-26.09396150511648,-3.766002660610184,3.027031850598405,-5.973259896266427,-82282.42424757779,-4.9732295995074765,0.1626891081396024,-11.35261974960676,-43.04977087411852,-41.62614301247461,110.11273381077808,-8.146279398814153
2019-05-31,-28.909126192038464,42.83019595762384,7.904005511974368,-683.7844555213851,465.24442349500464,107.48087955306649,259.524378766689,2329.863575760679,-6634.622461716926,84.86219154161431,419.85207606355175,360.2297186093162,730.5408744622188,-114.1080063496251,10377.56804781757,1063.5636223349238,67.87431138810788,1413.8535172894865,365.6810547703701,0.0050302047225926,29.624697697863184,-2.214846064069377,-6.848305024740114,199.6117861163106,2605336.927342057,-0.4365605785552446,-111.30997755128874,-101.8130282807633,-137.0848834441698,-141.61080469125716,842.6350669156745,17.775199263132023
