date,excess_log_return,illiq,log_Mkt-RF,coskew,rev3,log_Mkt-RF_lag3,log_Mkt-RF_lag4,pctacc,chatq,ibq_adj,chinvest,pchdepr,chfeps,sfe,chnanalyst,disp,turn,RF,mom,mom1m,cash,rd_mve,quick,stdacc,oa,noa,currat,dy,roaq,roavol,chsaleq,first_lag_excess_return
2017-05-31,0.8307996513241269,25.66400871740266,6.5481311063030025,-38.23657720888181,-98.11346214699432,175.5629827389637,164.81730935882803,-128.0409936792745,41.92313091691801,-71.7761633162678,422.13057065060303,-77.03961660641052,123.89074909749212,133.96845928061657,-1536.6392777370063,1637.6427013849432,369.1916956635641,12.108135192909009,-250.9935826835963,-234.3571479258748,-22.31495950263684,-1.5573222472032704,-154.66537667798912,0.1025170234013543,565624.4050420076,381491.4603394717,-153.11930370316804,-21.720172297711716,-20.86157176771394,1.6757814518784355,-680.8198186993176,10.99989242148621
2017-06-30,-14.049091816888057,93.570248871866,6.376265475879386,-175.88661445334196,238.6226426324137,321.227471085376,175.95608079486527,-94.84012773852984,35.52324487327146,-103.7016080135862,-20.85519148038928,-43.48256908816239,1939.1405169585807,183.27433214108197,-1424.6634613073347,1415.868967129276,-169.12347045007346,6.089222464250529,480.4097378801116,123.38277603542603,5.4108961614399504,-0.7947876393461364,210.51505286545944,0.3254923794739168,1017239.7773363292,1351475.124323025,423.2191733675281,-32.992783034381944,-1.8522112048451904,-0.3152954753257972,-257.5065520743102,0.8307996513241269
2017-07-31,4.8774445232403245,10.023215942412005,4.698978446185079,-117.91464171137775,189.3716684097898,15.558205911470576,321.27612094035607,-862.7421229275576,53.91941198267528,-108.40324925993568,-2.5219811658472704,-35.03459854374609,1920.8262403473163,182.51280735620023,1079.143286739839,1443.2856458291649,1070.931668404363,0.0040080274873304,-173.17310402294606,-435.7699991967232,-5.977177767613625,-13.861009522355594,-192.50337740515715,0.2435793732743061,114619.71165461838,233131.748230204,-330.09662477313395,5.729641997096167,-1.2614950576030992,-0.2441809483185864,82.75769093085955,-14.049091816888057
2017-08-31,-26.054063719393163,2.104970276162668,11.185860834855657,256.1663166286188,167.6216138267009,98.95753355131885,15.5073605834991,-834.8811798984966,136.6239149955644,-40.24263787252638,19.259822309982997,-138.86851199107625,1590.0678849174903,178.40205411263926,1147.0528198214683,1357.8184776076191,-140.2273168189413,5.983069428529234,144.16916366736768,-69.9330679915293,34.136794965815966,-0.0490520513410892,-46.375543021693375,-0.0012261404871463,-781667.1670387238,-348030.54523955286,-109.39775376090438,-0.1146405562718229,25.167975994926508,-0.0740566692636832,454.4666492587352,4.8774445232403245
2017-09-29,12.3884882418963,39.53609030865805,0.9648846015340816,372.6473934077657,28.24241779392439,96.3179985938031,99.0396581948059,-707.593283252646,272.9431157881621,128.46703769921007,24.03844960991617,-86.55122109224044,273.9091349409633,195.54699175896755,2427.7858448090533,1180.6310508074207,27.02115836113353,12.088421317002831,659.4804115527468,-534.6434202412837,28.03417334288088,1.9420120586066831,236.6902582905004,-0.0477794604137198,1464949.1543146074,1886472.144966364,173.9082467561584,18.07504532466001,32.81463343383888,-0.049019054871934,372.69304610408005,-26.054063719393163
2017-10-31,5.326498759968349,194.81471055532828,14.920397556177548,723.609748752735,-204.55625422631053,70.56312266082523,95.76099981589522,-108.0615535861917,551.6981934962647,156.62351843385855,9.567031429023595,386.1024220751918,120.7301269335409,190.8152307655892,-378.1304880151013,1258.319886399043,511.6960638875071,-0.163679381994541,-463.9569925164224,170.5538184875976,-4.7258347301225285,-1.156571300506891,-320.1362559333611,-0.1674545933126987,1043199.9587551056,873827.4830818325,-414.6139266523169,-16.194826383701738,2.4619184658481856,-0.1225712761988973,41.62065393630212,12.3884882418963
2017-11-30,23.35992237186582,31.00194220974609,13.411557075075,676.2965252740618,117.6821387085705,168.72208555659458,70.76252490242612,-117.97892455613616,541.6849781033907,-1018.237034910372,-461.83283997156826,359.3818600209792,-44.03142088655207,193.40251422314677,4707.519936930023,1356.558573090164,-576.7051406647379,0.0796671967032551,135.49588853252453,308.03574973590554,-17.140894673258117,-2.727118586962608,-163.87384202760404,1.4545935253462607,763976.3560677767,96501.7904176861,-311.0582927526393,9.98060948514977,-13.787748605416368,6.855743579285814,-167.32029918885928,5.326498759968349
2017-12-29,-6.286518960401732,4.5509658383890965,18.525759404680297,973.7533185036468,-371.19269264525633,14.56667989640458,168.8859945997404,-280.03121405800874,416.90821042968304,-1524.043619511324,-642.6975657803911,606.5727360626666,-626.2687692727818,148.39936959737545,3742.476014235329,1631.1522279081312,-603.7513849135225,-6.019091777680522,-528.3057804280634,288.8255707345658,0.0095705032422301,0.3672176908190865,56.905437521369095,0.4214646701609386,431032.1358753145,223476.4047757685,54.833240388614286,8.12291557056922,-60.80332641588808,4.767979068759956,-367.572454853187,23.35992237186582
2018-01-31,2.7867114043048704,1.885624452410858,6.371576679124117,976.8913933713158,195.76882424118983,227.1041016048285,14.64235106051736,-280.434115729488,369.997254090852,7988.944514081006,1113.2156463496194,239.6397465291126,-1257.5243450162295,148.64784263817458,7519.158632608062,1704.056544886247,-796.9452928045698,6.157599336084928,-206.740125074386,353.3231587236196,-14.055724302519025,-0.5343563569358825,316.8691073207101,0.1047908650874607,596258.251199007,330367.6760150194,479.7854210444002,10.803976018876142,18.341876510391728,-0.2547109697656253,-6.2742148219927145,-6.286518960401732
2018-02-28,-38.939721881018826,2.703670938267282,32.79659043257504,959.7363474163876,123.50679178004322,203.78089718792617,227.0399860453824,-175.3108114001378,64.71171055948778,7397.059200477213,961.247081411635,438.2310038077042,-1295.0439568347624,144.60407477412656,1142.5988558943495,1713.9824544906105,1271.614269232733,12.076852813711524,-353.72581592807137,-160.12067795453208,-8.17517421586308,3.160664006257424,-12.918713647126424,0.0103114473988643,361679.95390078425,-42827.99788582325,-48.83682162259174,3.0887056866809104,2.8548827190149666,-0.3768358752522829,63.23458876948732,2.7867114043048704
2018-03-30,-5.130136793333502,2.1451204667446517,-22.470065871726867,700.6472806117981,410.6751750533512,281.57819367172834,203.90464383408496,-146.92179280837004,-103.70806186969406,8282.260742491555,1213.8674206828302,550.6917652001928,-1245.4633293622442,143.2698675463379,2508.051241560137,1785.5778367869912,906.1890165676778,0.0357668816072873,329.12440445465245,-709.6957684799233,31.65816813503181,8.415312058815761,652.8517539869663,0.1953647668137925,-4166959.297015116,386727.9533008039,841.4594361671116,17.857585716471803,8.750441930419356,9.18944743665878,91.194473290231,-38.939721881018826
2018-04-30,-14.478679637975295,2.291467985308856,-14.309716296706751,427.78919840405047,-43.025045839998825,95.81737454949275,279.22538799369954,-59.89212473250121,-46.81607519103525,8417.950169060747,1266.1440632292968,994.7067147110788,-202.81506082142263,78.34269288289873,-3146.4427722975984,1783.947054250982,-117.89268782676209,5.7464955938027344,-116.49936828665022,-451.28049795330816,46.161276793750176,5.285564195752908,64.96740389891238,0.144784848610401,-780856.2314531356,60243.56737944484,-44.59165850428326,-1.8774733710186524,-4.191658122496392,14.087146754567923,-406.13940242079696,-5.130136793333502
2018-05-31,-5.6430323223712,6.475210019546517,1.740327055959276,336.09986701188456,40.39182000962659,492.81650956558906,95.71360833255976,-31.16667102843309,62.32859867098869,-1741.288467219155,-2293.074167315993,639.07738502599,66.377935371009,84.779810680528,865.9366583895952,1531.434450548753,-826.3855461327785,11.989306499403511,395.9168627954728,-166.30110291574124,-8.728034516311595,-1.4356939598279368,-240.4736067334652,7.107199567779153,2386067.891229391,2634751.048228696,-304.2922649562097,-20.828367117883943,-3.157095911999903,1.6651945664659422,45.18979020328615,-14.478679637975295
2018-06-29,29.2895243888483,8.131176501735466,15.703642094749004,705.4955739835574,-576.292844426671,-336.52925568186083,491.4514883784111,-59.86835864715896,309.68460630323045,2443.042182606533,-965.9062413324964,-123.14574425280748,1970.304580332636,98.5365471357379,529.4069542734296,1088.1164616665726,589.3915194478841,-0.1073014187267773,62.530157959175085,-129.4874718130592,-71.80500855435707,-4.24901439009621,214.7495036129858,0.2744681005833946,2131758.196580768,2565987.122189626,497.05313661021137,-37.18501561462202,21.075347591587928,0.1668791100597673,-125.8894606342939,-5.6430323223712
2018-07-31,-5.874428842283751,5.825470138105321,2.8753667474802125,877.3179419224325,-44.19665611468049,-215.11387389027612,-336.37480060498166,-57.491239583973446,481.8493538291178,2127.146624520321,-1018.4195263284682,-103.11199337071524,1923.010284752759,236.3012358456388,3807.677555843422,1472.0580663797705,841.7055422248386,0.0242193246926518,-246.4053830681132,1042.4570244289866,8.162329656689394,-7.413081666971067,-21.31903216685714,0.9442584946803088,2912708.852593869,2693828.5808451474,-85.78265120439755,8.780572598534533,-32.19174151699042,0.1324343830506507,205.36187799061256,29.2895243888483
2018-08-31,3.352623606234452,18.934276956899843,18.917250075645413,-678.5448263214851,-207.8779830938753,26.345102669517075,-216.46726062017825,-26.36803571606949,342.20030655918816,2120.295755473811,-1119.39821380319,274.6881091613939,1687.9240311450392,252.233903687676,292.2035423862168,1279.623943094004,-709.419135052116,12.343351164991802,-579.250599762217,11.510975938736294,4.7004467843524935,0.2538243206527752,127.7519143686386,0.4314701219621462,-1200133.9963274598,-935483.3384916484,191.6769445341852,9.277481188131674,13.54830957534179,0.920570719713936,377.1335398336374,-5.874428842283751
2018-09-28,-26.453037152870163,26.66628908043824,20.38909489795156,-662.731313563452,-87.64435686966927,238.5190375651004,26.399778315184736,120.53377073285078,241.7377359357347,-87.44127667381319,708.3846239827328,-73.25396317303091,-411.4336318830202,360.534062146285,-776.9220920470594,1378.945807488074,-1308.6970970937464,0.0663572572159978,-69.35636878031642,274.9447233258371,-9.014738080041298,1.5696699192879606,-304.2459447524034,1.1120491482924812,1476593.116285503,999449.8270139248,-367.4227950016903,9.452793260789887,-29.36471889556228,0.3550907441614299,109.32965139407952,3.352623606234452
2018-10-31,-12.713313694449404,53.76597494071419,0.3607864248793527,-698.6890242423883,468.5620079778913,43.61094649676481,238.247083352386,-739.2594443748746,118.8846003707686,79.08305258479471,614.1894129690872,33.821926456494424,-128.22082799037693,341.5767443983055,2211.84050211073,1568.9588144693266,812.3517476659044,-6.081503477385951,122.3763509926905,-241.51565157373085,10.926014107964988,-1.2869087578388356,-41.32384787898627,0.1005638598276199,-219868.56381446123,-166620.9679504782,17.26455757185977,-18.549730516685585,4.857589597845333,1.1278549890870977,17.591708262135285,-26.453037152870163
2018-11-30,1.8119811483387247,10.420504878224808,-47.98042715179864,-3338.050681057648,-34.26952458612236,284.39611136282946,43.368740614164345,-713.6868513589517,109.34842717932725,184.61608317835692,701.234525831164,57.83081363767872,-384.0192232010493,327.7913625669331,697.6718852196188,1468.5710924712762,3135.678197402618,23.776971467398653,21.30780937618624,-603.9170360929957,-11.28828460085424,-3.50839991029374,-223.7896888343821,-0.4320809140566659,-725487.3389169574,-722681.511543557,-647.821561771425,17.051762791454124,14.863988335007775,-7.779639965484506,-182.50462493766943,-12.713313694449404
2018-12-31,-76.91004122896332,800.7394361436587,10.053804757449486,992.5551789499166,70.86252363542027,305.8181358799109,283.93680699505256,-1008.3386788742664,-36.25372327437056,5988.595100289897,463.5591736152373,59.43507342953901,-1361.514183941264,325.36121256798225,-1868.680454910492,1658.8539200747862,-2695.1592928138725,-6.118330720977042,-121.25397964242757,103.44576291876211,16.960779110819544,0.6829321705489306,60.15546286052631,46.40506772716988,128426.3372412622,-82522.39434584975,112.76271234673732,8.149461407015863,82.91129715014094,14.646217326116757,-35.81924958505249,1.8119811483387247
2019-01-31,70.14094379373199,5.742573672339486,-60.20280012074785,-15.43312146512244,-328.1311862996506,5.414540213228302,305.8450062879158,-988.35718995551,247.25686722671853,5881.971631973392,548.0085001580429,43.408560094491015,-1563.8848509364404,304.3169005319401,-2469.1324013525946,1369.3754233382522,-682.6417452672276,5.998511192984168,-55.89805545618856,-1175.4638107792484,-15.81891798561901,-0.7779172367464131,-12.12159879250612,-0.5965952736506637,3640651.429166198,3131824.4255243987,60.41567815082272,6.84254053528322,-15.31230926444954,0.9270751279426576,16.40067463669328,-76.91004122896332
2019-02-28,8.397979360304705,78.47532114400332,47.996854018277695,-2738.324327055869,-140.3134453160772,-710.2125687058658,5.323453329678202,-389.1790339008833,247.3848687877312,5012.654374089612,491.4224472920891,130.5985899892963,-1555.1279074719814,298.6959187847515,-3731.971151806128,1395.0473656091683,568.4638041839944,10.890559772265972,113.41312035564717,1340.9607115762726,-40.698037726000734,3.353849049306212,-395.3586775731728,-6.555296829763762,-1123043.2121025026,-780494.3181209564,-614.7565275840152,7.184084685763182,-15.807136169990372,-10.6800624832249,30.312966297864307,70.14094379373199
2019-03-29,7.119481626091266,14.06064563203449,20.052654665709564,519.9163301702006,70.49992910461889,151.33301317845772,-721.5345535227235,-414.7401765837976,286.62299556779647,5162.750826248514,667.0542980064309,339.74052264757285,-1473.0761067963997,83.68686917141224,-2062.5385856965345,1339.327608595066,3551.324066761723,-16.924400151059302,-100.72988179807294,280.19663873170947,-11.154117448895931,8.487726926873247,-373.75856977012336,1.4473459094166117,3823398.7621779134,2632357.0060460567,-337.8099348146352,28.194533296291556,2.860068157520488,8.86085629233213,-163.9471284911673,8.397979360304705
2019-04-30,27.09160262948756,12.638006843919008,6.569228269666521,975.574912379028,-1110.5892476631557,-908.3573418121404,151.6789147757409,7.705533026550031,29.059818933542324,5213.525568494961,592.1820026134876,256.6512788380587,-825.7502656185872,76.81103875655842,-3413.978041013107,1439.3428550726414,5709.009841749412,6.173747724056,-206.99352917723445,104.50180284377326,-4.212550233570596,8.18337793221638,-429.6679879685962,2.48245769025133,-142101.08339980245,-53011.38950397074,-493.9898514180568,5.845483876743856,-19.88779494848501,1.2565927912050654,-296.5900860888204,7.119481626091266
2019-05-31,-47.29841271169003,10.237087990372157,23.325777196781225,888.6090571001189,1010.4317344645297,731.6303019830079,-909.4796417776712,2.903023218480347,25.60827125999536,-2491.001016484003,1032.6363504582696,-50.640189883228885,-280.4414148698315,154.27933202860805,-21.298975237903903,1338.8799171465096,-9755.194120257793,12.071741631109845,-453.1721079295076,1558.2017281365409,-73.54610352937789,-1.3125426486799905,7.171929943138821,4.90664108713154,7250539.54638654,7359801.938433185,-30.06777139665792,-35.38154539279479,-206.95195634039004,18.96646890854464,364.8379837624655,27.09160262948756
2019-06-28,27.784540096672533,4.391502522170294,-43.37424802492566,1046.2945224414375,138.37528646728512,305.2743961868844,737.1185307863157,-47.20809451948487,180.8475830009862,-2409.9190210923275,1805.1721326865293,-724.9497066291021,2427.7143835230067,171.442939578239,-2946.141856786418,1191.0016479744236,592.4227922525652,0.5130476182097539,-1303.4174431541276,-1688.882985315261,-9.867838594015211,-4.963345896141863,136.98077996339453,6.315175409257037,1350172.61809206,1499105.5227011144,746.8451141118494,-39.815567935280825,-21.35502094763254,6.296029224941378,-304.5109542905445,-47.29841271169003
2019-07-31,-2.505229315428652,1.5883633218592992,40.22061119178731,864.6013957367664,192.537466708828,98.87213706877048,302.24547718651735,-36.15336109761511,120.86470546891236,-699.2257025858121,1042.53713306188,-720.8534859311649,2105.0849165084146,168.0960313921841,-1940.4860848929748,1156.4856815947385,645.3705848902755,-18.67139640198592,971.0829226383532,301.82927149839696,-42.49970662556712,-10.48243210745353,129.402751040363,-63.8774767238654,-1276305.219729185,-992856.4632681012,38.79450771408483,14.08802146376108,104.042117453417,-43.60777487873165,104.81325628161083,27.784540096672533
2019-08-30,-13.10589699823773,2.797160314411536,7.121865109057708,783.1736294190237,440.1405815556552,353.1414262848157,99.48452876918316,-2.2711704828038557,138.1443195789774,-523.275858265406,838.5250505656307,-504.5117637542807,1923.1954057815624,173.27916956193616,-999.1114492893958,1178.5284710592528,-855.9011351527533,6.379959778989644,-412.2163095385731,-184.8626845889305,-24.52458752268967,0.0320787667921189,-236.4666162587746,0.0693769951990663,1300980.2503350377,932710.1220017076,-266.795268092741,6.844977929257823,10.217738730291336,0.5268810090571208,359.4547859190272,-2.505229315428652
2019-09-30,-4.176099972275005,14.145094342944038,-15.738986039485605,1028.348827587044,-675.0957140104689,-653.8600247943431,353.05972866342586,-7.063172953554975,84.8454604271283,-146.356859587346,-365.2259288445632,-49.308915164186,1363.4223013464398,221.43133760779904,5776.822312309843,1237.3162641761578,-286.9634837126014,-18.12628486582004,26.252827414667596,-522.3513778340196,7.875850500477554,2.5532811337449983,-10.200236561400745,0.1050565736635373,148861.15923312306,-47841.98896314204,27.96104161370204,15.15167566110992,6.698255701560001,-5.696192308277574,-43.454803215358254,-13.10589699823773
2019-10-31,-23.26717874119549,4.218169114583274,8.529890544664697,1056.4850620086618,431.3705122907273,607.8132246348166,-652.2092701614298,11.152161163703806,198.79563360920116,-43.02975021156859,-290.50674319518885,-161.92091631201887,945.2942678332142,218.5217221825261,-361.738041101268,1607.659465936436,-759.4082481687992,11.847799633721236,448.4731227550431,686.4168743287581,-2.296798248564187,-1.0292740395940818,-120.65044264313838,-0.4664325911320688,656781.2956371605,616430.365517661,-192.15674836118887,-25.14480191032565,23.076393357459565,-12.631463834900616,4.76903944021268,-4.176099972275005
2019-11-29,23.710534564451027,8.023795952753314,12.245157449743338,1006.3220084017212,8.663640770519105,107.19557309813514,607.3280000991491,11.233872138801203,215.1529989786461,66.76564907062931,-467.8429072545752,-69.8989915021994,603.0399848440942,217.93635932696105,-1185.800315951034,1617.15391736355,407.74072974041246,-18.12299754295124,-450.767456431538,-732.8567675316942,35.782731670752355,-3.38872408393361,316.67265521877925,-0.2056155319634669,-1573688.2202421725,-1583772.9755908698,228.2814557265101,24.00848829612572,3.3471062126429985,1.2906717686143736,-144.78823232499826,-23.26717874119549
2019-12-31,20.48570439019399,2.5926177176957563,22.761226168650147,1130.2650747375717,-64.6179244226416,-235.9901278109237,106.75360125858238,-128.25532012605225,76.01257184511732,-8278.614374093046,-424.1352466240806,-11.039702235471244,-1728.9242096389612,76.66969477673908,-10360.116368594794,1359.3638804626237,-792.0647808864273,-18.197217650517544,579.1646834456852,362.5011046115555,17.52248628694292,1.7021911735715278,27.78260803538069,0.0506573712533668,-1020235.7151780128,-890958.894244507,-150.37918312443435,8.316326918495449,-9.194515383881011,-2.1669215072572854,-84.28158880911376,23.710534564451027
2020-01-31,-34.56349080074686,3.1884277545537083,16.416166518491867,1400.506497991335,-1.2597226360206517,128.7912255149096,-237.17193216781703,-128.3160357247074,46.750062357411736,-7520.44420959856,-434.0391074382384,42.76680826064178,-1131.3940235305952,121.4218949525589,-1068.4453139525158,3294.6577340610897,-724.0675610654143,12.21233470238127,55.02835881160172,409.1599503892855,17.53122314333882,-2.4894393015673355,119.05059791323583,0.0096132412354883,187864.7182481289,140081.06703397632,54.244434745683975,-1.2668309195673828,-6.469646334004423,0.6288383235288677,134.86137771534817,20.48570439019399
2020-02-28,-57.82951436327584,1.928892876027548,-0.6633302121537744,1495.510354381602,-316.81147818270927,185.84135571905412,129.3608530106996,-329.6544911546602,49.94475776430406,-7346.536860165245,-271.46500307883554,-3.7747682151398703,-984.8995860170356,120.55223464978984,-1780.683097900435,3962.898961342364,1582.183289007557,-5.840735430941422,-487.3221935959694,-457.19208131656353,-34.90149281549236,1.384275305333233,-259.881810054012,0.3371716187186848,1671874.6617132127,1214414.2731598616,-229.21057969728463,11.47886290437198,-4.798871058649013,1.4419589258704093,-59.28191024405331,-34.56349080074686
2020-03-31,-44.81666294700855,8.008666906088376,-50.851145208008624,1810.6359870402048,382.18435095358814,343.5356324161294,184.42291177209896,-344.3494447064618,45.31857462013803,-6963.787842701506,-172.77002930002357,50.77128112880487,-1117.1468886349487,114.09306041954297,2951.2363343160114,1802.0985390014307,2810.957400043565,-6.339777324650456,95.41743531834828,-526.8017446219345,-21.45862204852415,6.4926706648723,-360.0457864208147,-0.0958078384487937,770470.2272087336,378539.3005625904,-430.3519990190307,14.642707325601153,1.5179725893810598,-3.1471898409123757,-69.5055340709983,-57.82951436327584
2020-04-30,47.81064934198364,12.781848654342582,-85.5679794000614,1532.3637586128073,326.365969336917,244.04528762299512,339.2132327435207,-305.6719004600343,-26.37634047408354,-6901.714867653781,-611.9995084376283,-73.38535131836643,-585.1157323315097,184.61826821243469,-3453.8515849660403,1878.315445903372,-690.5910898133452,-0.4748411749918091,-538.5859685461353,-1007.2618297277083,-13.00042813133632,5.946744914953742,73.95313502014142,1.7663956554339038,-2271802.0743823946,-1726676.7588591874,33.57267814155057,5.148274705674311,-22.79645453405024,-1.103883635278038,-421.2526831657943,-44.81666294700855
2020-05-29,18.63261435748545,14.442999517141857,75.90496087003162,2217.0692181042896,-438.6013376247259,-9.740046409965183,241.58978992979215,-179.8008703278567,158.9249274696181,-7192.11558670301,-273.544545558538,-213.7899767963196,-346.6193241837619,181.74900244375976,-1779.1627537072409,2704.1774878876035,-1247.962184815975,-71.57752690590276,222.80052430035684,447.8340851413861,129.1570890126145,0.7993535356194101,879.5879211947195,-0.6420047199021486,-1379331.9294625225,-2062571.6526483595,787.9123084438197,-38.42098905330954,13.936413246215013,-4.467669178790629,-117.81826105663652,47.81064934198364
2020-06-30,-2.008704167273342,2.6170576044010536,32.398695679982495,787.0793931268263,-840.1340845319424,-758.4626976329452,-9.85147096181096,-50.39233883810362,238.3626046051041,1426.0974425614118,-230.1106325647034,-132.39378285587426,938.1462361576804,94.46287071296167,-891.1620359565959,5262.878463485698,-544.7552085459638,5.967326720316783,133.2258318271072,742.29827789762,63.0641861193368,-6.616299499429236,945.1862372229753,0.2595660556073333,1293448.9178821445,1061223.0334963351,975.2924289614476,-21.21808218979851,47.20581072039306,3.9766268997962575,5826.4584550297695,18.63261435748545
2020-07-31,24.566416044725063,3.649321655784282,14.52893094810648,801.4768848452447,-606.4098100273025,-1290.0047289285044,-761.568887818864,1.118050577388125,288.7341736188265,-1054.895354773823,-2098.376936063396,-45.47600787939184,1006.2669208566324,83.9548706816072,1535.066215342775,1998.1874575296429,649.5564768603053,0.011685055999318,-461.3590611668032,790.7030608902344,22.33848668781627,-7.107651441364769,530.9087373466646,0.1986156606123241,191452.72560945156,-71370.40886195004,619.025229724979,4.471031854459909,-48.75182138156868,1.0040916036903127,-5319.500783550708,-2.008704167273342
2020-08-31,29.66169479502306,3.326525591471892,33.53678870152718,822.9389132249977,737.0834832388311,1149.8538575164623,-1289.1598492153648,548.5583862779885,97.10558788823296,263.57776404424703,262.376181709533,-141.7319480697737,932.4048327061458,83.88617729906375,-599.6141372599277,1913.931690773244,-802.7813018568459,-4.5186331885993525e-05,-646.6087652450477,1028.62533036229,-3.107105920065692,2.2373510482787555,-175.97727172595478,0.5213667195401666,1107095.5627101958,637274.6495776325,-203.3214655094453,11.60581411619374,-3.333010899568606,6.153077160216299,265.9210951329219,24.566416044725063
2020-09-30,-16.198191569312662,3.361541322245808,44.07881744728729,876.881083376643,327.342610282894,490.8508781363447,1156.7874595883295,474.075331762718,66.37206508936553,91.21784766634984,344.3339723679267,-165.80421075302843,1539.132407933109,91.29405160077174,341.7924783429446,1404.30937799078,-999.5769175482563,0.016345505781552,-710.2901656241559,-260.1442062781191,57.57129295412619,1.1022129275264805,-19.571767312178054,0.1504340913407276,798882.6416572332,366691.6724766493,-90.53262081043796,4.5382852722074745,18.535617350715327,-5.884681003694681,-288.1584259325239,29.66169479502306
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3503.6818881065483,-5.995312095765767,1639.5200396701816,-1155.0688523008862,-794.4214788588448,-9.373675565212048,-10916.762014420498,-12.384675686991086,-154981236.26219022,-109729987.73067024,-16692.36396191059,-114.16607697519927,-90.0482498112305,-144.48796045017505,-18.262395138796716,-16.198191569312662
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
