date,excess_log_return,illiq,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,cash,chatoia,depr,gma,quick,chtx,currat,pchsale_pchrect,pchsale_pchxsga,roeq,salecash,chfeps,beta,size,first_lag_excess_return
2007-12-31,0.1850063579797946,0.0001326784561314,-0.0493392319414452,0.0024343598085717,0.0,0.1926402424584639,0.1557263476418223,-0.0416877720861634,-0.1017284602533195,0.0,0.3565257096736534,0.0,0.0177784063851918,0.031587825485664,0.0091110140596724,-0.0378670695115773,0.5788614562413346,0.012951042570776,-0.0153150982601274,0.017178751024429,0.0277469208030646,0.5673081529984827,-0.6588431253785585,0.743546008677367,0.1697096751294851,-0.1020372625260505,-0.0041353005197544,10.777739656399309,0.0999999999999999,0.0,0.1862384208477152,0.0464468916595305
2008-01-31,0.0167371052797411,0.0001326463458788,-0.008718072325563,7.600478507374783e-05,0.0,0.0498468916595305,0.1926402424584639,0.1557263476418223,-0.0416877720861634,0.0,0.5859198397396115,0.0,-0.0493392319414452,0.0177784063851918,0.031587825485664,0.0091110140596724,0.5788614562413346,0.012951042570776,-0.0153150982601274,0.017178751024429,0.0277469208030646,0.5673081529984827,-0.6588431253785585,0.743546008677367,0.1697096751294851,-0.1020372625260505,-0.0041353005197544,10.777739656399309,0.0899999999999999,0.0,0.0491342070853875,0.1850063579797946
2008-02-29,0.0417224104463198,0.0001084240322674,-0.0655724229555735,0.0042997426522646,0.0,0.1877063579797946,0.0498468916595305,0.1926402424584639,0.1557263476418223,0.0,0.4490305973775304,0.0,-0.008718072325563,-0.0493392319414452,0.0177784063851918,0.031587825485664,1.066754525092009,0.0067091488686536,0.0085744568780413,0.0182894726771697,0.0246599195565785,0.5115737256209926,-1.56844518807709,0.6721340184986772,-0.0173783685076582,-0.0450413309311696,0.005466708013999,21.64164125711267,0.08,0.0,0.1877051498774271,0.0167371052797411
2008-03-31,-0.0953126816273628,6.971874677175268e-05,-0.0313469213522966,0.000982629478267,0.0,0.0188371052797411,0.1877063579797946,0.0498468916595305,0.1926402424584639,0.0,0.2994127653653863,0.0,-0.0655724229555735,-0.008718072325563,-0.0493392319414452,0.0177784063851918,1.066754525092009,0.0067091488686536,0.0085744568780413,0.0182894726771697,0.0246599195565785,0.5115737256209926,-1.56844518807709,0.6721340184986772,-0.0173783685076582,-0.0450413309311696,0.005466708013999,21.64164125711267,0.1699999999999999,0.0,0.0234888303242755,0.0417224104463198
2008-04-30,0.1552963557321248,5.888278732311331e-05,-0.0093290271644911,8.703074783581405e-05,0.0,0.0430224104463198,0.0188371052797411,0.1877063579797946,0.0498468916595305,0.0,0.1559531920784928,0.0,-0.0313469213522966,-0.0655724229555735,-0.008718072325563,-0.0493392319414452,1.066754525092009,0.0067091488686536,0.0085744568780413,0.0182894726771697,0.0246599195565785,0.5115737256209926,-1.56844518807709,0.6721340184986772,-0.0173783685076582,-0.0450413309311696,0.005466708013999,21.64164125711267,0.1599999999999999,0.0,0.0428127090378538,-0.0953126816273628
2008-05-30,0.1858975690274412,9.400254040873508e-05,0.0448927279919823,0.0020153570265621,0.0,-0.0936126816273628,0.0430224104463198,0.0188371052797411,0.1877063579797946,0.0,0.125343189830823,0.0,-0.0093290271644911,-0.0313469213522966,-0.0655724229555735,-0.008718072325563,0.0403548419145065,0.0098273717075956,0.008799626661632,0.0187713297066315,0.0343030456163816,0.5533628915903605,-0.1719150323752737,0.7179629801579932,-0.1834114942618441,0.0292323254870299,0.0618254490418875,15.25457586618877,0.1599999999999999,0.0,-0.0922613168624764,0.1552963557321248
2008-06-30,0.1396306973469091,6.041477717407671e-05,0.0183947072855192,0.0003383652561199,0.0,0.1570963557321248,-0.0936126816273628,0.0430224104463198,0.0188371052797411,0.0,0.294203653578523,0.0,0.0448927279919823,-0.0093290271644911,-0.0313469213522966,-0.0655724229555735,0.0403548419145065,0.0098273717075956,0.008799626661632,0.0187713297066315,0.0343030456163816,0.5533628915903605,-0.1719150323752737,0.7179629801579932,-0.1834114942618441,0.0292323254870299,0.0618254490418875,15.25457586618877,0.3,0.0,0.1572082951648994,0.1858975690274412
2008-07-31,-0.4139757823656667,6.371190303300102e-05,-0.0880207064665271,0.0077476447668665,0.0,0.1876975690274412,0.1570963557321248,-0.0936126816273628,0.0430224104463198,0.0,0.3925119404791123,0.0,0.0183947072855192,0.0448927279919823,-0.0093290271644911,-0.0313469213522966,0.0403548419145065,0.0098273717075956,0.008799626661632,0.0187713297066315,0.0343030456163816,0.5533628915903605,-0.1719150323752737,0.7179629801579932,-0.1834114942618441,0.0292323254870299,0.0618254490418875,15.25457586618877,0.3,0.0,0.1865123678085645,0.1396306973469091
2008-08-29,-0.0937774366312488,4.903645769507762e-05,-0.0077192998139168,5.958758961713644e-05,0.0,0.1413306973469091,0.1876975690274412,0.1570963557321248,-0.0936126816273628,0.0,0.0736488397408084,0.0,-0.0880207064665271,0.0183947072855192,0.0448927279919823,-0.0093290271644911,0.980418872069964,0.0083730894134407,0.0380669176565544,0.0184609078923961,0.0472299955926317,0.5523088709638068,-0.222901262511946,0.6943594548302567,0.1526266560488198,0.2563053672035891,0.0832771348154352,21.89773324394353,0.3,0.0,0.1413294245720919,-0.4139757823656667
2008-09-30,-0.3904871753437495,8.355296334913572e-05,0.015163726030665,0.000229938587133,0.0,-0.4124757823656667,0.1413306973469091,0.1876975690274412,0.1570963557321248,0.0,-0.1759249526225652,0.0,-0.0077192998139168,-0.0880207064665271,0.0183947072855192,0.0448927279919823,0.980418872069964,0.0083730894134407,0.0380669176565544,0.0184609078923961,0.0472299955926317,0.5523088709638068,-0.222901262511946,0.6943594548302567,0.1526266560488198,0.2563053672035891,0.0832771348154352,21.89773324394353,-0.02,0.0,-0.4124754737165617,-0.0937774366312488
2008-10-31,-0.3805585610128932,9.778366656085098e-05,-0.0968001798543245,0.0093702748198295,0.0,-0.0924774366312488,-0.4124757823656667,0.1413306973469091,0.1876975690274412,0.0,-0.7526096969937559,0.0,0.015163726030665,-0.0077192998139168,-0.0880207064665271,0.0183947072855192,0.980418872069964,0.0083730894134407,0.0380669176565544,0.0184609078923961,0.0472299955926317,0.5523088709638068,-0.222901262511946,0.6943594548302567,0.1526266560488198,0.2563053672035891,0.0832771348154352,21.89773324394353,-0.03,0.0,-0.0918086874485375,-0.3904871753437495
2008-11-28,-0.0774861468529739,0.0001165209478505,-0.1889384421155194,0.0356977349090394,0.0,-0.3889871753437495,-0.0924774366312488,-0.4124757823656667,0.1413306973469091,0.0,-1.2736989553535585,0.0,-0.0968001798543245,0.015163726030665,-0.0077192998139168,-0.0880207064665271,0.5908243044806922,0.0015362978324063,-0.0094642925581118,0.0176692224169094,0.0376339283517337,0.4880660736975858,8.102086107412338,0.637139347734011,0.1398649917944426,-0.0773811121929097,0.0727590912506332,111.148223645894,-0.33,0.0,-0.3889866510908124,-0.3805585610128932
2008-12-31,-0.0135559896147711,0.0001951588857822,-0.0818354879825185,0.0066970470933369,0.0,-0.3797585610128932,-0.3889871753437495,-0.0924774366312488,-0.4124757823656667,0.0,-0.9384093198408656,0.0,-0.1889384421155194,-0.0968001798543245,0.015163726030665,-0.0077192998139168,0.5908243044806922,0.0015362978324063,-0.0094642925581118,0.0176692224169094,0.0376339283517337,0.4880660736975858,8.102086107412338,0.637139347734011,0.1398649917944426,-0.0773811121929097,0.0727590912506332,111.148223645894,0.2,0.0,-0.3857917355585112,-0.0774861468529739
2009-01-30,-0.0472887938618555,9.54842324483318e-05,0.0172503534065276,0.0002975746926501,0.0,-0.0771861468529739,-0.3797585610128932,-0.3889871753437495,-0.0924774366312488,0.0,-0.8594878728243878,0.0,-0.0818354879825185,-0.1889384421155194,-0.0968001798543245,0.015163726030665,0.5908243044806922,0.0015362978324063,-0.0094642925581118,0.0176692224169094,0.0376339283517337,0.4880660736975858,8.102086107412338,0.637139347734011,0.1398649917944426,-0.0773811121929097,0.0727590912506332,111.148223645894,0.17,0.0,-0.0851338896126154,-0.0135559896147711
2009-02-27,0.0027921872362684,5.431583534878373e-05,-0.0846868081671938,0.007171855477547,0.0,-0.0135559896147711,-0.0771861468529739,-0.3797585610128932,-0.3889871753437495,0.0,-0.5177894913424939,0.0,0.0172503534065276,-0.0818354879825185,-0.1889384421155194,-0.0968001798543245,0.4633801328446545,0.0187928619903946,0.0103787308739836,0.0184243003608064,0.0570242717616734,0.5000886395808802,10.072604382426688,0.650782541971503,-0.0477294459998429,0.0471599471533206,0.1222103238550709,8.819055388702784,0.16,0.0,-0.0135536392795359,-0.0472887938618555
2009-03-31,-0.0768239880168363,9.691614863231672e-05,-0.1064610159914098,0.0113339479259232,0.0,-0.0472887938618555,-0.0135559896147711,-0.0771861468529739,-0.3797585610128932,0.0,-0.1351387430933322,0.0,-0.0846868081671938,0.0172503534065276,-0.0818354879825185,-0.1889384421155194,0.4633801328446545,0.0187928619903946,0.0103787308739836,0.0184243003608064,0.0570242717616734,0.5000886395808802,10.072604382426688,0.650782541971503,-0.0477294459998429,0.0471599471533206,0.1222103238550709,8.819055388702784,0.45,0.0,-0.0508472789877352,0.0027921872362684
