date,excess_log_return,illiq,log_Mkt-RF,baspread,rev2,mom1m,indmom,cashpr,chatoia,chinv,ep,acc,agr,grnoa,chatq,egr,pchsale_pchrect,pchsale_pchxsga,roaq,chsaleq,sue,chfeps,sfe,RF,mom,max,r_sq,aeavol,stdcf,pctacc,salecash,first_lag_excess_return
2019-08-30,-33.348872199112215,0.7349069427268949,3.958981944676084,286.49062787092805,-653.0069268462901,-44.38309501043608,-114.28796267815356,-117705.39888592272,65.97420836244446,-30.09288131625276,71.56133981761717,-40.26914060281486,-1.530903088478833,34.9219531624629,-1.530903088478754,100.0798693207313,-24.374418415544135,56.17517114620868,49.693829309250894,185.57360608954693,0.1014576971168333,300.6589594848242,86.08470355597332,4.001813198633784,80.04470723799682,156.75716098970565,203.82140825011584,-1044.857986683803,-33.2768126943414,-19.772392724757644,-24292.387752542272,-6.769975568710233
2019-09-30,24.834506439597472,6.208529267817888,-8.739097996569074,319.1036891354831,743.534695092081,-457.2642033802247,-3.2914667712829244,-113906.39066864549,84.16464473020413,-28.14981341686626,70.94007360815411,-71.8989690528561,-3.2324963610646997,-54.19409410102702,-3.232496361064684,98.55955638522497,207.30129289463716,222.24111436599725,49.13235172400224,276.2263211901734,0.0530430724787978,50.67459572870264,83.73732716062698,-10.137950971479228,-685.1951138352056,-62.343885773682814,-47.44121543336087,-417.0855426395824,-3.322197866789793,-0.9028182174501562,-4624.969260317608,-33.348872199112215
2019-10-31,2.9829346386685747,1.18786017014334,4.7117912995545295,229.1174099717165,-81.79405261306876,545.5604796903209,22.380114601422765,-112037.91013807994,59.55240767808266,-40.33184425750005,73.41711501847212,-64.61952616742747,-23.237785939646077,-54.11563351540489,-23.237785939646056,101.05147398259992,204.68904400689655,151.33924326984817,52.68424477721591,210.07279308425487,-0.305244661403953,-117.72430641711102,74.64023130139667,6.268033015644868,167.78579121341204,-11.201138166025087,28.74352118964225,-413.6703425761207,-3.3339522991551576,-2.846768866703834,-2257.522960515693,24.834506439597472
2019-11-29,21.90062085356936,1.7797931005243492,6.8049961837579485,269.4269400049414,-457.8847788550401,-112.28071022473046,-69.50810119265282,-38806.34202653624,-69.84800980303889,-50.74703675232042,41.00636462776081,-196.50917293111908,-7.214762750097395,-91.23854086678588,-7.214762750097465,5.9352903544027935,-27.7254546765234,58.286682441983686,47.63652534437833,-176.1898377007562,-0.5857351810465897,-189.52291081220469,68.16765005280293,-9.709229577794645,-760.3563019530604,43.81800540586153,-7.002599553897198,-657.9081388982972,4.562968719581818,-13.305182233726391,-43945.75997205603,2.9829346386685747
2019-12-31,0.1289635321211459,5.648659848664222,12.680094975687918,645.4419063778698,357.2408226733996,285.6658075755964,-13.904099354208842,-38988.72260638613,-73.79712248723125,-59.9031300340081,31.84367421649074,-223.8713672739636,-13.4363997171756,-129.34759759373222,-13.436399717175632,-33.88086954443138,-34.820053775236694,-6.409369561814774,45.490732858932105,-195.92895445769665,-0.5049382332378572,-445.8449934334765,41.0277558195715,-10.01461615443857,866.845512305893,5.004379616522328,32.48011182545997,669.4602788836282,8.252954203227375,-0.6753035296917407,-425.3978629424091,21.90062085356936
2020-01-31,-39.33731867255774,0.8686976170871332,9.165689848002495,308.5107561452488,76.21912449835844,758.746898325654,9.951389763214124,-40759.46764003521,-71.42989388305047,-63.45106676199354,25.53656910056777,-260.0595272845775,-3.166242614128444,-147.482674261105,-3.166242614128472,-25.98205108115423,-46.65688061314936,27.95697624633954,39.5877173467027,-193.3629928998841,-0.5011611420435669,-714.1403223375668,29.95589078307093,6.907945445964664,-1072.5894383381597,10.730317950351946,-17.39030359866524,309.7676405399943,5.723763741865525,0.1423340234534631,-3481.312931475746,0.1289635321211459
2020-02-28,-29.13292618065592,1.0053453660345046,-0.3695245227385316,245.37533272719023,315.3527462025141,-155.52256637142474,-77.56323012493078,-164155.7890611548,-90.32684140891308,-33.51144623809085,-43.57658724298485,-276.95238322715727,79.5891880176147,-37.39479390987459,79.58918801761467,20.969641910192557,-20.468829823443965,-228.0134316934706,23.583571865690168,-260.84852602647294,-0.1689594970837944,-591.0910699129615,21.46645962118388,-3.359723039291282,-431.2983132471787,4.375627552590572,10.433469543901992,1195.8765238257956,-28.271734923050587,-17.650711197341902,36700.38697520821,-39.33731867255774
2020-03-31,-93.16223479939568,3.2849622299861707,-28.215754327437555,677.4260033211239,7.790639212808259,-625.5039757755706,-21.478337205750936,-156704.51473092585,-89.11693685867004,-24.1036119196223,-35.44026488205736,-324.26712761245767,87.73169069344257,-16.970883047541168,87.73169069344256,70.73194800661815,77.24481381536091,-270.8564867007253,23.554722764583875,-278.28335040207713,-0.2110905720500484,197.6585120767757,31.888251761501834,-3.690617792334685,201.47800378953173,-99.53607817533305,-39.74621764035055,-0.3256971066648475,-26.789704298318497,-2.46898016754502,-4237.428565189461,-29.13292618065592
2020-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.97966826832529,521.6993262779976,-585.3921301919644,-1949.403188482128,-4933.424078844516,-283.7190010373316,34.872527203252275,-84130.99508219448,-93.16223479939568
2020-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
