date,excess_log_return,log_Mkt-RF,log_Mkt-RF^2,rev3,rev4,log_Mkt-RF_lag1,log_Mkt-RF_lag3,chatoia,pchquick,sp,agr,pctacc,chcshoq,invest,pchsaleinv,rsup,salerec,chsaleq,O-score,sue,chfeps,sfe,chnanalyst,beta,bm,cashpr,quick,acc,stdacc,cfp,roeq,first_lag_excess_return
2007-12-31,3.696826216041544,-9.979683033852204,0.4923898959093342,-44.91228937452454,-193.7464644624317,49.142355336187606,25.184298338818287,-1.1428534599154911,64.95210731745027,1540.5498462754697,18.73652754016932,-1114.5777078606443,-39.26604965819871,25.94170506886872,56.434686527698446,5.086461402156374,6338.926828831798,2.7278384740220254,-9049.015614950746,-252.16364289739988,-529980.5808872412,54677.40389660117,968.8856535739122,0.0,-15.752577975306394,1021.2918088076258,-24.49946155576208,1.0679705379897086,-0.0049166355329535,-2.474390735082864,-0.5361610407094588,-16.541202209266395
2008-01-31,21.556217338790027,-1.753106900639776,0.0152837127542212,-138.6958869490376,-44.33775542306227,-134.8390153600428,86.32625840034592,-2.4624502319044925,280.64051100487114,1510.2546375783138,41.34265980754347,-1116.3845764223304,-39.087349356578656,26.73729846630447,21.038023210900143,4.724664864149282,6246.206426798722,-4.711608801088932,-8913.267117741758,-240.6862841811997,-577037.7586362781,48001.39658654536,1002.8962675663864,0.0,-37.368692398752046,-17749.629360254577,160.8257089896165,-0.3616681286044354,-0.0197697158582151,-1.953292339239681,-1.0518736208948951,3.696826216041544
2008-02-29,-20.579902317679228,-13.197594441936555,0.865398244742785,-114.9627476750315,-138.55184943674303,-23.859318221208,48.65532649533902,9.851315111130074,232.86000204401432,1795.1960825143078,25.293321773808994,-465.37752499066767,-12.205420754459686,13.19883972155357,-26.187968904120225,62.43244208060276,6554.550817339916,36.16271000517278,-8836.527760328727,-749.7217979194521,-625994.15069602,44732.4160900041,487.8212602220665,0.0,143.7138330418377,-93549.56658454717,553.1628819797311,-110.92833065195008,-0.0271303632527217,153.22003014886104,-130.83383802626113,21.556217338790027
2008-03-31,8.43165008891004,-6.359620041903758,0.1993545092840324,-211.38576570969863,-116.85799528004893,-182.36100358585549,-137.21548552648795,17.769481083253666,57.87413686687589,1857.3489902427084,6.589030221693027,-133.02746654500874,-18.149689377142494,1.0965198615415332,3.353930487464553,72.5496028476027,6498.194351496328,51.29419923808732,-9123.052809792558,-757.5379817123991,-978073.249660706,-15686.09591798252,-1401.802500300521,0.0,72.37654470203915,-935.9240096844442,115.23750114712948,-8.957710209628885,0.003908434575351,17.854663425490855,-1.0360435010083435,-20.579902317679228
2008-04-30,6.486972145324771,-1.878437790398476,0.0175239971734342,52.181059993765714,-206.18070508929225,-85.87142370055776,-23.88219481291037,17.706601231992988,58.30685087999346,1823.5480210038832,7.883883919256247,-131.93832012122664,-17.863791069070295,1.2341677524372772,3.696240348646118,72.3632700677487,6396.985144283974,51.024113521228365,-8706.543313563581,-726.625129856611,-993437.4440325736,-19258.316266165824,-58.04289884140246,0.0,-32.010113336472614,-201.78309701574108,-70.81151656005113,6.500144777889091,-0.0090029441207998,-7.93324209890028,1.1146710053144275,8.43165008891004
2008-05-30,3.6355103002285625,9.0654495037788,0.4069727586981903,309.67380069811315,53.725965303875896,-25.723491004569052,-180.80680893134743,-33.958649827822,-165.90871782399165,1849.8495442792455,17.49475435301308,-9.646819562143817,-8.977243454801762,14.597407299190282,-19.05018707989761,74.22036243884506,6306.069877916548,-59.91468862474779,-7760.712551425564,-550.3928758872931,-1084743.3152881658,-26579.207507147843,-1279.5467240255462,0.0,-3.51637982849752,22842.888875598317,-423.9111803452256,306.4286023273117,0.0092546635895558,-383.2770080766908,100.7984313949998,6.486972145324771
2008-06-30,-22.426164609426078,3.723687302586911,0.068496137953884,-282.61295717378204,313.4684416683362,124.41893704938887,-86.8771137080395,-44.9401310917518,-193.3605377185196,1864.0573708782265,11.147052478652496,-9.82766678010671,-10.910062335892848,19.00017848936852,-87.70968287855294,61.89097460040111,6146.116346101442,-128.80723268886288,-7816.031689659494,-568.0460420030048,762954.0974231393,27098.746286692385,-1296.6104692628796,0.0,30.71111115970166,670.3414318012728,-795.2557548215177,-1.2675192105812272,-0.0131358755687097,2.635332331070529,0.5511048922117538,3.6355103002285625
2008-07-31,32.24367797977064,-17.838280938189115,1.5701380903277846,141.13515075558564,-284.06390338031645,51.09944819955388,-25.91550563674482,-45.13279335152065,-194.03490252350983,1861.228973843131,11.303960155036073,-9.871660061597868,-10.94227490140492,19.25278402220708,-88.53410129977374,60.74155705016053,6156.335952099937,-129.75928230302517,-7828.683078647595,-573.9887019817155,775688.3671042854,27701.34913776729,-3170.0707714873747,0.0,-2.372203895605935,293.21054978911707,11.362228512053662,0.0096610040081515,0.0041016392174091,0.3116779259645597,0.5322772082586198,-22.426164609426078
2008-08-29,-1.5276370024777242,-1.551071740478274,0.0119731877976456,99.26781756961566,142.251348246018,-240.68100020459468,122.75323737752562,123.07928756448354,0.3777906856328548,2232.9022788594875,68.00797634311655,-16.7277210349475,-2.425752442238254,25.22657314718676,116.16106840568554,158.94689682062614,6088.744726942842,211.36854597849396,-9594.535507088363,1.0977260782440343,758077.2721387079,27074.77490294265,-2158.2866219572243,0.0,194.59282814787912,489170.29451073817,-18.45802580767213,-51.47526407970662,-0.0004945890630143,97.81214278653395,44.874986847107664,32.24367797977064
2008-09-30,-28.548139009313186,3.086507201112313,0.046802949589328,56.45596735842902,99.64797554037308,-21.615264094865772,51.50809859819424,144.0368841156805,31.228563538099746,2337.661428119543,74.72644371767738,-18.406191348700126,-0.6423223967759624,22.7220735171828,280.5797859375353,176.3035082028892,6484.689842652225,374.8179110902795,-9856.486968320203,1.6135646399167425,137223.69467258605,45768.41388544706,-72.62697221549075,0.0,86.66274801733107,5487.099679978564,61.16524164786915,-7.238701339041995,0.0182272329892989,11.54721169441521,2.38463113850679,-1.5276370024777242
2008-10-31,-41.64142643443914,-19.693703561121648,1.9063540467143123,-288.66659097929187,57.31729420193516,42.41527791923909,-246.20747696677967,143.67904344593234,31.69101340092208,2336.4779396361914,74.14724856469905,-18.553670731567625,-0.6711738928768912,22.81508049018517,278.85678886702146,174.7365237629825,6475.922506547372,373.7639265976752,-9874.678450099318,1.6095977718529642,-261444.5634224988,12776.607561878382,512.611595074289,0.0,-1.0057734300057746,-1316.970514030545,-12.301132373177552,0.0180249819471782,0.0007135292188557,1.2620293051768954,-0.2570178887688144,-28.548139009313186
2008-11-28,-18.973800830571104,-38.027054823638096,7.184772496619613,410.18824052919575,-278.72729721972377,-265.42155962750405,-21.165958564596277,32.104843056660215,97.00414766693042,2334.852406673503,0.3575425635976619,-28.056139421109147,1.4686890676899085,32.3431645643706,110.0263833128596,191.3077774366742,6549.270301784146,120.22794651534213,-8889.471775316764,-495.5132057173771,-497465.9711902672,-8831.126976213824,901.0806621170968,0.0,-225.66858637237328,-257807.49928572171,104.95704490286788,-145.59644898420973,-0.0130215362894714,146.97939945742726,-84.66874661725849,-41.64142643443914
2008-12-31,8.411680755158567,-16.216338261408495,1.327071954911944,-19.28984300469628,397.268042355793,-502.9035011344284,40.36177511404549,31.11603635954216,92.6905914426032,2184.958236723234,4.566776300200147,-27.430638224125737,1.405890987950826,31.92501937887812,107.4127211724242,185.14139129471783,6373.365379797328,117.668483832847,-8646.39596634097,-427.3618341739672,-397097.15234067896,-170139.94521799416,3437.212090707072,0.0,-88.2845063934401,-5015.037907259131,-72.70138789852581,9.421192182270715,-0.0147239860689463,-13.179788708485944,8.982575129572602,-18.973800830571104
2009-01-30,-24.97676541867925,3.3886058811631155,0.0584546490055019,-320.856906044684,-19.37333208543411,-214.4979002303408,-253.72165343606656,24.357335448913496,57.69548566018971,2113.097683883624,7.236289793096894,-27.386555227093005,1.437645889176121,35.324216644094065,42.59374646484764,178.18076153251687,6281.528985398567,35.62845736007995,-8544.224504305,-417.71404992164224,-558182.2876199927,-225534.9219514626,3374.4736332978146,0.0,-59.92808247894709,-748.5266682592337,-104.8088635517738,-0.1139771844678421,-0.0043285793134957,-3.2825443819701263,1.5343346047739317,8.411680755158567
2009-02-27,-22.470939289854734,-16.69230231535845,1.4136178040495495,-492.3589577706984,-325.21143655335715,45.471641609040695,-498.0385574475468,-155.4538187457795,-13.511486197547343,3237.479274075444,-84.73085793202435,-69.93131674751916,-3.713844118333267,24.756106254680216,-287.08482477507124,-299.5208848906454,6583.034978766066,-293.94215022865154,-7618.756020481298,-6102.176729833226,-632630.8766687211,-249842.20596939893,2452.9093819217496,0.0,308.6129709847323,-80741.98670868995,246.7298551020613,-116.34680173715554,0.0189625852426708,277.35729086235426,-20.81370277626884,-24.97676541867925
2009-03-31,33.03290247343673,-20.786797857283343,2.2129836190944427,-208.5086571326153,-484.400676545525,-219.00249750779025,-211.62890231448165,-213.2919649378312,-98.28308033501072,3362.49701934234,-177.23449131571263,-75.74471769324347,-4.787530062321094,21.95240937733751,-635.5937335757333,-528.967019946602,6726.000217293282,-396.2695501927756,-7353.178421344451,-6108.192069259356,-935047.6656249164,-367989.1719313784,286.0562900228227,0.0,122.12788547700484,-2491.183629012637,248.9987653494859,-66.67729152505257,0.0184918219965677,189.3123446471359,-53.55928122779771,-22.470939289854734
2009-04-30,8.860748562358065,16.583710206160948,1.421264246511731,94.21409148995296,-202.6863062504766,-270.5183032135649,43.83328761153963,-209.28804511501448,-96.72227539458768,3273.498665442935,-174.6048098383087,-74.76690115853097,-4.812085745162393,21.54912723541521,-628.7404347608448,-511.4686403777784,6606.433313930036,-388.5142615464037,-7240.762239772178,-5839.867990950712,-939994.43430887,-362061.08848129096,695.7516019219928,0.0,-44.690655781676014,-2176.766484414693,-56.33316223518159,7.063765100473745,-0.0114877804002968,-16.283902437606685,1.4239031585797992,33.03290247343673
2009-05-29,13.789790514991358,18.99888863350229,1.8416755563391305,-341.3602370649001,92.02147643082094,223.25386522154355,-220.60818435433455,-238.63005661142472,-45.59709338054871,2330.382771101893,-53.80281005258291,-68.78338297356694,-8.728610242024752,23.6224408413631,-292.83393913479205,-1003.0623517068598,6221.43524868734,-473.8798026716901,-7669.17287735132,-5024.19399863752,-1269781.6187555054,-454622.55914569966,1212.409963744967,0.0,-64.47777211596667,-78722.64997094494,-17.2386256816244,340.40388108107925,0.0137513445130966,-696.1785935079838,-36.92399520638878,8.860748562358065
