date,excess_log_return,log_Mkt-RF,baspread,log_Mkt-RF^2,rev1,rev2,rev4,max,log_Mkt-RF_lag2,log_Mkt-RF_lag3,quick,chcshoq,chtx,chinvest,pchdepr,pchsale_pchxsga,pchsaleinv,chsaleq,tang,sfe,turn,bm,gma,oa,pctacc,cfpq,invest,dy,salecash,O-score,chfeps,first_lag_excess_return
2010-09-30,7.105390413400227,-3.2367273214442887,35.66104121134707,0.1581793962180025,57.750420173665525,-51.70162886165106,80.0280541519575,128.4452092436773,-63.01076453517171,-90.35970324793324,1120.0268235155297,1.8910585733659195,3256.2884246952503,89.63315427899299,4.8564332260600604,13.29353503578183,78.62516437392193,73.78883131472277,526.5528396108588,11.267676921909976,-132.00086532048238,2.84888414651482,0.19946842151856,162027.33993351832,-0.0008113449255216,0.3457493183457956,0.0185438853100099,0.0512655120341083,17.069484341523548,-22.551039561112702,-102.30371255488836,-3.2159611246599105
2010-10-29,5.893151728797294,6.014800661697823,30.015292626237937,0.5480137816329633,-51.62770655600114,57.46085180322521,-60.45802338690123,126.15387837777354,73.20263589832533,-62.61273156742713,1112.9165495862696,1.79167707164016,3221.5203206150863,88.42094729226999,4.803807657759633,13.137461462853617,78.13764175559417,73.32415193836681,523.458648468273,11.194216775547918,-147.56507820835407,-3.804714303273954,-0.2410695572314907,-138667.08832341433,0.0027127774568663,-0.4507940423110597,-0.026066853156248,-0.048885652913718,-24.171152110350704,25.578649503895576,-0.2861313748619096,7.105390413400227
2010-11-30,1.342721095674303,2.529084409799392,35.759806346711954,0.0962631769523124,118.91548896668102,-52.31237114805681,-52.01795160485232,133.46874836337184,-54.09135200471523,74.15564436293889,1199.7186653168485,-12.081709586685992,843.6693348469254,139.80620067786347,-5.557127485148973,-11.60095726814965,0.7018030420562589,8.367787124054544,529.8746541329639,11.341006631973888,153.93137415147032,-39.26003854477631,0.8574463281134186,641485.4751868173,-0.0793378308739398,32.17300382921886,3.8302057818474022,3.5893486230712206,67.37796861324705,-49.386356316014826,8.331842260375012,5.893151728797294
2010-12-31,2.4081610699657383,0.3994057274737319,36.243810405244574,0.0023890335028717,98.14105570135852,120.06348020045964,58.61362855912175,136.15396896323048,101.8149937669721,-54.611649868258965,1211.2866291025932,-12.158797871667362,853.9406017027824,142.5682226695017,-5.6753136718249335,-11.845109744046642,0.5197469656271254,8.24852195628981,534.5098930705242,10.50115264625314,-145.6129011727292,5.508579361997931,0.3677233279151224,212549.3857834302,-0.0056999213290606,0.9933155741722716,0.0972256388150647,0.0851471136661672,41.88900809584538,-39.33774598846867,-64.12000434142226,1.342721095674303
2011-01-31,2.0887189222786207,4.409754840752193,40.60070374306583,0.2909053530540487,21.752414066639965,98.52185178579136,-53.14549155707822,124.91867638199534,42.61971462661562,102.01966965902696,1214.1238938491654,-12.154029868820093,857.1093705511506,143.8489679292475,-5.732060941037613,-11.964900360575008,0.4307556192546129,8.172468778109904,535.2592512516519,10.573100759239498,-294.1806210045834,1.3754807802083633,0.0692838591988973,24240.111823726445,-0.0023444169024641,0.176312026349322,0.0284036369786733,-0.0022302798859357,11.086338184908527,-7.72951412655857,2.638005903996381,2.4081610699657383
2011-02-28,3.652533508572065,1.319855649038914,30.517124947900147,0.0260046239377667,41.1674230245309,21.773334607465408,120.83060916409455,122.5372040109713,6.7265642462406285,42.80378843341667,1196.7169355754982,-8.566729773034425,479.8861159977381,116.9521659190628,23.05312590911236,21.825723113587934,51.62276718078638,30.74792557105624,539.6676294981769,10.20068658914132,674.4440258427222,-63.49458581541376,-0.6835720748051628,486349.4154634252,-0.1488725353816639,23.272245554752388,5.862817044676792,2.9509150343061847,-178.28586210022968,32.996307410790905,-17.944890867585993,2.0887189222786207
2011-03-31,2.503713742135067,2.3015877065945243,24.696897388635414,0.0789477420512637,35.29105579151043,41.32329634998989,99.44040995314114,122.98080938942084,74.42679046308862,6.748386930520416,1200.520689076885,-8.575471283932455,483.39672713596417,117.4009922793152,23.295106870314417,21.948695880937677,51.99869112439602,31.079184485112364,541.395328775852,8.91353886718525,-291.18371632506444,1.3558393864383902,0.1468266979321484,80186.72714090347,-0.002398557007404,0.4362670022618715,0.0916874576855324,0.0265058567447091,12.165188950575612,-12.9982693459242,-47.34266797554071,3.652533508572065
2011-04-29,3.205457680695845,0.3087893932204604,34.6258629235503,0.0014170312789176,61.06178968549797,35.47465776932085,22.042867011716982,113.7110022343845,22.351947795718846,74.839090265155,1207.4186061215128,-8.627911384866245,486.344924323398,118.03235855271932,23.388378744903783,22.162324282070024,52.53362640993841,31.32278678117898,544.1899406959787,8.89541805691468,-73.58933158055947,2.8257913184321524,0.2083057516892026,120787.41425961256,-0.0041630609102274,0.7283117494774274,0.0580711888535372,0.0823005771713631,18.97567326658464,-22.7353916105958,-5.773605757513174,2.503713742135067
2011-05-31,0.5336391074557049,1.929144928250333,24.842611176176035,0.0551493473974384,43.29175998574877,61.46860290360876,41.82817281885718,110.490696018028,39.139772030347686,22.48175701629689,1199.6340341154785,10.464308917498652,226.46750172950075,-18.356217738512814,-8.043367787403223,5.043582278589021,-61.72044227464675,37.87290236572625,543.4643034408051,8.90953917466791,108.12769674407129,-50.73524393859208,-1.8160545031823572,407918.35733409226,0.4476815196802509,-101.03237114953164,-1.3374623553490004,-11.825799578652235,1683.363435025345,-41.88697543320359,-3.426128582733384,3.205457680695845
2011-06-30,0.2542469577229187,-0.8650277655630949,24.909517216358392,0.0110562091064393,54.30717527928894,43.419433136332586,35.75543051102932,108.91837212429024,5.265639723808814,39.35920002692508,1207.2978941229774,10.738349508140612,228.7022353808221,-18.56172208701959,-8.037864827295657,5.129386216298779,-62.007577449805446,38.04400212647317,546.06755808254,11.95280287323329,-183.44211091141483,2.604742012717395,0.2032997162700809,112511.33495050296,-0.0006592957570018,0.1423536599613157,0.0649033315455653,0.0118613692879119,28.91972770517896,-23.431811417217432,251.4628770665238,0.5336391074557049
2011-07-29,-1.2669798993978345,-1.1951719851536071,24.916142456842344,0.0211006839970187,9.131676034037504,54.31364718072653,61.83988912692792,108.98335018565813,32.819045282639934,5.268263438999471,1207.9474482360747,10.771533882217412,229.08327804214545,-18.59998224339904,-8.049063882596183,5.138120077201998,-62.063604082395294,38.00133532001695,546.3147872388728,11.952235158577055,41.47008828803576,0.1752837873988824,0.0209842774457911,14324.327391825616,-5.283456990622798e-05,0.0099567439944543,0.004092459125081,-0.0005846881578932,1.7543554999301705,-2.131183692515151,-0.1250067518625428,0.2542469577229187
2011-08-31,-6.894988809730892,-1.610225978814532,24.92057466747217,0.0382920250469714,4.108636673220683,9.117969379841814,43.44222342270788,109.02930339431518,-14.67975745536151,32.833577533940826,1312.8290135279833,578.2055753130311,399.1038841659384,2.431038417346866,-2.930212599260517,23.324732954288056,19.40402771317212,98.53215820148054,553.923389651131,11.967251431227735,71.53420147464033,-15.108290580413724,5.788164528754862,445329.934549205,-0.1213459216405317,35.64359501000115,1.446444435912893,3.935163429126481,-1382.3537165998137,-171.11770035655718,-0.1763203810580194,-1.2669798993978345
