date,excess_log_return,log_Mkt-RF,rev2,rev3,chmom,indmom,log_Mkt-RF_lag2,log_Mkt-RF_lag3,cashpr,chatoia,chinv,lgr,acc,pctacc,ibq_adj,chinvest,roaq,disp,idiovol,mom,max,r_sq,rd_mve,sp,stdacc,ol,noa,cfpq,invest,pchgm_pchsale,rd_sale,first_lag_excess_return
2019-05-31,-15.93448876972435,10.037066438146397,249.1932562171804,349.49563339433786,-664.2150978041516,-26.40689376335068,119.55924284896452,288.68891243929136,40778.368248360566,111.63330923640925,17.08875525810279,191.2950036931996,74.1670995422651,0.2007977675627497,280.3226203871633,538.6183821668208,2.695971348473284,697.2434327615323,-0.1973102824881429,-250.2084486567992,-23.746572104163874,-15.814786210978582,-7.81134130930964,-83.08932157334823,0.0473837862717765,95183.6077736509,227846.08251879457,-266.887929259134,31.1425996343104,-153.05689175062935,7.745844405280593,13.84857693545879
2019-06-28,9.757011015573877,-18.663734483142253,46.38800515311777,250.72902531402104,-833.2661011281294,-44.90763237591587,39.43029405311666,120.53575855652478,50120.62829503222,-6.290460291612967,14.020344014682316,924.409076626367,-68.0123754413929,-3.4095572913519487,8916.59063287126,-353.4594881664164,-52.72469765469634,500.5422139770272,-0.1183973560031717,-606.550559811006,11.820139398409992,-4.269289515921855,-49.86339672997982,-52.07411003725713,-5.219933832411396,16388.36420784751,-330435.7167917928,-42.64067368888351,-14.97115767808414,1404.2716316751912,-24.409043672162227,-15.93448876972435
2019-07-31,-6.678792136000698,17.319600383073222,202.6617268004304,46.55385178012426,-868.9093249163836,58.43057900663563,138.7896759021008,39.09885523884188,49650.73060664475,-4.961479995338905,13.811353346604902,929.673299619338,-67.35257445581338,-3.594926235976281,8567.374176078421,-300.6040391672679,-53.86863037373716,429.3220242850895,0.4903284878570098,439.3235025621013,-27.86611611656923,8.244754643599208,0.018229699452501,-13.835032906776291,-0.0068590481962971,-36551.26607697271,-25197.48412363045,0.3281083604078922,-0.8118302674126596,-10.076130213935642,6.722580942330978,9.757011015573877
2019-08-30,-3.5727776555280952,3.0654820519529307,-209.85642555956943,205.227014903034,-536.5922921320215,-43.31705030767509,-258.4743288784938,139.5663795917252,82303.836585361,-6.748305837068305,11.530571556459522,684.302676666589,-71.85770923278274,4.495271601850809,8560.404458630552,-964.722113209448,-48.67492340759792,390.2040743978651,-0.1540330461511097,407.6065750383855,17.501273795970235,37.36818398732044,3.70651474656261,25.35311477937489,-0.3746720005929411,152507.8593145879,7362.600327884313,-20.60910740225356,-24.496152995711626,-2.366431443463682,-18.995997135574385,-6.678792136000698
2019-09-30,-1.1393079672969246,-6.765969977402761,143.8485919821041,-208.5963905888268,-339.53668387700134,-8.315061013840314,240.14181518106412,-257.6823136886896,72016.50334805482,89.07375272404221,11.528587648477686,185.4553432674133,-52.57836453911922,4.061163832411824,230.6986322678872,-43.95650414357124,-12.51193285721594,443.7373428235568,-1.704118402464914,-313.442474153308,-18.750395225123043,-56.5283004059886,8.063950869039413,44.99008313192383,-0.2552289317073573,27044.890657228418,47559.60642906139,45.93130013878135,-38.3335790830234,4794.0621605753295,-89.78976578937056,-3.5727776555280952
2019-10-31,-2.019329488930397,3.669855291410403,-83.2602398059486,141.74439805943553,-543.346341953687,-6.603708474661537,42.29841329556047,239.64619071202029,72940.69582539823,-37.79651018943834,11.407935387198938,57.430707722147325,-50.65985118323872,3.090346131284736,191.91398485087112,-40.64959286418481,-15.043438696028796,508.2542691876777,0.0007344789869527,71.07283827716265,-18.63031191594598,8.417207534520003,0.0813418419858997,-134.95748355630815,0.5710762949440173,-14242.96470814012,494.1058216611855,-10.25827350677283,-0.7794972709952148,81.00266470447514,-0.2112794399220661,-1.1393079672969246
2019-11-29,3.53337819380139,5.275601915135097,-34.66827702407981,-83.23237742847529,-1050.761624438736,-12.86311724688951,-93.56276826506446,42.32449276022425,44926.3305486096,-20.70591393409364,14.326260286763349,73.95499378756139,-87.00701652772271,1.5608767187293098,130.3327335219505,-61.79368984981908,-10.435124720667616,482.7836991440849,0.1606026684326131,-240.9400537546694,5.214481049174367,10.286547863109718,9.335818703456924,62.47631419087804,-0.1417169325786602,42127.37552366872,-58957.63558311807,58.58535345722793,8.36433628228658,39.29184324399103,9.91363572651528,-2.019329488930397
2019-12-31,5.321497859233464,9.824041132369164,-22.32220726296829,-35.13503763606772,-1585.7737045608708,29.14714194472089,50.77171102660333,-93.49724529371424,29518.73555326957,53.82659569291226,13.535897665546772,209.95700839051864,-83.89603240295514,0.3387554373448689,50.07020133939476,356.63764464657027,-10.660267278776134,513.993984330452,-0.2196183156601705,428.6454164676038,-7.222058160906556,-16.345879121140115,4.790612971481181,6.50587221856199,-0.4402261161133758,19929.95988380909,58825.37305141008,35.954809805553694,51.26586855688233,-5175.775803522663,12.752491860607847,3.53337819380139
2020-01-31,-12.849142410808192,7.0709636286436615,-21.33858549384153,-21.824504786854448,-1344.990283332329,36.026090570120154,73.09882636065072,50.8827892236758,29579.748851267508,53.906286041628434,13.53938868020345,210.7705758486996,-86.37499368666948,-0.0502967628753202,46.99602819892706,348.4896603231997,-9.55369803916862,483.0916175065712,0.1828256742636682,-633.8622260303243,4.863601983743706,-52.73003382041725,0.04757484413755,0.7866189060058559,-0.3209744021295364,29728.33229343221,8141.557084297296,1.3857687805607242,-0.6127292934412765,3.318663253790419,-1.8393363557983664,5.321497859233464
2020-02-28,-26.666130046902676,-0.2854505780900324,88.22074024749408,-22.720308240405203,-1423.1408127964942,-43.17557856280801,136.58300302983147,73.3229183248948,30183.39455520221,53.01752205659855,17.2658384888023,220.3618717052969,-92.84434830659912,-1.345432839658716,18.49591574055182,446.0777235304605,-9.395380664187783,318.8562836253771,0.0846676996002955,-67.43606866943469,21.971846275269968,26.337205890275868,0.2749544359113969,-6.799477085361673,0.0376540814149777,62227.48408066854,494161.1722105378,29.004745005938872,2.065327957922605,48.63182784368449,2.552997551930332,-12.849142410808192
2020-03-31,-51.52598836943036,-21.89954392548948,86.66926680977437,89.55322169582712,-1948.1512222189344,7.631167463826827,97.6037089867846,135.665269244254,34244.21514089887,32.7207912741156,39.26408272139833,189.24361656125737,-116.39801643581372,-9.744576696373514,78.4005236992478,356.56260925964386,-6.682423400095384,480.91887365052304,-0.2098008897335042,-72.98348465203594,-67.67375509631603,-19.030062207826063,4.255625374077127,18.480784645965628,0.0876159548698964,117400.3418754153,199819.4307027487,-12.586200711251337,17.06395196953541,74.05745989468794,39.0048226188739,-26.666130046902676
2020-04-30,29.41498728592892,-36.82956455833459,-155.18240310538826,86.40235906447523,-2342.648978731487,16.924490088977514,-3.882158316552548,96.2921296977145,32201.63882134936,-20.33071842259451,24.52168521941961,-2.482465470280712,-161.17670619678995,-22.418089728898263,-672.2208809276408,241.0106801124504,-55.624840762947024,592.0200004896126,-0.4000444488523982,-11.992109337600937,-61.12717242064628,74.61329822368793,11.643913664696314,-64.71228078078991,-0.6062958435218384,-35781.25463861367,3159.497894613538,15.374955213892292,-56.19933325576691,229.42846345014948,80.16677360109367,-51.52598836943036
2020-05-29,13.364556943048305,32.34032070689058,-328.8969289150287,-146.30248621054818,-2470.516946809612,-75.68305311413779,-290.047605147165,-3.767351471031646,36565.278142624695,-8.475588027002111,-23.829110933785696,-4.296725780852547,-152.1035688132268,7.162290699374352,-559.451101732235,318.9410408896407,-58.7603117901555,701.272952288214,0.0174760438763073,-5.2917282793694085,-22.88420727086748,109.34193511051852,-13.418623497289978,78.20021951813976,-0.1576089046907931,-155462.16557848034,-133496.1132681123,-58.28911900713307,-49.21248310680055,234.8305239112251,-31.05146311458833,29.41498728592892
2020-06-30,12.801752148139665,13.84280911658418,-650.0200394214373,-336.8540246295276,-1380.070820858342,2.023722922735694,-499.9554367095559,-295.15434893804417,4803.510365537088,16.648912813339354,-30.106206153916965,81.95145614516676,-48.48012167079504,13.47957556192176,133.91428873408108,-226.12484110428943,-0.7667151512472605,974.198257281547,0.0776485596620197,-28.81672778691825,54.24428357705864,30.324183394290003,-22.449627386211738,354.4332730571589,0.5420676294775468,5959.8441313337535,-540972.0193385365,-66.75446593068344,-25.23753093779196,-1544.350952415832,23.082599128329605,13.364556943048305
2020-07-31,0.4237722183553107,6.213668103806817,404.9204343798776,-652.8211489767643,-925.478110921602,43.03792104987308,448.9581800330793,-503.3499308560285,5605.439416272883,16.543663691736715,-31.00774575977336,83.41386996773423,-48.88343343923353,12.959668398857696,130.2464708522765,-224.54084426867908,-0.0722249677125255,877.7718123302715,0.1637964313956033,-8.847480769981871,31.02356302198666,31.371856729937008,-0.8054662590200543,5.349693389785671,-0.1870771099744992,28848.717598476447,27057.65702495398,-2.773461261684222,-0.8036697315504249,13.06511614155488,-28.50404289239009,12.801752148139665
2020-08-31,2.4785234084548105,14.410610041329026,217.27875322089005,407.5682311555864,-1456.8957361996022,-46.08006212505797,191.9681261036068,452.41096799187056,7532.709619733491,43.45721105579942,-3.2445918577149677,120.1253884427104,-43.16506165277258,-27.06144798191516,125.30189795659784,-250.20733039768828,9.765590733908272,1016.845357205703,0.375478013884166,-531.35232089445,20.18789026661489,30.140749580467173,6.78867181654703,35.326542170379525,-0.1314018166467789,259508.9227388883,-91922.6226048856,111.04649890642452,24.36843660855327,-797.6349617820674,-43.73884031369329,0.4237722183553107
2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.146491481257748,-222.4778591173792,-466.647703341404,-1255.576242303947,-25.641710483598228,-1133.0280759360733,-17.238495327932583,-2971298.884795524,-3338696.515864615,-97.90888088331587,-4.367768762576632,1816.6480493339304,-421.1959735112637,2.4785234084548105
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
