date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,rev3,mom1m,log_Mkt-RF_lag2,log_Mkt-RF_lag3,chinv,depr,ep,quick,acc,chcshoq,invest,currat,pchsale_pchinvt,pchsaleinv,roeq,rsup,chfeps,bm,cashpr,lev,oa,ol,noa,operprof,salerec,sfe,first_lag_excess_return
2007-12-31,-15.32029067982909,1.464449109184898,43.98592243539794,-6.38303420352505,0.314934005057897,-26.28654860251647,-209.089752943378,53.49079328078735,15.42858244121513,33.54576563573302,74.05443974472624,10.617107126151511,2233.528650859836,-7.02907904182544,3.789144656705617,12.93358483765371,4439.542300054755,1.8836300633829808,0.6933556405480772,46.07051402327789,21.224809001207205,13.939063032037168,40.88229273873844,-819.9227509756347,43.53222564158341,25208.401817562524,3421.299349085777,21787.10246847663,1.4306356266984324,-4.350190674755595,3.380981786133354,-9.33430578935773
2008-01-31,2.542244767201989,0.9167552862273396,34.74555378206285,-1.1219046328287516,0.0097808457313853,-77.41734024151106,-364.1658976151522,29.79137934480851,52.9319035312891,23.97625617553233,73.32201081076028,10.421754821558112,2219.24975085691,-15.902102095039382,1.50035683610811,12.92526844754504,4376.828147735994,37.57379508207297,33.968398017725306,43.91681887168532,18.28440887871392,-52.89371624017678,26.08615976052897,-7260.775191449076,41.55647818208399,-17885.388951070607,-2939.127529867692,-14946.261421203148,-4.625300539896131,-38.8968311204394,-5.27754312324079,-15.32029067982909
2008-02-29,1.23593877317436,1.101340173792586,26.77037586168792,-8.359040041344171,0.5481225090935916,14.644010949746225,-248.21099418503545,-81.21759838503468,29.265138772976,11.033866283612747,73.43320763684494,12.45001919233254,2269.0352174870645,-20.61327016886995,1.0927009524535087,0.3303417920827289,4473.128626794063,5.398662698135361,16.3449322400619,41.69408115204351,44.3664931117016,-133.47553335444016,31.27255793488598,-28155.499575674658,-0.3526972005047355,-30316.654931056317,-11348.767741152436,-18967.88718990376,-5.779866394522003,0.5998387772083333,-1.0099564624910098,2.542244767201989
2008-03-31,-2.2146265089640305,28.020803424319592,16.606752771626354,-4.004389023455422,0.1255252677822481,-113.39330872680075,-255.45551991679685,-14.40395624165856,-81.51803648127273,6.016725186322631,74.3079363108219,28.10415680634927,2260.888053847655,-34.596299683110864,0.7537296932174521,-2.2216395924828323,4552.181578291713,19.54786047794605,28.59235973895301,61.28808624823831,47.02531809386476,-128.12057576557362,141.885962560076,-707.9019067796471,58.29915491118982,60427.62912401371,-27511.625903727603,87939.25502774073,-2.12308050356998,260.5996944913827,11.28746185155514,1.23593877317436
2008-04-30,-1.008772534269062,1.1602441776964725,21.74917240571137,-1.1935212951651857,0.0111343925839947,-183.64236589385845,-169.55147489551615,-108.55201930637624,-14.432353003641152,5.86058282923176,74.40934209185372,27.640456077814267,2269.6479807303253,-34.80528384744786,0.7470448681958488,-2.619767624029804,4569.883548273791,20.83162547210449,30.023675188156272,60.85381057648016,47.955156383909,-263.93053809152656,9.892172351284444,-378.40585964917045,10.173667640590338,-27938.337439420167,-5648.5965715809725,-22289.740867838264,-0.0192789292560178,5.666882436074047,-0.6569471357839056,-2.2146265089640305
2008-05-30,1.001163347238751,4.781471259332069,23.005421833924817,5.737645248506653,0.2575785474556973,34.3366240551798,9.649297617341958,-51.781439625589336,-108.31795640208456,2.172265994049173,73.0049288906146,1.9174528583478676,2308.801631433734,-0.7045477310563317,8.326022700778083,0.1103517300891478,4737.8288074435,-59.16441201860566,-42.44225422533847,12.924504771157528,64.83667014739044,86.37032394003904,30.458765152110573,-11288.693090413495,26.464588521226688,93425.59480560524,-5915.908671264886,99341.50347686978,-47.49390618394065,-141.84817660262706,3.033977923546022,-1.008772534269062
2008-06-30,-16.19456674082345,4.224617452098369,22.989270382758008,2.3493383299916086,0.0432153908948419,6.631671048726179,-5.113733161947277,-15.397009821643715,-51.73624724523273,7.706866027912651,72.53551842003728,8.219384719692686,2318.052263504398,7.831818909613917,8.537870313605255,13.000089206758489,4737.733037583173,-118.34968007269777,-105.29111032393575,13.641678911657122,32.76174936088626,219.41716493636096,-38.63963188126536,257.96736518842226,-43.73502383389132,33526.01726635918,7271.218213716056,26254.799052643124,1.198275809620711,-219.77714551221925,10.590743675908032,1.001163347238751
2008-07-31,-2.843368601948637,1.7103896527513711,21.72379378375876,-11.247903976350562,0.9900484542660324,-26.969063026079684,-229.06359622683436,74.18914090998115,-15.417029479319703,14.088111886868592,72.02790670450194,15.139418932338238,2301.347816094327,6.413164038992022,6.039200217764607,12.958600124949085,4705.478652017412,-93.72707500983272,-79.68524696589989,24.624633598702463,11.575324728142084,198.84851157171352,0.3634260778148928,-1199.0229368355067,11.86510088819864,754.4811717760749,1227.1274425656302,-472.6462707896717,10.50868465201114,-31.90755152677002,1.0878356214510454,-16.19456674082345
2008-08-29,14.441593691656298,2.209241244358081,18.98492498095385,-0.9770021858180096,0.0075417727911813,-2.4397787598164857,-227.9746937377315,29.801386031924384,72.73100333422786,6.371897765441897,70.9726550730672,15.41640553870762,2198.3566971373075,-21.81110633066229,-1.0848884515688075,-2.728826473751454,4493.890470657651,33.62561511347944,39.97556404451454,24.10040207780772,14.934800912206413,92.63513919467756,75.76935427074045,-6412.471801011096,9.96856699313048,-62401.11020587292,-776.988125977572,-61624.12207989534,0.2229334393494468,-69.4788441652563,-2.0586975078746725,-2.843368601948637
2008-09-30,-5.752629069506209,1.9442214465557368,16.422726840284145,1.9156133114039804,0.0290478354348164,18.007215421435905,-38.019572630100825,-142.1309881517898,29.702760045989947,3.278501776314041,71.09240005088174,18.47054694089507,2230.717307210022,-23.809308094116968,-2.323379036993132,-7.518363221483187,4536.173741641796,88.4938580360969,93.63130043562992,27.177777640132195,13.80335625586891,-17.30415344317928,73.75141502871406,-50667.41714812252,86.4629390458706,-14383.969252317213,-4855.724664772744,-9528.244587544352,4.410730502553577,-1.8393944239692248,-0.002589734582763,14.441593691656298
2008-10-31,-47.258935477570105,1.9297767040189144,19.12505549036038,-12.34205874127214,1.1947135059277725,-216.8447970248885,-125.89704700887296,-12.69265952866544,-144.73033637559277,0.1763682288227759,72.18844106317297,19.883637645610964,2324.7113470936924,-15.394784584557073,-2.490315421669236,-7.916763062574528,4729.269050924566,89.2679262011873,93.83982802516154,29.6045957081246,31.835271895693573,-60.33054567555804,73.53392929901088,-5448.683847059525,64.67950306605553,54896.0144050736,10399.725680417849,44496.288724655285,6.424107798606869,142.05979547584093,-11.829705297196048,-5.752629069506209
2008-11-28,-23.93603634760145,6.474436135706239,10.164389003205834,-24.00554779152285,4.535570801859965,-25.98835896380072,-500.7415167119153,24.76295369837261,-12.605916480508656,-12.292857643612123,70.83524958443111,20.20281050693328,2369.851195689677,-31.60336920907823,2.0789462168421387,0.0535607746448509,4696.799503343331,135.26476967257267,151.6052653181883,41.08715311288627,14.45780555046353,-81.22366894127717,-196.86645335751476,34931.83098481101,-167.16836246126925,-15754.192307842895,-3228.907999158488,-12525.284308684058,16.5538129017705,-6.775450180381995,-2.8621101794937154,-47.258935477570105
2008-12-31,-17.3177513558083,4.670090868403654,3.699366412740177,-10.091315187091046,0.8258277027209919,180.5947373223154,-723.6065084727676,-149.15338140383366,23.36484307734452,-11.45549050717428,67.3251849160123,-60.25990373064136,2266.815512446423,-89.76115123041846,1.44513036681564,-0.4723764969147903,4514.666752896341,72.5978882601518,87.02362971197186,-34.25797507755171,5.190134118437901,-207.01783955288337,-173.97563325570923,14231.834341971087,-107.47763943349378,-606631.1230434752,-78116.90954788192,-528514.2134955933,-11.130594645116672,-182.14130890234992,-6.74073472869284,-23.93603634760145
2009-01-30,-17.962539340180836,10.082967880036495,0.0,2.0949678047326232,0.0361389350069352,-58.69190596523384,-1049.6763922687055,-282.46106464350964,-144.71529220410468,-2.981002155396351,76.10591370570825,-168.2613866465236,2178.8803107893623,-126.63263068999802,1.5689455039762472,-0.4499350359684542,4370.289531786852,16.721721842348686,34.893532080209624,-78.00678587062873,-17.530279852444895,-207.3985310200947,51.88399849988559,1851.772251106886,213.77420463519863,-107175.78761587013,-23673.55434612918,-83502.23326974106,1.4921568895051394,-109.14146027566312,-2.5242377023206166,-17.3177513558083
2009-02-27,-35.83700832350905,6.074201396168293,0.0,-10.144407815197184,0.8590975186153756,-517.6340572358538,-1191.4114073716587,-119.53670745898428,-275.9814823581629,11.426384642788504,74.18106774182539,-166.52013854983417,2103.6960863196464,-141.3402235262262,0.7560153100635352,-1.99376443331878,4236.081168678208,-139.86808918102514,-129.01477974258688,-89.41983755557973,-21.048877170269414,-312.870557295449,34.00775218803983,283.7802575047026,4.494861457519392,40971.21262697596,11481.375704560429,29489.836922416,-14.835112588195528,56.08847963019298,-8.881245451791516,-17.962539340180836
2009-03-31,19.26371629936977,3.0744612364873225,1.1846078961103097,-12.611456017134998,1.3426284207151689,-271.7909216840844,-1089.7040125595786,24.590752357299294,-116.65826036093594,1.6078663777720008,72.38191793994304,-347.51616472318256,2078.898034334656,-166.6913185882025,-5.803296615356337,-17.328535746947768,4418.05743936997,-158.5159102378821,-149.7370625950315,-123.09666729761574,-202.13089218980625,-271.0472773014682,640.5811992608699,-107495.30343928012,1067.7369862684386,-255903.0320537293,-68108.03419446637,-187794.9978592638,-14.28825289577857,162.8442162973779,9.591391921393347,-35.83700832350905
2009-04-30,35.09872448082991,6.348720726613272,2.314323709448173,9.917158169681302,0.8499245439258472,-140.1814974713293,-509.7886400194258,-115.17744812849158,23.46117096249416,-10.826310055089454,60.60436598647553,-225.33892369820228,1997.8795197658512,-133.14954933905676,-4.716341403720522,-14.289299959649924,4200.108556257483,-116.18805830086788,-101.30285294242236,-71.175894380965,-221.9012353489828,-301.3070482636464,-17.694709836406446,4931.89141006826,-54.69012966838409,-95792.78897400969,-20218.551511306083,-75574.23746270314,-2.9557841434086214,-85.38805791940513,-33.22378208411217,19.26371629936977
2009-05-29,10.536008542262522,13.694479314911314,1.1716864601333152,11.357855477482568,1.1009846527773546,-215.61575205300664,55.15590403801205,-148.52261619102845,-118.14565349323992,-49.80861914924383,64.44147790106061,-367.2636674211896,2089.700270870275,-83.84362904199719,2.290243122856368,-16.51676905505868,4207.700341396447,52.23790999510759,67.08045779217281,-69.13500273629305,-420.3852194468941,-275.0877404090239,743.9639559477989,83522.42115428139,1028.4083813092998,649.7664355479646,-2995.0467947172583,3644.8132302651647,-29.533044020560617,-77.60917878883356,3.2337392646580696,35.09872448082991
