date,excess_log_return,log_Mkt-RF,rev1,max,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag3,log_Mkt-RF_lag4,bm,quick,chcapx,grnoa,chcshoq,pchdepr,roeq,tang,sue,size,rev3,mom,chmom,depr,stdacc,stdcf,ol,dy,pchsale_pchinvt,pchsale_pchrect,pchsaleinv,chfeps,sfe,first_lag_excess_return
2007-12-31,-3.875849539478424,-3.4047878134222542,77.86081471559635,0.0,1.1271982900859876,17.03966141574097,8.732424682348626,-36.2935816238877,383.7416939418059,2431.787620830273,1472.824788249233,646.5796218105721,315.6229817369156,2.154494147420557,24.124639588952935,480.2903261361337,-0.4054786280117499,10.275948792386773,90.47767957970392,0.0,0.0,-0.9017421918823344,0.5126620422955552,23.498777277990456,67622.71931654261,1.300682212938482,-217.95598552434924,-114.35298448994176,-181.47649660366864,-30.06869745103988,2.465317033087798,-13.300624467444534
2008-01-31,-6.651260096017921,-0.5934233423594666,-178.6292689325347,0.0,-15.727208861112828,-46.006645173881125,29.454246078619757,8.49561646024505,386.07133122648014,2385.819692527172,1430.7071537696734,660.6354546758178,305.70524428484856,1.9543234719359788,20.685454925004308,468.7969904891933,-0.535693498929599,-25.991423188747603,-10.614594152023852,0.0,0.0,-1.6296927778297814,-0.0133886794047455,-9.001538537757298,-19953.52018475067,-0.0788679635996265,6.211176931588341,8.738589748273569,6.435672152606912,-9.744650270585485,-0.7650516241420728,-3.875849539478424
2008-02-29,4.669839013652178,-4.445560181520694,-49.04092508244669,0.0,29.817013307435207,-8.064642266092095,16.445893335545403,29.22027978119302,383.5157863966109,2353.675773991833,1424.8533216013234,652.5036067866979,301.68574143988627,0.9132441514786436,20.82712812737318,465.7916375748664,-0.5226374214703118,-7.406850387118652,106.12852850377269,0.0,0.0,-0.350383862331654,-0.0268992787881132,-1.4059736514796557,-6420.712285820162,-0.0891086143528374,5.906211759470381,2.414089427151424,4.518601885716947,-0.6004428483435902,-0.0568815457932441,-6.651260096017921
2008-03-31,-0.672810919565736,-2.110562741886364,-87.35263897692195,110.24527703327688,-4.003041448261552,-59.81318316942432,-45.00575675771232,16.21692518970057,464.7585070544569,2079.6825650424,957.8387362157498,-32.93178257783013,0.9901963800850796,235.48100380466244,23.58143680487051,461.73383646976185,0.1507381710865276,-12.87900281296004,-249.4826325155355,0.0,0.0,35.31463186126378,0.0171251596043731,-0.0497232296451386,16835.397567806533,-1.3971490468952492,504.6890760806741,445.7327896732047,430.44126793996224,0.1146013581714022,-0.1071592127988516,4.669839013652178
2008-04-30,3.854887167503948,-0.631161490991056,64.68082798728327,121.50662979238288,0.1857971532419137,-28.870378712662244,-8.029306829040287,-45.4412187893228,469.5864236434702,2089.5739621243524,970.708797115294,-32.05963958323284,1.043514190754686,238.9801561405559,23.6956046749153,466.08142057805645,0.1487735597055445,8.825877794921439,124.60894143326392,0.0,0.0,1.186956949013222,-0.0043997005711073,0.394870943027044,7420.964581331355,-0.0245650988558416,-0.9412080097799844,-0.7115742178142455,-0.8306996673886715,-98.05689497071332,-3.954893269740557,-0.672810919565736
2008-05-30,5.909840933855264,3.0355082506356905,-9.150124550576182,115.64090055330983,-4.622378038133987,-8.580242809566187,-60.30932278897311,-8.018325605204776,480.00402572821145,2093.290603658213,635.479546953705,-16.030857405390815,0.1523196284562782,43.01100092226503,18.107380858023436,464.0881574986244,0.1517379767600319,-1.2595931102007398,-39.01795986093547,0.0,0.0,-12.435756118844708,0.0106105217329539,0.0987238295903125,-11304.321064630409,0.0425861982638178,-66.39135873735648,-43.708348724393886,-66.7978299711423,0.5197587028484065,-0.0113228464014225,3.854887167503948
2008-06-30,-2.4319870746510066,1.2494096717430656,59.439185765408624,122.55583194014676,2.717126486441064,41.69311996372596,-29.112754133992528,-60.89892548047365,505.3403165269709,1839.6109409986168,-143.14890293910085,102.0718110317024,-0.7242945112166713,-67.93301434612869,17.01894770058074,458.1235360467412,0.1290106514110818,8.99162582264205,153.67134514983223,0.0,0.0,0.0610007036381006,-0.0066557411712471,-0.7782005242245162,11469.153972893837,-0.6970462092332292,-140.81574577723842,-141.22624993602477,-71.62633924732631,176.27048639483775,3.2704544577581443,5.909840933855264
2008-07-31,3.5948698317011587,-6.015877135037464,90.31759671959112,134.23756934305274,-4.4431893625721255,17.310065966141064,-8.778942394173837,-29.49855455818276,512.7123757975796,1857.788579711942,-143.0379593805472,102.27971724615529,-0.710268715503748,-69.55699819795757,17.2211971083214,463.6322848417639,0.1292799545731278,12.307442247816423,-75.58711587558219,0.0,0.0,1.1472383558691774,0.0011130309515863,0.4519554787105164,12645.442528533516,-0.0011822050393393,-1.1504171366830178,-0.9031359728289204,-1.085473187959508,1.348482208557826,0.1139930993342961,-2.4319870746510066
2008-08-29,5.4259103874639445,-0.526022576929275,-27.53042539384235,126.08967255862632,-21.916245736591705,-82.3954012299998,42.02368378644268,-8.732819437164189,487.3592293349883,1843.397164350612,-50.89572563854707,-5.051323932110083,-1.4868677181898056,43.82049557765275,24.79918715765536,466.7722030626465,0.1348660949757968,-4.944026445244617,71.86863819968153,0.0,0.0,3.4776975617160986,-0.0205862972589182,-1.2003597172497678,21176.567447843496,0.5269510293195396,112.74282583965903,27.154809131367045,114.3637037353308,1.9903310480027017,0.0661798918605587,3.5948698317011587
2008-09-30,-9.47365740362088,1.0372543651292834,45.047188579344734,135.88863245603432,-11.591232550440832,-7.273212907953384,17.331704389284184,42.29844371582341,461.9393207127937,1832.9075740392384,365.861600165826,-1.950913708062544,-1.736202694864256,-33.622960322380266,35.39048469198161,480.63653647096487,0.591353293286521,6.120366074206913,28.980482160266654,0.0,0.0,-5.683174299508792,0.034727326085464,1.835961785374565,6267.909539936809,1.874423741932265,-114.87176208560945,-122.9717109659767,-140.96531777258264,-46.93016288330405,2.6541430746409915,5.4259103874639445
2008-10-31,-22.27807802446371,-6.6599387499589575,76.78350537469106,140.64795134264205,80.3896956614504,14.45365820213602,-83.89898389122592,17.533343143734974,467.5230229647986,1849.8015605132532,368.25315946606617,-2.061226251052913,-1.7773328453625716,-33.56640740435064,35.835848553326215,486.5513257399514,0.5943156024849993,10.961781088494265,-118.92946803477987,0.0,0.0,1.090983649916197,0.004233695864358,0.5727049798041435,9106.482555092429,0.0327382206541333,1.7013954815862036,0.4344185698405312,1.953795165359253,-3.92659847104774,0.0247951243862551,-9.47365740362088
2008-11-28,-16.374538542679783,-12.873135562228022,-131.05229506719593,138.02413408469235,69.50262322123861,-90.44080642989894,-7.212173585787147,-82.23810831077184,476.4554593540454,1831.6489630827384,1447.2693518267038,10.76359872698674,0.0997219436433241,-78.76945792184057,34.51324023768941,477.1767596007435,0.5687976275020891,-18.869146217154025,74.04704198636401,0.0,0.0,-3.014242533232789,0.0104599946331407,-0.1378665401667689,-13124.613543309735,0.6215802342553367,-85.47866234877876,-16.294148825642182,-91.31240219575984,0.5219242122614318,-0.1987381251649402,-22.27807802446371
2008-12-31,17.465324087038017,-5.443749681895192,-287.71196643042924,121.47176836471698,-0.28635483394351,-168.28874561328297,13.506433121555244,-6.87563244489249,477.3169943822084,1765.602935492106,1874.66879137689,6.126971687074149,-1.2197467681873615,-68.76501241527384,34.22963912201376,457.0925361904166,0.5496268237829208,-43.59736621292007,25.576780737945533,0.0,0.0,-4.382944135278123,-0.0335538912493167,-3.086351270252408,-29673.705265623637,-0.2071058581244722,49.57875722466496,-28.27166330999244,57.265988988197314,-57.18530322115947,0.7354163134111893,-16.374538542679783
