date,excess_log_return,illiq,log_Mkt-RF,log_Mkt-RF^2,size,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,cashpr,chinv,pchquick,stdacc,agr,chcapx,ol,chcshoq,chinvest,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,salecash,sue,turn,baspread,first_lag_excess_return
2007-12-31,-0.0578671328450548,0.0084538696909684,-0.0493392319414452,0.0024343598085717,12.60799876546714,0.2270460916848985,0.0849380789443173,-0.1237248907618729,0.2910093341874566,0.049534948536603,0.0220075,0.0177784063851918,0.031587825485664,0.0091110140596724,10.866100893326328,-0.0065008061770506,0.0084260718210031,0.0014940578311875,0.0931401807470033,3.469237832874197,104.182,0.0073926073926073,-0.0006805815988024,0.8591879213941874,0.0423027434444822,-1.2761106424758049,3.544075443250641,22.949553336836573,0.002810570564282,1.01892106307021,-0.2989005369470734,-0.1421243313307399
2008-01-31,-0.5702989411942041,0.0107550213554445,-0.008718072325563,7.600478507374783e-05,12.4692735599085,-0.1387243313307399,0.2270460916848985,0.0849380789443173,-0.1237248907618729,0.1180927064534211,0.018976,-0.0493392319414452,0.0177784063851918,0.031587825485664,10.866100893326328,-0.0065008061770506,0.0084260718210031,0.0014940578311875,0.0931401807470033,3.469237832874197,104.182,0.0073926073926073,-0.0006805815988024,0.8591879213941874,0.0423027434444822,-1.2761106424758049,3.544075443250641,22.949553336836573,0.002810570564282,-4.151833390338493,1.024801840961398,-0.0578671328450548
2008-02-29,0.1377493678180388,0.0049296708232429,-0.0655724229555735,0.0042997426522646,12.416287054534411,-0.0551671328450548,-0.1387243313307399,0.2270460916848985,0.0849380789443173,-0.5350443136851003,0.048971,-0.008718072325563,-0.0493392319414452,0.0177784063851918,10.866100893326328,-0.0065008061770506,0.0084260718210031,0.0014940578311875,0.0931401807470033,3.469237832874197,104.182,0.0073926073926073,-0.0006805815988024,0.8591879213941874,0.0423027434444822,-1.2761106424758049,3.544075443250641,22.949553336836573,0.002810570564282,5.818352147129363,-1.2810023012017402,-0.5702989411942041
2008-03-31,-0.1192068653910077,0.0038392848465985,-0.0313469213522966,0.000982629478267,11.848086199090742,-0.5681989411942041,-0.0551671328450548,-0.1387243313307399,0.2270460916848985,-0.62304103755196,-0.0206974999999999,-0.0655724229555735,-0.008718072325563,-0.0493392319414452,688.2341284403672,-0.0018105500928561,-0.0180438502323211,0.0011891069800395,0.1034090690100402,2.8445618670189345,115.314,0.0021816739389131,0.008498467330596,1.1342190827284593,-0.0355120511391311,0.2053996382840147,35.408432555583545,1817.788990825688,0.0036063265827762,6.04820898476153,-0.213500383533626,0.1377493678180388
2008-04-30,0.1684759290739765,0.0077257898719578,-0.0093290271644911,8.703074783581405e-05,11.985630130630607,0.1390493678180387,-0.5681989411942041,-0.0551671328450548,-0.1387243313307399,-0.6018235716122279,-0.001145,-0.0313469213522966,-0.0655724229555735,-0.008718072325563,688.2341284403672,-0.0018105500928561,-0.0180438502323211,0.0011891069800395,0.1034090690100402,2.8445618670189345,115.314,0.0021816739389131,0.008498467330596,1.1342190827284593,-0.0355120511391311,0.2053996382840147,35.408432555583545,1817.788990825688,0.0036063265827762,-11.203069258904584,0.213500383533626,-0.1192068653910077
2008-05-30,0.0259277649688531,0.0062436355323285,0.0448927279919823,0.0020153570265621,11.87029720608941,-0.1175068653910077,0.1390493678180387,-0.5681989411942041,-0.0551671328450548,-0.3763805096931966,0.0202445,-0.0093290271644911,-0.0313469213522966,-0.0655724229555735,-5.274337159930808,0.0,0.0188941469934291,0.0011895245545196,0.0273445459361592,-0.5931785494144237,116.451,0.0019790223629525,-0.0043647906114067,1.1342190827284593,-0.0121416110363639,0.6478049087884259,-0.0475221940153125,29.67809403994339,0.0049675190719498,3.2144927712488984,-0.5978010738941619,0.1684759290739765
2008-06-30,-0.2246996889773256,0.0053884166430821,0.0183947072855192,0.0003383652561199,12.039760530993629,0.1702759290739764,-0.1175068653910077,0.1390493678180387,-0.5681989411942041,0.2195461964698606,0.01673,0.0448927279919823,-0.0093290271644911,-0.0313469213522966,-5.274337159930808,0.0,0.0188941469934291,0.0011895245545196,0.0273445459361592,-0.5931785494144237,116.451,0.0019790223629525,-0.0043647906114067,0.0,-0.0121416110363639,0.6478049087884259,-0.0475221940153125,29.67809403994339,0.0049675190719498,-2.891523563527005,1.0675019176681448,0.0259277649688531
2008-07-31,0.3546153661711588,0.0073492662648181,-0.0880207064665271,0.0077476447668665,12.067490921423364,0.0277277649688531,0.1702759290739764,-0.1175068653910077,0.1390493678180387,-0.1425028603255038,-0.015504,0.0183947072855192,0.0448927279919823,-0.0093290271644911,-5.274337159930808,0.0,0.0188941469934291,0.0011895245545196,0.0273445459361592,-0.5931785494144237,116.451,0.0019790223629525,-0.0043647906114067,0.0,-0.0121416110363639,0.6478049087884259,-0.0475221940153125,29.67809403994339,0.0049675190719498,15.634662455586255,-1.1956021477883083,-0.2246996889773256
2008-08-29,-0.0685288061406981,0.0046498341462646,-0.0077192998139168,5.958758961713644e-05,11.844492835234146,-0.2229996889773256,0.0277277649688531,0.1702759290739764,-0.1175068653910077,0.3311193712366627,-0.0303965,-0.0880207064665271,0.0183947072855192,0.0448927279919823,-62.26019417475729,0.0,-0.1175477310539448,0.001161515934,0.3345592402021897,-0.577940671171687,149.757,0.0005925340707091,-0.0065913893691124,0.0,-0.024438122006664,-0.0160561219840851,0.3336371295496574,162.90485436893204,0.0067472992857911,-5.070153967627318,0.5124009204806993,0.3546153661711588
2008-09-30,-0.0850696823472773,0.0091464376077422,0.015163726030665,0.000229938587133,12.19949365132982,0.3561153661711588,-0.2229996889773256,0.0277277649688531,0.1702759290739764,0.0936146360219881,-0.0148934999999999,-0.0077192998139168,-0.0880207064665271,0.0183947072855192,-62.26019417475729,0.0,-0.1175477310539448,0.001161515934,0.3345592402021897,-0.577940671171687,149.757,0.0005925340707091,-0.0065913893691124,0.0,-0.024438122006664,-0.0160561219840851,0.3336371295496574,162.90485436893204,0.0067472992857911,-11.287879984208448,0.1708003068268947,-0.0685288061406981
2008-10-31,-0.0274279887355302,0.0150559836952548,-0.0968001798543245,0.0093702748198295,12.132265812644857,-0.0672288061406981,0.3561153661711588,-0.2229996889773256,0.0277277649688531,-0.0176828112941423,0.0738445,0.015163726030665,-0.0077192998139168,-0.0880207064665271,-62.26019417475729,0.0,-0.1175477310539448,0.001161515934,0.3345592402021897,-0.577940671171687,149.757,0.0005925340707091,-0.0065913893691124,0.0,-0.024438122006664,-0.0160561219840851,0.3336371295496574,162.90485436893204,0.0067472992857911,2.551135293542788,-0.2135003835336107,-0.0850696823472773
2008-11-28,0.0255891028830031,0.0165250343955089,-0.1889384421155194,0.0356977349090394,12.051847812953667,-0.0835696823472773,-0.0672288061406981,0.3561153661711588,-0.2229996889773256,0.1786888889476531,0.0462395,-0.0968001798543245,0.015163726030665,-0.0077192998139168,-61.73382246376812,0.0,0.0248468334781406,0.0010235675526267,0.0172521411253168,2.648989898989899,162.884,0.0031583103039873,-0.0006624226705734,0.0,0.2069970550935016,-0.1355322318252612,0.2190132227201933,277.9085144927536,0.0061254542024291,0.3157483127479175,0.341600613653759,-0.0274279887355302
2008-12-31,0.1534275953966136,0.0205777712055379,-0.0818354879825185,0.0066970470933369,12.023583754736666,-0.0266279887355302,-0.0835696823472773,-0.0672288061406981,0.3561153661711588,-0.1515373743405025,0.001341,-0.1889384421155194,-0.0968001798543245,0.015163726030665,-61.73382246376812,0.0,0.0248468334781406,0.0010235675526267,0.0172521411253168,2.648989898989899,162.884,0.0031583103039873,-0.0006624226705734,0.0,0.2069970550935016,-0.1355322318252612,0.2190132227201933,277.9085144927536,0.0061254542024291,0.2060999606454157,0.6832012273076091,0.0255891028830031
2009-01-30,-0.3104537634030007,0.0094489470115212,0.0172503534065276,0.0002975746926501,12.049473219970846,0.0258891028830031,-0.0266279887355302,-0.0835696823472773,-0.0672288061406981,0.0691190271968092,-0.0519225,-0.0818354879825185,-0.1889384421155194,-0.0968001798543245,-61.73382246376812,0.0,0.0248468334781406,0.0010235675526267,0.0172521411253168,2.648989898989899,162.884,0.0031583103039873,-0.0006624226705734,0.0,0.2069970550935016,-0.1355322318252612,0.2190132227201933,277.9085144927536,0.0061254542024291,-0.1655287719524922,0.0854001534134625,0.1534275953966136
