date,excess_log_return,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,bm,cashdebt,cashpr,chinv,ep,lgr,stdacc,stdcf,cfp,agr,grnoa,pctacc,chatq,cfpq,chcshoq,chtx,chinvest,pchdepr,pchgm_pchsale,pchsale_pchrect,pchsale_pchxsga,saleinv,roaq,roavol,roeq,salecash,sue,chfeps,sfe,chnanalyst,disp,illiq,turn,baspread,beta,idiovol,size,mom,chmom,max,r_sq,gammaps,cash,rd_mve,chatoia,depr,gma,lev,quick,pchquick,sp,acc,chcapx,oa,ol,noa,ibq_adj,invest,currat,dy,egr,operprof,pchcurrat,pchsale_pchinvt,pchsaleinv,rd_sale,rsup,salerec,chsaleq,tang,O-score
2017-10-31,-3.7786232972693723,18.50415705509172,5.092291952626901,0.12612459745246607,738.2152304219159,-140.6336648384462,-123.32039854938189,118.75127827868577,123.39387344048895,-21.59584951429381,-4.660044861796132,5.226118660797569,60.591586703495345,25.41228463860709,34.486934433106484,2963.2657748537154,1288.694002016331,131.14712710055088,3234.363733721767,0.9721378423625733,68.64856167560147,82.86735653715776,0.1567772926814222,191.29153648260615,296.3937864949069,84.08835946941896,52.29289113142339,-1.7965405487276327,84.08835946941905,296.3937864949069,-27.3261440428783,-0.9633418218622865,-17.92436149265165,-20.14169522136261,-252.33100022515825,278.42072635947466,183.3519556432406,49224.73681082812,51.71559876847036,42.871776641046736,232.71157732334356,9828.07751372497,0.057664010869777564,-597.3575289153545,79.59179755946455,2005.1445149871167,289.5735723928987,-0.021223453648134293,695.3321065536979,-10.153611449349938,5.290032190221268,-0.042889417120893114,-18.118299120650136,-56.76991176998922,131.97737465450518,-9.691084928888188,17.381125553012225,-0.23963516769118098,-5.967368816945395,0.0,-8.14992173270538,-0.4686922057358629,-6.262168217695773,-34.997723977256555,-0.2890269984986844,7.960518164386485,-16.82854536790751,27.13233589927421,-511.69489778772527,-24278.106499657035,-236489.06372909993,212210.9572294578,-18.714718031712707,-0.49446252224619514,0.14917398468060128,-1.9755154329074376,-8.025963594554057,-21.640623633371888,10.568774588035893,-36.130818351471305,-36.500453218979544,0.0,-13.877235859341866,-249.17020707025222,-27.34755312637793,-9.982974274530307,168.26988426963362
2017-11-30,16.73643404864682,18.543658823468498,4.580369728469083,0.1018235308591249,679.7372333902998,127.19359950461237,-141.53934557875886,-123.02431884528657,120.09562030123101,-193.23444210554618,-8.772175931148208,81.3997000687076,5.248179034215622,60.84735453339522,25.51955439747016,2507.991652279896,1415.831609280666,119.92813042942704,786.8220056868477,3.5018250225806717,65.62632359126492,22.753659037600247,0.1581479398382139,190.5120109760945,395.20275894669084,40.446732502054815,224.57239842930127,-2.8364239641507574,40.44673250205474,395.20275894669084,-28.319220059270716,-188.24740682260995,-31.116223617418346,29.00426354147873,61.52110083204959,-170.45620919758915,-25.660736677744865,44817.06811197368,40.812139906495894,42.81955189306526,175.55028386283058,10402.46735028065,0.04852796177961469,-1353.6312419298174,61.16627508890124,1811.7807076348822,224.156461490925,0.0028671676869867213,376.42859449000025,10.179768525510752,8.317974576734798,-0.13193328097887402,13.814670278692574,232.34378418600886,307.1868570971419,14.562536990693673,24.191247107369918,0.19606467990632703,-29.0360301469168,0.0,-69.32844074255287,0.5806640815826398,-12.22833147359077,236.4780352597918,-4.686797910929272,-34.641747564806664,82.23906960204408,-56.98547668613864,7115.236311128492,983196.9500966817,-445770.5876442194,1428967.5377409086,-182.23487749131246,22.226121375504718,9.578639550376465,6.62915227683067,-6.611211198827846,-96.39565322057604,-4.767193566175976,-508.0462843909144,-431.13234493739543,0.0,-16.661855657632202,-1334.0669513242465,-370.6106872594437,5.863925053529783,663.2184014130125
2017-12-29,8.005728059054011,16.46131466327724,6.316755227593621,0.1939159656274358,1222.0687261029768,-54.26872740580241,128.08490417550502,-141.24485562703396,-122.38961792285322,200.0655413684638,68.07695218916678,72.86879529132628,81.18587411473405,5.234392780855132,60.68751679911748,2710.0128730302017,1358.5752459699868,120.37528926680872,1156.223046670784,3.9066629496994345,60.970011185477446,1.7516961594437759,0.157398677204579,192.4782806581012,416.19474368225144,39.12550576607059,247.91449093378105,-3.7982824609657926,39.12550576607054,416.19474368225144,-12.631168387261281,3651.9031685884006,-28.967521428546956,-3.6257386941249017,83.27220566223782,-191.1624431129013,-58.68952147304824,44403.34788505967,41.94938016941696,43.09405522033204,178.63371048195782,9571.928908535352,0.012779258062624187,-1235.2472975421106,48.84960369304893,3054.971751344047,209.62391066444826,0.008430065354960617,-870.5670824806862,-18.102673032314954,19.717303325326725,-0.08435878937386931,-8.63324210087194,-300.00384319274644,543.7479157034556,-13.573759056447273,-26.628761065910794,-1.088648458788687,-4.268414321367686,0.0,-5.2552792727880355,-0.443534177341391,-1.1352235255233154,-146.26568666958474,-33.20335467707355,-70.21482094375605,-30.85137049945797,-15.087300016005855,1495.1241560962017,-27339.28119239211,8923.235733136535,-36262.516925536096,30.20034870345018,3.60466035003013,-40.17146353033377,0.012171943260248952,56.24118352394257,-4.704650433719053,-154.84456042443193,-62.34367202776144,-48.1653775696453,0.0,-1.8688063254721925,75.82757106485587,-30.50466665452937,-9.885456018801051,797.0035739889663
2018-01-31,-1.269281664163616,18.613940837526165,2.178736465380581,0.022951632673106747,1316.898435677202,272.2435420046133,-54.86026631414005,128.93302325120982,-142.89249083949068,486.84534486131673,-19.29661443442619,101.65224491935896,73.61139911062006,82.01323704765029,5.28773632873741,2632.4142005097146,1366.949036100125,123.41252531702254,2151.288948293517,4.04582588608625,62.54085715025134,3.6850188466339393,0.15879914980080254,194.17962750953504,425.3205958175455,40.124560602907266,254.86678600840563,-3.8397353222513626,40.12456060290721,425.3205958175455,-14.24010063387716,3716.850670906544,-10.986243527564326,-9.874336958116924,68.0456107436208,-173.5941230324725,-44.7904899900682,45178.19723021923,43.648881713872406,43.45805032243402,184.1328390703328,10151.975320694226,0.01807266159310193,-1232.3664476825384,49.93387293264197,2884.7556512058763,235.49007198065138,-0.00157178243315257,-517.2414719705334,9.28607858909001,16.773682430735107,0.13786620054438004,33.404852743164156,-493.4586037226484,364.2688251663383,-70.64757533914428,71.37628264356863,0.07247003980646616,-0.5822284770903821,0.0,9.318421039588243,0.5413314101472224,3.716712095836442,24.973292450792997,-0.18962040719725337,-22.092118524600608,10.573593622929138,-7.363654786356534,163.2570634868116,1102573.1373496354,355028.624241963,747544.5131076723,12.051647280897512,6.302278157347516,7.726145253773211,0.8049758869364858,-0.43352300548860967,8.011655990043437,-21.243145465980902,17.37970878796716,17.41530725662622,0.0,4.0784431775671806,269.67648804788405,30.107565772328734,10.856535814877589,-184.61989099290986
2018-02-28,-0.5661350012709924,22.79886785997577,11.24193417612405,0.609763578069545,1164.4174136519428,142.41412935557594,273.1452118634194,-54.73149035580404,130.26004608300934,344.73155761200167,6.110402956715143,35.04338411564038,102.12138009738163,73.95112300804755,82.39173625928196,4411.710860124412,1355.6808382833317,178.6928482213056,3445.5237509036256,1.7622463988211505,76.53487329715989,-10.511634500430755,0.15198028460275453,216.26078456856433,464.9396731871032,74.11995087807648,326.77318392570965,-2.7367860657236918,74.11995087807651,464.9396731871032,-5.56951663484964,-4951.344613878653,68.27865655896949,-96.82248412523076,128.79244960839122,-674.1877082467993,-66.32975949819868,51109.021903448316,72.77732954061595,47.47995904839999,186.6276960742082,10251.810606432231,0.09268048436603445,-861.5456740592851,51.04100100128363,1560.8112173893187,255.33851831346783,0.010342085115190962,1681.1935106912597,69.65095078439197,0.3378231222337149,-0.13232844348516792,15.281939672343924,-361.3609404481191,162.29169683409617,-2.822887461726168,-8.533317041930331,-0.20429053297468353,-29.06847551819436,0.0,-7.153403148660639,-1.3288437404673914,-25.046320129773534,-221.62245406761576,82.99798632218335,-88.89283889006369,-79.57541130464313,-19.906969197027337,-2922.3927004351817,1238547.168849215,-465789.05505023897,1704336.223899439,189.9381577310122,-45.95414470508446,-41.725843348846865,3.504194646047221,86.8231384186264,-118.49255892472809,-54.5687020951614,99.54374490190176,125.91553602631893,0.0,11.893018232092771,-3652.9678852785146,-29.612587929462734,127.12371872958488,2166.6513726092635
2018-03-30,-1.8094033276039767,22.79184591703365,-7.6957229966597325,0.2858327838938178,700.0976987559445,-14.762188857482478,142.3687883954639,272.58872740391143,-53.75777302764632,386.85051559749877,-12.624854334395753,180.32757486621793,35.02277731628716,102.06132896811869,73.90763702653554,4580.139860420744,1399.608859188505,234.42996780763912,6000.553691465152,2.1076331598052143,146.11668648306582,-42.27594779189875,0.14944896416715567,243.24213241692826,499.0940101866615,76.96036492935848,387.47550769287915,-1.116375401059869,76.9603649293585,499.0940101866615,-22.394163085639697,-35352.55238681418,65.29816027062896,-62.39901018212307,126.12953780351535,-803.3919277171655,-77.18971768737767,54530.54666333509,111.82960219144483,52.29952659180219,345.87046619936854,11749.348955581152,0.14060690349345842,-275.6888459669524,39.18533885939706,-1741.4913140596288,796.7695450756454,-0.005130472609287298,-1224.4673926944538,-31.369555198898382,-26.386671202412742,0.14640866189402146,-1.9561477749775804,185.61644910067787,-124.05075616883266,-0.8095651990169586,-15.966865748239115,-0.031976469365868676,-1.0397809597749301,0.0,13.096417316825976,0.7719362096676292,1.9103103913139705,-100.7198056557304,148.2606199498632,73.23969462901522,-10.10763840772836,17.117887163539677,-911.9337115763592,236457.3652689606,-25386.32308012247,261843.68834909797,228.29688034753485,3.217153140588728,18.59364025125933,0.17232784161829784,108.49147842786235,0.6118164768780048,67.54200057882848,-48.23715273420976,-35.657844076628464,0.0,15.639178267456202,-1064.9401486975366,76.68584936089256,108.2656716832953,-1166.1503245845597
2018-04-30,-7.525318080284733,24.856741049015337,-4.920061393458134,0.11686328823715104,829.517610533309,-12.539615339163507,-14.57368010910503,142.04045213192742,271.91458476193236,90.17293980953906,0.0,-123.3696888128194,180.16328792869794,34.990869912036835,101.968346277103,4356.153414912947,1404.063444082018,247.5613837297909,6343.591166752511,1.92987308313027,152.50041286061716,-49.64734191893925,0.1502116488487656,245.80006733066182,496.96057001930564,81.16975338038047,413.6204318184624,-1.1103664111622245,81.1697533803805,496.96057001930564,-22.525052593877295,-36965.37845423798,47.62587577414786,-43.65692962445514,133.01036971869448,-797.4604026206856,-79.61148649004528,54787.30194007625,120.1174610856957,53.08433634226543,370.4792431429204,11767.025295505513,0.1433217724179854,-736.4297289229606,34.68299471564265,-1275.6802116942144,840.2284656280466,0.011409188953712603,198.1719030694694,-27.726265088599433,-14.895775735050847,0.10589339710664802,-3.0288836592103507,-93.70532283233206,-127.13873725664297,-3.324918458752336,70.46670348837029,0.37804832571804836,-0.8701025932547282,0.0,-5.015663006716225,0.22136419161374477,-2.4736567020876237,-11.847392274158665,-44.601857348370686,-13.253354383572372,-4.564039152639225,10.564553965574731,1073.889868387717,204935.73148351908,-933076.3510151431,1138012.0824986622,23.239910941194523,-4.1815208313940815,-46.42831373228,0.5196792989681107,27.073546695415303,-6.228772001223604,-14.535078300046138,0.026157163699082275,0.5864951321331944,0.0,0.48465613794047613,-26.034199074092612,-15.98952718960134,-4.675138706892994,14.45586462232859
2018-05-31,0.14036532373446775,28.980766769761082,0.5984075859497374,0.001729865529348857,891.6793076456438,-23.83843193406992,-12.673653279693598,-14.730197079468114,142.03490232374367,-170.6731857856032,-32.34180143277501,-78.79554314334429,-123.2130435572141,179.9345305689294,34.946441221213604,2410.88381668974,1346.3533215838754,148.21751370498941,4624.671442814065,-0.06505581465697896,85.38818364126678,166.96693888071596,0.15289138785262743,251.5165856015981,250.80521978639905,100.21777324861354,-64.85977286383388,-3.0507990313397264,100.21777324861347,250.80521978639905,-20.973958790169256,-29171.28450689493,-30.39567490669044,-35.670957774683686,91.3814541821387,-264.29948938812106,24.027649278477003,54121.72429721171,62.271872175096824,54.09098102218965,229.28989672435523,11821.208869827784,0.13468956290775672,1675.2980375205857,59.88288844784217,-502.59558814122727,320.1503347448604,-0.015484390700070086,317.45510252950817,-1.223017091976999,-5.710711756837753,-0.24857235686688384,-4.217495556168615,155.90377066820474,-475.0462830284787,2.250750363640634,23.05275756287483,-0.7129203388650727,-5.05542586045209,0.0,8.882700246741663,-1.3140151419828499,-18.685689130017295,276.79118190070994,-82.38467898497538,26.455099419559048,9.318283077892374,135.64906493175081,-4526.718553358358,1408247.1028432846,3889444.8778875545,-2481197.7750442624,-512.678893906728,26.123639828726077,-87.80708875998971,-13.315251887687644,-674.4226264515517,-79.88382365139029,-30.19150772589333,184.33448819886343,130.07389847401953,0.0,-3.6394804942592316,-1645.798392636858,44.12415683602219,10.608303340135762,-1792.6838291529366
2018-06-29,-7.8548278948388806,28.91437830313122,5.394160266745325,0.14088406311076188,902.5773393666874,-116.57823364753854,-23.15245661648411,-12.911949750539197,-15.29932502824765,-143.93179828891863,-21.30383388332566,9.54468216196876,-78.42486806788104,-122.6334168118848,179.08807094651453,2413.1258653404047,1329.6046260746512,116.72472039905178,3824.1097690170386,-0.6943933802044226,42.956150993207636,184.06495227938385,0.15178522503363928,250.1986902968322,169.47289360608139,87.09916636895237,-96.49752372299292,-3.4314471364028867,87.09916636895221,169.47289360608139,-17.553091434863063,-1577.8474805162211,19.26945444243676,-75.7971120077005,104.30491059231517,-284.77410959438595,-35.004908561385164,45125.6958856724,39.951207076626275,53.805700695064175,135.02232158413383,11169.320323056396,0.14653483880362184,3323.5764493043866,91.07340480933158,2314.9789304853016,165.29210747712807,-0.001018294284222565,-421.6602750835855,65.1659969866098,13.984868256994872,0.10084084610413058,-15.60579165462832,219.49402290080002,-619.1411488083974,-13.95008268989028,-45.172277598747996,0.49471079761695247,-6.529234312927201,0.0,-35.69661991676682,-1.120157612628546,-4.781044546403336,-46.24538326137599,-103.11202564525365,-33.06942942834672,-41.29192736474977,28.929531920080848,-1013.649078498174,-365034.4669338912,-294790.65503914654,-70243.81189473718,-313.24340610632703,-6.187538736233691,-11.517301296175901,-0.16991768908400218,-101.46517825920205,-14.744668342265982,-55.43960852427712,-50.9180715069014,-35.67892953599036,0.0,-16.75187456419434,-320.9950797030142,-195.26479874621737,-125.03495524987056,797.6314734986972
2018-07-31,8.95241148492408,28.913413255185088,0.9873639582329923,0.004720447940126293,893.4035901523761,9.788499836362714,-116.95129788835642,-23.374551147813946,-12.530183202945016,-258.620281820473,13.522040304324472,86.23627705571202,9.544808750858214,-78.42590819858272,-122.63504327023942,2583.1594733816564,1332.6831780162765,107.54847262641462,3230.843075303311,-0.619855693311258,38.236480429106855,185.87169287553633,0.15118787048866,244.9114235511214,186.33066078789372,79.89992689262795,-147.9571813710033,-3.4349431208440113,79.8999268926278,186.33066078789372,-18.761204687528874,-240.5908170415909,20.16966074549438,-82.39562724926608,74.80940245689563,-267.6518846067528,-11.985968921144416,41733.815567118705,33.57549077584399,52.01568779621149,114.81127463337869,11008.222783768872,0.14425609863414718,3243.649297903268,89.14320589854668,1017.9350929443028,174.34891717911097,0.01570577289378105,-104.98243621990741,-68.75414526458633,4.2169759909982645,-0.4606555801355974,0.043790543519662606,-2.7810032012298507,-92.01276061249655,-32.53165284908721,-49.076213841402705,0.33718892577796344,1.8299131104720345,0.0,3.4635270045718407,0.18311654121153254,6.172963427214086,2.921781110221673,-170.04705498812018,18.239485441925694,4.175526010268868,-27.408572113265848,-538.6249704846468,120663.76788665354,366784.88663547486,-246121.11874884367,-42.890246203566846,-2.7674127403162885,-12.842548632662783,0.6170745885144839,-26.141697193032712,15.585176214890453,18.92600408971842,3.400746404608455,3.2316620124660176,0.0,0.4197094293951693,15.42517305070578,10.715425957049192,-106.11939686456981,93.49521697738783
2018-08-31,7.248667422992235,32.96676777466832,6.459652736158728,0.2025172197989056,926.4252257925274,-126.01535411214437,9.847144314083678,-116.04787451818166,-23.577501894208112,-74.88359661864102,31.667809322209262,15.707970496675689,85.8128166628058,9.497939282441326,-78.04080036422732,3980.5407321209095,1423.4665787647748,122.83157170745359,1649.771128734686,3.7078566162447313,67.62734788560086,70.12675738871384,0.15262952242847158,246.6687233738029,364.6960643942579,73.52816223807358,72.22814635131537,-1.8145176747542444,73.52816223807346,364.6960643942579,-19.79388780030395,-600.0133015356055,12.432569121744542,-0.7663527322586532,-138.0358848732642,237.5589460482999,122.22983427992942,49390.43755076929,47.19522290933667,52.18303650093426,6.528028239168528,11110.309696962333,0.14095288547460433,539.5235958808677,80.70247852793526,445.68882306705416,192.92041183697802,-0.003581891745633059,844.7614734565295,31.611030422387444,-10.691029107947145,-0.15965213639183773,-16.21342524852571,44.95467809539423,-9.868762092216684,-22.049982417641502,-7.165425683349213,0.5083826277903056,5.440274851580568,0.0,60.586599389391125,-0.3669896143908886,26.8865016322126,436.0985959321715,128.45313746151533,153.0097276675821,179.213757402027,-79.97174208165677,418.9605177067774,81537.76084718108,163606.744834736,-82068.98398755491,364.0456354792011,14.2253114318994,15.655641029383787,7.925135296915126,486.8235277774052,-458.601643948029,168.2816236979479,5.564437800421942,36.81533164934048,0.0,-2.509767746977957,3099.2255011458,318.5021953561448,122.42735471891092,-2140.3239937331273
2018-09-28,0.3276669885364241,33.05487492768085,6.976054476291705,0.23556143491771778,875.4143970026022,160.71778996483187,-127.06333972498352,9.754199911959754,-116.209162444154,170.09396235797414,-1.6529478250094156,103.59365832619794,15.797425906043685,86.30151255418252,9.552029150183499,3615.423732379698,1398.6088449461997,127.1888840578409,3140.186879077809,3.978207395789454,67.74632869544047,55.54944370177743,0.15243623731593095,246.97754887862894,395.0585660179809,62.0204334814972,44.58971633234056,-2.1570948796180054,62.020433481497115,395.0585660179809,-23.259134640450466,-1241.4670202829213,-27.445050640366894,25.693990734526174,-153.0083452852066,329.51229023724335,220.476656464587,49501.9062446041,48.98813613097757,51.74619596855066,13.175217054517542,11609.239672925243,0.1471849522799993,-965.6938309865874,76.72383215961344,-2766.1369053867943,182.68770216830958,-0.015417837252518989,-1386.9393815044684,-39.35507071793873,1.9301777040511752,0.15052258252687878,18.711157966202336,-149.2602347291222,195.15893272066114,29.398350823393116,11.523898510851268,0.36116764737988927,3.3801318343503794,0.0,24.015890461723103,1.285750460875576,4.401546756779112,-16.04253492889802,-2.0118803846562514,-40.080320944060915,9.617415122445436,-18.884975608476623,127.12933455512302,601355.7057500035,315479.6472440213,285876.0585059896,160.48652146339094,2.633889130867715,30.89746459535627,0.13679831804536136,3.1071682863597516,9.892882246314613,53.181320273214894,110.24397179289741,60.980698300188564,0.0,-1.4766051808678498,87.56119448821119,127.37932528349052,11.547785918159434,-724.1575446280276
2018-10-31,-27.069769427472963,31.05245063189002,0.12375396955786871,7.397988565966567e-05,861.9471285446912,128.73718481677247,161.88140926458644,-128.3155926349491,9.360626770462673,173.94658783112797,1.0694480570953973,112.05534320778898,104.03776828215364,15.865150072143262,86.67149042308512,3912.215954244211,1405.4188546660957,124.9952331584948,4005.8456447490344,3.9774502018747597,66.88219935251286,54.39107184258402,0.15247072626289154,247.84990213670872,377.7436982397904,56.69997979081017,64.08945435737915,-2.133812471500695,56.69997979081012,377.7436982397904,-24.46050155955696,-1197.2780483644622,-25.35581169597186,19.937592500481724,-112.33343283581766,282.82025201396846,186.38046393656265,49644.169374389756,47.38442972134709,51.95669710320583,8.355268017171078,12257.026041298595,0.14445899737609427,-284.7419285784298,78.53773199004506,-817.4699106741473,185.61756015278277,-0.0020364890103208994,226.25344390927444,41.550948123646975,4.686240119676825,0.06944981250152438,14.165689687984468,68.37667064168136,146.41230301894552,9.375034133873328,-23.626791438055534,-0.19844911932175635,-3.4389406991729174,0.0,-6.128657040145953,0.18058723647726538,-3.855033246165334,20.477427400050146,-13.904303380926649,-6.4210743608174425,6.698946070456714,21.832787934972657,-612.0989534158307,511977.18029512465,30865.58327958733,481111.5970155373,12.661526519371016,3.253264555387503,-12.432511976029673,-1.6289638560295234,-12.590206494641926,-14.658055497300722,-6.641117156229484,-18.007548596345757,-17.353006154553505,0.0,1.4005041061968058,90.8510290902559,-18.47766496002174,6.442577498481796,-48.393508169709094
2018-11-30,15.504442525059213,39.32967986835142,-16.508827538564905,1.3166357734405116,3814.7155097523246,12.524422965021083,128.17861873198564,161.57331656834592,-127.75296782117032,-125.56751384474956,5.585365371090096,1.9836029115584841,112.04553315093321,104.02866013618954,15.863761133251309,4106.334773573693,1341.0812365577767,131.4934064549188,5966.169655174845,-0.913491537422541,64.44749465425343,7.8359025608461845,0.14959975014460553,221.31713151604293,419.9020691348029,35.352072548485204,103.96614769455611,-3.716663683760394,35.35207254848513,419.9020691348029,-7.425169959367757,-1232.5489896540162,-90.69843338652402,51.92282007897504,55.897869052473865,-191.81257852133947,31.06780572473736,50275.208361923564,48.21528837901992,44.539366855990345,43.491580994734896,12191.34425027687,0.09124886848190339,-788.0889859566985,72.52657655825259,-257.5781795750347,203.13788789516659,0.048514133660405294,1220.134267185922,-69.77034835452665,-33.58304678934681,-0.10523688329782743,-0.2905207767353204,88.25118197714187,-64.9983264934383,-20.296523502019966,13.45345545157943,-0.07062217783680225,-1.4430183518778108,0.0,-54.754085556666034,1.164309697852019,-6.4678669917107925,-380.9150641689512,-45.93854535274295,-94.95640282150597,-103.04188222624884,-53.528937743729216,7059.426468599185,213261.08851194382,-629050.9397307783,842312.0282427222,-61.04519412801357,-18.646892284175465,-42.8236174470444,5.271950396039754,-14.229313462435726,-15.95311428214876,-116.7002099070385,28.970947902729144,41.922571902843295,0.0,4.255757031606237,-1677.625512916271,-288.3812519109525,8.65325511319179,1731.3728560648105
2018-12-31,-43.93151107957506,36.95086429431594,3.433824237762745,0.057438624015583854,644.687828644716,-418.7781518656159,11.63083709661429,126.50322207358785,159.75684276784065,-28.105114649492606,85.58275086234816,-260.2975992119896,1.9510808204327739,110.20849458936928,102.32306193156874,3973.2306698710827,1360.5090401089114,136.51604916730005,4691.2140749414375,-1.1237896077336296,76.03034020143961,2.01788178296602,0.13998575452898077,218.87320343278432,436.80052615636254,37.02382577443909,116.4454905274269,-3.4303989620812234,37.02382577443904,436.80052615636254,-7.421863556317321,-1501.0234299486356,-128.2757728759736,68.7189785601629,53.88746080374153,-203.82777472111124,-7.8109973262254755,49536.462125354905,52.16365165297075,43.89988673614122,56.98027257740799,11648.162972612965,0.04131804056064537,-566.7701773259655,83.3303930209873,3760.609891756475,208.56395572413314,-0.016008654658018803,-718.283233708396,15.068228846848712,39.912216304530574,-0.4419797802487295,-54.40313727497414,-520.1321781569329,-736.7694849222937,-4.922685306313269,42.833903087436056,0.2890121795146521,-3.9859667134064694,0.0,-3.148711858157598,-1.0627872924710289,-3.4027760252235453,2.4953957320485642,-32.8626383736937,10.472859564411678,-7.339262058549366,-1.7751605113414826,629.887494910763,-998813.0952707082,-512114.65554881096,-486698.4397218898,36.97874621429234,-0.02670845628228591,-48.93502557500233,-0.32006293981991973,12.966314655449494,2.9498615463940894,-38.64400153748912,-13.72810703601678,13.721973117897434,0.0,-3.1488896231925025,-333.66507366632504,-28.48783955978701,-17.997223579649017,257.48139435658413
2019-01-31,23.124505917827488,39.18742560320729,-20.660965687033833,2.069703338366567,458.7817621983759,258.70235319635816,-422.11366555680667,11.078731230912352,128.52044552658936,-858.7037602189544,25.969530286884527,55.11286151499634,-262.7703836154321,1.9696157674980852,111.2554571713235,4781.8277932200535,1381.3846602755343,138.2279434950429,4293.669010763084,-1.1302875800882382,77.70089955170178,16.67035294190435,0.1411851065586708,220.91349960945593,450.2478633070835,48.60270052207528,114.88108603831972,-3.4850162502951623,48.60270052207518,450.2478633070835,-8.408246675759498,-1533.5750418809703,-128.166882081712,75.5797039329936,32.65213353154819,-198.76792100557773,-2.9153060996360987,50745.51465632145,53.35102439915622,44.326262533835596,58.66904101548424,12060.763406173695,0.04348520910184856,-733.259630543218,84.47003708962377,5726.682876033681,266.03364848523034,-0.02184500523903815,267.63209323494266,-28.77902707503887,-4.289828301035129,0.4359873217825587,31.005363882685288,198.49409239437136,654.7199646107479,17.951691946294147,29.605667841587092,-0.3048939524061266,2.366491189168812,0.0,6.315962597314197,0.28479196115867467,3.041469060667879,60.550619248707335,52.60594463155917,40.551547820422385,21.488386607278244,-11.153076922557972,119.73478806497224,1308534.0115865916,734572.9943955988,573961.0171909779,7.504817380580732,0.49296819013174087,48.25422833025959,0.3933071300492301,5.030620329119486,-0.7866827977065611,38.8442877146269,19.00392810114552,19.6907168908036,0.0,0.21163421841174568,207.85599989958064,19.519569888481385,15.786563339818258,-158.73874245163643
2019-02-28,-4.55877796829523,42.72891144905932,16.396785687316537,1.3213409859791392,-841.935141570562,-679.9803899030827,250.80413802888066,-410.2881456991801,11.95477692700904,-484.6152602385852,6.218179274294021,-321.2107355178612,53.63626574589056,-255.73018236245824,1.91684539359434,3535.885303536653,1586.486732427753,124.997324737313,912.4632374132339,-1.208294089697825,73.9543974016504,74.5297687458598,0.1202850365636717,201.7658098829139,642.0103480209527,89.81064290547523,330.76154023004085,-4.296107050908523,89.81064290547519,642.0103480209527,-7.51326694726051,-1901.4437046010496,346.1077103279716,-37.63962333335349,17.383569439093527,149.92373507735135,-59.16390110643466,48217.28359480536,44.05777568567445,40.625763502435255,-17.693791385418052,11848.855540061022,0.05259544779011778,-588.9572170813375,77.13395335119857,4069.7712541711307,223.61739811152032,-0.008806926966160644,295.92226131636744,28.06768238242003,48.535151697239826,-0.24709978569673474,-88.27457879138501,158.48954295083195,-8.950847699346923,-14.84930353820124,279.299558313184,0.6128569341053385,-35.84457390629285,0.0,-21.59927989762054,-3.1610931518490304,-18.200323917503994,781.0721537229083,-105.20244579595601,-9.71672256058201,112.75308260315546,-54.658884929367304,-2701.0487052982785,2048961.8830688298,-2354317.618616514,4403279.501685344,-47.50838178993853,80.77828416915169,-127.11431650791383,11.6498349498112,-160.87352048729858,-209.6995167945235,11.790777611940975,-59.5287751320476,-91.54735763465938,0.0,-1.147724837095879,1082.9457727896952,-101.41706568196597,-27.435593916134394,449.5908789690475
2019-03-29,-8.146279398814153,36.898989422348855,6.841498003822791,0.22832866754429376,-612.4427679020682,362.70477167132316,-691.5215630731464,255.05049517669596,-417.2304164461336,-139.05733364662493,-13.974626369274525,262.1522477126169,-325.87788080218064,54.41559288868004,-259.44590473004,3902.5141551302963,1822.7797140442863,125.49710798502467,-4215.380000185767,-0.5183875245469596,101.08734401040094,257.69747043499314,0.10953376511503546,207.13057020480124,743.847644211872,192.3466933915991,477.41291566831217,-8.524032582019055,192.34669339159913,743.847644211872,-42.608850324589966,-2537.1011719480634,546.7994678365154,-34.104789239106836,4.235139695317908,185.80718064795138,-69.94662280366889,51986.36545581809,44.383694406378744,41.46300720290148,-22.23365166980261,11704.566565445086,0.07566571432157573,-413.0050429949469,66.17622620324758,1683.2505359804134,287.48324779031844,0.003219854746348179,-390.5029094149136,4.714464620827272,2.775729078714619,0.12700087121257475,46.59012081017636,400.396440652725,565.1481128007144,78.72249716255175,10.046929665543757,-1.0924735791806248,5.936879209783228,0.0,11.825333214981335,1.5402102740529244,3.4719326957657586,574.9204844969154,191.979337196399,24.01935954877732,179.67556613756437,-20.567391233041803,-511.8476847943639,797379.8096482307,323814.94773189723,473564.86191633344,-24.79116720835693,37.95590377898907,27.089401900125722,0.7476885203437433,-84.97257092816558,-3.16858706778811,3.993284511853222,-42.94541705422144,-26.988098805514287,0.0,12.985605095293778,372.2797838159313,113.03165715762157,101.42325058368874,392.5961579199957
