date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,chatoia,chinv,ep,lgr,pchquick,chcapx,grnoa,pctacc,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,rd_sale,roaq,roeq,rsup,chsaleq,sue,chfeps,sfe,chnanalyst,turn,baspread,beta,idiovol,size,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,cashpr,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,agr,oa,ol,noa,chatq,cfpq,currat,dy,saleinv,roavol,salecash,salerec,tang,O-score,disp
2017-06-30,8.532554853803665,11.112614652995498,40.431286060979076,7.100909311610501,0.07482756740751334,-149.11809250457034,161.13663122810948,190.23636613906493,-173.19776030868704,216.3156692722284,666.8411763492991,-247.23951703115594,-482.5815626483823,69.62692014205646,105.6220928053447,16.551745177307495,341.7926537042448,187.22089859584665,-74.15950050973848,5.401698627549319,37.47784201057435,415.0475660278226,654.5253902990004,0.0,-65.27268253343485,-3.6180082273232523,629.2861875159422,0.0,-6952.530803687178,28.251129063149676,-345.59105109525024,591.5355159099113,-168.27980523460812,702.5259755766322,-141.5959489989016,114.1501010448883,-365.74371064346997,-475.275032996823,-752.6341274306134,-242.2519386010802,91.55968526665745,90.59408317570815,629.3992240688069,75.97912251495023,-311.9455186687366,-2.3839044318940634,947.0324059783626,-121.46351260998773,-830.9797468067748,-299.7227519811531,-49.99018948763148,27.732176808857048,-0.17369172023028057,20.083449788256985,-22.774579064655427,33.39175063520406,-0.383918921071412,-4271.228412334995,190.55496387979656,156.81909542360984,-44.483691975925936,112.795680707087,-62229.36938710448,2.583486669851254,-40.44164897675455,-116.79712420242504,203.00509842624342,-169.88465507155752,449.0793989428872,35.838661395097915,100854.16973369801,-814.4662620080628,187.25911723186942,-392579.88437241316,-429107.7683916986,34966.16627776623,187.25911723186925,-814.4662620080628,515.8747756190314,-88.71920888404185,998669.463252902,2.8735444451436365,10776.485607435548,-108.0553298098821,-54.33923275011739,-1068.4271510958788,-1400.6154741704654
2017-07-31,-6.055429629414189,47.93595132627623,40.24813202358533,5.208722961124025,0.04044529798775637,265.68583011937653,-383.9969147994601,164.36597905473602,190.33495361880998,-169.67254306180251,599.3621918607087,58.79103495670877,710.3972124874374,-14.35670689187989,101.9672043864299,104.84849370781741,16.43051660862854,339.2892902371493,-73.36640220923807,5.632484051553837,36.0234229499691,423.1506042157153,650.1347698538481,-4682.410337832731,-54.711271455462466,-5.32369026414161,634.5743233900259,0.0,-7356.89142516374,28.180723177601987,-338.2068354242325,533.2943577277299,-185.45235634799897,700.0212031852603,-134.89970395239416,107.44872622636785,-368.26979791790905,-503.30785485839885,-732.9603883180946,-243.9412021065711,88.18168665274301,89.88985197651573,611.1714449391392,84.25085818597623,-313.6308135027024,-2.726214070197413,923.4338538601644,-114.00077273937094,3940.8384058632387,-519.1094866820995,57.31923295319859,-28.352049678837943,1.069718538915346,-71.39480481621104,0.6897481812536626,-109.04568428310131,-0.07400715588362528,-452.69384566611734,-15.514652511473287,-3.5580999834971863,-2.6884478027334087,-99.66295616984814,4133.640299231571,-19.733269405473948,-6.024402940345226,-255.38850745550735,-142.3942713921715,5.289418784454483,-1.3235510750803172,11.283831426585493,3229.9624215018703,1.5046182850612126,4.77351249735284,-411487.5177719593,-117381.87991380692,-460342.2717753053,4.773512497353067,1.5046182850612126,-153.56896672575385,1.727505855836128,2586930.077714205,-0.40375604193579306,-2814.9036026226822,-258.4304093535029,-18.08434783234179,759.1969855595016,161.9990754540695
2017-08-31,-6.1975072025334645,15.842762686478506,47.011394698759446,12.433989333802934,0.23020560062223933,190.05220049342682,95.04197495584714,-389.6958021593935,163.79557472212895,195.18920147936288,179.93295935768757,-170.3485296578344,1590.8670738988121,-51.63166363548017,75.26672068385132,102.14423843165318,105.03053020757586,16.459043043552768,-1.0589187072285502,-3.3786183002720427,73.5175375627064,448.85348961381845,564.046788644307,-4630.683758292243,388.0284801704194,19.900643547098984,213.60584227086528,0.0,-3200.348896459733,30.37391787256992,-239.15847074368867,443.71466877360734,-198.96180209602804,619.5717414406575,-143.4436288719021,57.69970539364344,54.23598696045106,-289.07439367350645,-381.2212373497903,279.20422972572885,90.25620486743952,100.38688153059492,633.882102787371,84.42627109623352,173.2137389356787,-2.5487626331209916,781.7813902013177,-102.4197487935057,122.23926480104666,1700.1460036215221,-74.37132892714556,-0.2453542920155769,-0.6049977306621486,16.799994223392787,-48.64876270472223,-12.13737000385754,-0.5157644858917243,629.1635172950482,131.06153982605065,-48.80307922648831,3.221512815932547,12.399493644978804,148214.7486029979,-8.24844904368797,18.050574864569967,60.546298148101414,-2.911470751889283,39.03732601553793,-49.09301357120641,19.39604361645661,5548.071585903992,-13.884614409716391,7.883743931147762,3179303.851284802,320136.0277875066,2857076.042496711,7.883743931147592,-13.884614409716391,110.02884103362521,18.03289481024813,30716945.848971605,-0.027977661158644196,27051.806278839707,30.574884187390126,-41.879530984779194,3714.8337677600175,-94.19221409544207
2017-09-29,-1.1603201129521168,1272.355783417904,60.41369909820653,1.0719271090369484,0.0017117391747499162,271.9075288405526,-33.970723904275054,94.19500865956992,-385.9393010189174,164.9098489442387,571.4719718973123,-419.56660699069096,1187.5463455896515,14.075021659428192,179.40433282587674,75.2426899378026,102.11162637905151,104.99699663555558,59.179947780171446,-3.912318889751752,-48.7161228286281,365.28753650296466,-227.82655787722797,-4134.6670540718205,523.5630535310571,-232.2108275452441,3.3473193850894196,0.0,-9439.198206362804,4.048184750811236,246.72799498444965,-13.92095879347065,567.0420627272508,-140.72798048553202,-96.33775438712786,-137.6531018613938,298.36863846557816,137.97508185658856,397.0384199363711,684.745021244723,82.23626537990044,21.34007013527045,-84.64837818552697,-18.372153280104932,532.8166459338075,-2.3535176905919184,335.99392408204665,42.35855290211545,-731.5014558256825,-1607.7856494771104,76.37904568598447,-0.8438348986428537,-0.5698933152445846,-3.094784930375681,-21.23789681044218,52.05268237250402,-0.5228964688234006,-2270.1275688207297,106.771306449441,-8.625589807727579,16.798658121240088,-132.99806023715539,-812890.1927677944,-9.37684355326428,3.3066603507573973,2572.91830448823,-981.8833301897066,300.6679826115478,-159.59108627593034,-0.24113078195978233,-43561.204022447346,255.67314938785967,-259.9317581740072,3630444.1650719047,341677.43975809216,3290509.1348985434,-259.93175817400726,255.67314938785967,-979.0929939245543,48.680390043324635,5750292.751587629,-10.129781740353707,369993.3194853982,548.7966950260379,-22.932804709295397,1915.0033047020988,-431.7823036632426
2017-10-31,-13.132456276047744,395.2620349175414,60.371360551401494,16.614028544491028,0.41149205146353846,345.6695413876063,-80.70796147587467,-34.62606891247353,94.51919527363263,-381.63462555663307,709.0052978501973,-67.33564232241302,658.0128948248973,35.950580861085534,15.452240187603412,179.15317501564738,75.13735363436508,101.96867480103572,53.14670790862451,-4.109396887523272,-40.895573595327036,377.5285704387934,-245.80137927481195,-4180.630145129313,204.31505036849697,-257.63026682641225,3.9136816202484344,0.0,-9689.074585501043,3.921715795149611,254.8543045913902,-40.25001790169674,585.9716915148991,-159.60078964141942,-98.92421523109667,-135.9231891293988,303.513780203763,145.7220506953306,439.100011350317,679.2360024661081,82.9409173651522,25.634457432286563,-65.09202896885758,-35.352206524799826,521.9138466935143,2.1300944264164228,305.7553318482735,36.919016224999595,919.5725060178403,2664.1270307562763,4.390568231475527,1.1126607815541547,-0.01126451505170678,-13.565671404396198,-6.22276637204277,12.17333672091354,-0.06852099567199954,-320.9587567612589,-18.499638736271663,3.155538886169097,0.7900084318223932,8.418637868361742,30254.303975569317,-1.12865575802482,-1.3301222071168013,-145.22726842248449,-17.46131658468221,-21.735293536162317,-11.662171826379677,-9.519347936656231,-2559.5557597295847,21.57214909211484,-3.791204710453542,-1247457.8448738456,-409499.1398997307,-842764.163020134,-3.79120471045357,21.57214909211484,-23.372898380988772,-1.0886256537462913,-1351430.38297534,0.07237006089036413,-13870.569871319225,33.81629625394635,4.985061329661676,70.53100977492068,84.18021699720794
2017-11-30,-1.8500864986473475,374.2960311046298,60.402880701849966,14.919791661014479,0.3316731959790474,342.7058923020718,-36.43459988211115,-80.96187715522554,-32.75530509328869,95.0069549526003,912.6971172388196,-358.0107954985352,105.68281226586419,37.78235478729909,239.73379061725998,15.456639921873835,179.20418550695487,75.15874758021114,44.75472819534249,-3.2157609551214428,269.3213933980384,366.76511885626354,82.2077700063668,3003.343154988209,7.044835999712581,-269.17509135597015,-165.81816220916016,0.0,-11601.927861711029,-3.267529488473315,204.08638150870416,-252.18791514674928,613.7178241516383,200.03126759937587,-73.2185935841005,-107.54116397131796,229.51292890359068,177.63518444325246,479.9311202562547,595.5789644727136,83.91335618654159,56.1480078360111,-274.5928891279471,-70.12968097515274,438.2057537327941,20.848908674698958,295.65164095820984,25.212766618825952,1111.163080841801,906.6026489428205,-99.65410433752822,11.671886288743849,-0.16256316240827573,2.7552062291961192,-7.459706957091157,-147.97328463014128,0.8220827032451751,1019.2416074080911,442.6433388502164,-0.5267057545383977,3.9243723292462676,32.66779747458156,-104814.39890292857,-1.7029217792795635,1.255335346511174,1390.7363928627583,89.50850918268952,182.20904849311728,-44.91156756863978,33.4169867942087,8887.477797568077,216.20375541603164,14.425634599979276,1234178.5291645527,1315560.9571692944,-85085.49688002467,14.425634599979304,216.20375541603164,253.22213165461653,55.27293765057259,-3080670.2608947754,4.780725494007356,-10623.90939468611,34.91462552964367,13.859300752027593,-892.3819222710699,319.95556701208943
2017-12-29,-7.492261275684888,1429.8714332194136,53.64696926425869,20.58613060234734,0.6319667694021824,338.4212260033777,-201.77089836124608,-35.804015631934746,-79.45277260967896,-34.06198947835453,734.3277463786594,-299.47479275667894,208.0451674697602,-72.59629710051742,214.6769108432894,239.1796459565985,15.420911898459108,178.78995502942726,63.81371206986532,-2.3702160296654573,259.907892731387,537.4579723813149,2311.976086331113,0.0,-7.988440025019313,-208.7445636645426,-81.07239517236933,0.0,-14411.39373863835,6.311500725294945,366.43511203410526,959.4833080854482,1164.118390595873,2138.0666870123687,47.17987195759878,-428.92615405682847,282.1785684287714,358.6653568499528,399.09754815893734,1347.1222896750178,86.85134760816005,117.54032043144728,13.911912975161876,17.03574226850746,829.6048862791664,21.396173894261857,-236.77585698099196,39.39701480069135,-2176.155110132043,1572.0311667535789,40.7085808431998,-26.131561830507394,0.273053267056099,-22.37364045614413,2.186813848670681,-75.29897907800705,-0.3520136691842708,1754.9782066612097,116.26243616837019,219.91967980845936,7.117623705560035,85.56017246144842,-4603866.688910939,-6.498337328970706,25.6910181138403,1710.2796726515298,5779.05687003461,119.6454701252569,-102.92632106550133,-10.224614418469628,-13109.955564334872,323.7603678211668,386.1555866608313,-2461136.1630132794,-893234.3150348365,-1569143.4384858608,386.1555866608313,323.7603678211668,5682.056072651187,27.77664706953135,2857736.105712056,14.815712119482527,1807869.8072250949,46.965428924391745,154.19796356057532,-2607.975671615084,679.9502639041525
2018-01-31,22.72923439515548,184.60976248115662,60.40074592716752,7.069825182983501,0.07447620822492304,451.54042080914763,36.101056451951855,-204.89999841624106,-35.720176717333246,-79.76746245569015,583.7422611862678,-264.79401519076566,361.28418473530826,-47.73004257576241,297.2292449412142,215.23834121000488,239.80515671046956,15.461241192318568,69.21548094222372,-2.4521759411229667,272.5920747825362,497.15385250046336,2333.8985897000007,0.0,719.9780180795475,-203.18709374896483,-43.21637478916805,0.0,0.0,6.310187873495609,343.46667038602317,1018.2074309233559,1166.593742316464,2160.0614058334454,34.3385015246854,-456.0768945396896,285.12738259160705,374.5691195205461,414.1632099311769,1379.5211532992791,87.3852050481569,122.9161803485475,29.103379646101246,11.241442187774977,858.5984579193935,20.614503428622214,-319.08898290630316,37.369036991971896,-1364.156120312909,-4656.848650825005,-35.305191114504055,-5.961182746820555,1.0153759005832796,25.255052880695075,-64.4835226282454,21.47859052314425,1.788402629979522,383.28123640944796,-11.199832395947851,8.00428172415036,0.9547504966325633,7.446310496583351,270441.9922453016,3.35300557878395,4.880295438790085,-308.1529045240277,-1.2023226748715388,-14.633116968209833,13.204961357194179,-3.7536188663079884,-963.4496328049572,-28.850605232891667,-20.466632947708376,2602722.3509559035,953648.827507019,1652694.3033681512,-20.46663294770849,-28.850605232891667,8.046846344575897,-8.216742268069225,1292587.319314599,-4.083398285220767,-108427.5185027169,-46.62828626437113,-1.1030141520250254,-96.88024718004453,853.8180682898842
2018-02-28,-39.73769844614093,23.106255281515775,73.9247682867509,36.45169506525485,1.977143404459345,668.1850325007974,-45.60391324528621,38.89154098116532,-207.7114922197932,-30.071357172665806,545.7199700358103,127.27124971786202,288.01128627189473,-63.355147322692105,102.28725783543688,298.0795434042984,215.85408422265448,240.491179232348,70.26088152785827,-3.131552398663924,107.46707644730466,420.51571357143797,2344.374790913138,0.0,751.1920174212202,-199.9066486046918,-43.71041713213441,0.0,0.0,8.509563926825324,344.96943248444796,1680.37797849275,1170.9167454402861,1736.6211313207875,-22.356840741514457,-367.35970343145254,473.0770335229146,345.53465750643085,358.5115166734953,1554.0507122537003,100.3210717730125,143.5928516672415,667.7120423936159,22.73733799178049,876.5795896813903,1.2462880496843336,-340.2034863563841,37.54824756854624,-2849.2442042542493,1112.1156485064103,59.281096472860895,1.566604231956262,0.06576627288354331,27.69822095010022,-36.704447559955156,-76.06797638096077,0.2859782992412625,614.2410644924767,45.67178022765984,-7.250193308438156,2.056919092823385,39.754913918978616,69292.66624726076,0.9401752147620073,-1.6711477474829053,-266.2401481323577,386.23865347282845,-61.222321023062705,-33.66318248382021,-22.50251243838693,-5830.541937697679,59.129975886752845,-37.772441558119,4332865.181999505,-14364822.843932122,18697305.79159075,-37.772441558118885,59.129975886752845,-197.6575817597186,9.011040913474915,39280434.21183002,11.021549863731252,-19404.976926722564,-198.40080993085212,103.40219402334469,14.710618271248677,-463.0815361717141
2018-03-30,-27.359726623947594,1098.5930666272388,74.27209247135168,-25.078155236853657,0.9314471076184119,410.10526778911856,351.3386630181033,-52.549392430002264,31.18799173069975,-212.00369362553454,723.279314143134,-254.67236504835688,1129.1091975608315,-116.43441199849887,530.6968099157847,103.07062694063016,300.3623918268137,217.50720724489685,103.97762002433967,8.039882349020743,-181.78267277408415,95.95108462610452,1252.4221236976548,0.0,760.1797761188949,-211.8001922100807,411.5211266807389,0.0,0.0,58.77340804110038,913.8439971828313,1619.8252027784247,1162.511198325039,895.3407047552076,246.40964437754354,-309.91373859347505,-81.8821883554676,313.70833970982517,282.1976241258554,1064.0489646915225,120.11162473839438,136.40993678608046,590.7566610161558,49.773042115358614,1210.9773899861468,0.9029439169119909,-147.5239717708256,35.91449035783371,1207.7775421815932,1170.5124162473057,7.718246298735721,-6.670270938022668,0.8742940011147624,74.3631121866074,63.20343442613034,-24.290366515604546,0.9733230337203325,-178.20296405108456,141.19940740622042,66.39794945852577,8.914114069578368,-27.224332893143526,-26462.786096598953,18.745714966224682,14.460105164762012,2879.9574199880335,159.19974072204786,341.07935834655154,-92.7806291940147,23.24169758276048,6036.210933076101,490.72173044734427,-178.82442257352176,6595030.038080633,-455656.60806305707,7225345.94106856,-178.82442257352153,490.72173044734427,195.0535610674633,100.30286300533623,-4633697.401591659,30.106448637115506,-16534.071215923876,-230.5945848852425,39.262402766425566,415.97438876668093,-289.7697140818573
2018-04-30,-12.014269712357109,418.731194411682,80.68535936363165,-15.970594087112861,0.37934001039141535,323.8763020672192,-567.7185864948253,350.4325438040797,-52.06940429882449,32.747976995749106,-125.57594019068534,-655.3076791445005,659.607249998744,0.0,-360.45311020448065,526.3887596984564,102.23392804119224,297.9241328374822,-5.0154406221830286,12.899796917562936,149.90411270147897,544.1076557679387,3020.0129529288924,0.0,-387.85762729172876,-53.93638993214737,738.409874578747,0.0,0.0,66.48672182196093,426.420569647041,71.31356492248437,6860.213185133676,2660.431681619106,-158.76672711261938,307.1150462515653,-165.8194560294399,-878.8017775122469,-266.63502959221944,105.624483758505,127.88893804332616,209.50865826090362,-1304.8388751107648,-45.95819316906695,473.4476497497802,1.5844634375842725,-104.99850218632248,39.70659266993454,-8422.219292927046,-941.5009027430915,-22.23323596462842,6.829297468469235,-0.18303357032920786,-79.4255654363078,-36.99459999573537,-44.90498072863966,0.8952318056588764,-673.7810091521969,636.1425004136354,-42.109663118539856,6.930502609572919,125.83966346186486,-3530757.324910531,-44.20873403464236,-64.18538952050221,-343.85394232521503,15594.624525990388,-91.18433613324169,33.57509961716244,39.60270431757863,11163.100587547058,103.15362320181566,462.0552477648708,-1909715.232928872,-841235.6799961329,-1068479.5529327989,462.05524776487067,103.15362320181566,15554.836582091419,13.122471566416266,-18379244.804468036,22.30745709706457,736673.5549046001,-1087.5265734974673,-41.715165369361785,230.52869404400553,-1070.4301936911043
2018-05-31,-16.518612473949965,511.49476398820826,93.64541734790504,1.9336316590797182,0.00558970646769274,225.8301199220456,-366.1215392664286,-550.7767988403681,359.9959715013449,-36.95837245877703,21.9941744209179,-671.2050238769039,228.03023510306977,-137.89677622447093,-228.67571844810902,-357.5815348638033,522.1952462034492,101.41947418177865,-8.528723645287736,7.4979784648670895,92.37239370556505,683.6515973945243,3112.160876888404,0.0,-450.76793276614023,-38.855845483707775,721.1794007218344,0.0,0.0,58.61305109686176,403.16471322711476,-351.7611979332069,6693.03832530921,3058.613164599542,-89.43113653286902,128.28340814061733,-356.3217493682583,-986.6918854246874,-204.76034055860535,42.745225606351774,129.9502942825383,169.21263038258707,-1678.0863247767772,-39.60806413610655,435.4298271122669,3.1212230098842086,-33.857581565947605,39.84819831006381,-3435.754339084034,-550.9563819139648,129.3748130820951,-1.2643048432558999,-0.31951351219589696,-77.31390390158595,-50.00671435448385,-19.863133107998692,0.3697084230947665,-1211.3760862367453,52.40600008772071,-10.070621787142954,-7.760404959221496,-33.14395122172289,209737.87602664344,-0.7946010340206158,-8.798569052666267,279.01116775024275,-84.82982007847022,-11.424976460475591,139.10080438397745,-25.545187607150638,-6403.499865506543,-161.2652742137202,57.990516680041196,4597646.623467624,-526448.9200140536,5124095.543481827,57.990516680040855,-161.2652742137202,-50.24836583655997,-43.35065617429177,25319703.66130805,-3.8516895271990848,-75503.63806454651,-578.8789154125407,-30.028235986369054,464.94364258809946,-269.74780933306374
2018-06-29,31.578222396909343,248.2221927043671,93.4921951528139,17.441560702326953,0.45553669472624675,-93.19265009399999,-102.63594080824227,-363.7553630095529,-550.5791430408675,361.93720031697114,-125.04272558269491,-1272.7144428421918,-853.431635600079,-162.1185233725331,27.763674839524548,-228.12310555977078,-356.7174109151018,520.9333202532897,-9.224452846777634,-8.824171331392877,22.960053627674924,272.5864130660113,91.56532864465677,-5801.825565488045,911.9895568378968,-14.04977037679209,237.13224448684207,0.0,-26511.719400610764,25.30065798469602,-533.4067270684079,223.20046815162337,-141.57647443504527,101.23197598225289,479.3448689163846,233.75847499855382,42.34385839929115,-154.2733435470286,-163.08304075826507,483.4296591580993,108.76244493815284,66.83714633943674,596.6044090964031,96.87665151847699,-35.882602263876464,-0.19497657702528348,980.5553800587672,57.04041651878168,-8142.449402246294,1213.8371618569581,-121.76367422689736,15.663182450983413,-0.26492271784820787,-23.26555566297793,-10.794936573020323,20.262869884102656,-1.2353052949485468,-2435.471203505951,354.1944248954369,-201.8149537984557,-39.81598847306869,-213.17575529755123,3985074.1163543453,138.9778638587436,-29.983009239498642,-239.1333164728967,1033.5955772273373,-102.38247182680561,292.86787074175805,-1537.4940066547615,-251595.71103575767,-1144.4259331079013,-473.19675684498486,9662655.261149645,600161.0778593272,9064604.546800613,-473.19675684498486,-1144.4259331079013,1256.050153412827,-203.4918458476251,-8020866.104563713,-16.17678862251512,-1522106.6478305636,413.9017731251952,-366.6262241646041,97.39112636118443,-421.58802171533716
2018-07-31,-14.674537596776512,1016.4424366646092,93.60518780212008,3.196522939845907,0.01528212570566753,190.55381036134665,-235.95521108045767,-110.1715912031743,-360.09849086927477,-560.3948599923588,244.75961699175218,-224.89383005660338,-2000.3449753674504,-43.75817825758577,250.77235024950218,27.7560001991782,-228.06004608367547,-356.618804450004,-20.91581631745191,-8.787003085007392,8.986574978653737,259.3299376082018,87.8405124349797,-5423.583744609335,560.8252645389192,-18.048026097791574,231.40543190086402,0.0,-27543.825974501866,21.964649743439658,-546.9592318368498,103.77157933767234,-127.88350262813438,97.51040772406674,659.7147494630159,230.33035839064638,43.04393554039837,-163.3810780727024,-171.62535463878893,469.60050029521426,103.58183940878004,65.67236179213923,579.0467750229451,73.95732551350883,-54.56188293110126,-1.6873141773671918,878.4992832412223,52.90241660707597,2175.5233984576294,-1479.8625675826133,-7.248707600867306,-16.577822772650507,1.026299299960037,-2.6548670545616915,-12.174985077327392,-38.10634704298673,-0.8887820986914066,177.49559133006642,-41.77239372518852,-0.5229635351481647,-2.3446983525952856,-30.28802444679883,-156227.4297724897,59.326491393897186,2.0573633778062685,132.45303092536415,7.92846241031657,160.8459390760545,-4.179388245735197,-1.9702064659823009,-789.3006244304124,-9.18129597624403,-44.72530472023368,-1625908.0022245646,-422851.4779112041,-1377308.3140295744,-44.72530472023374,-9.18129597624403,3.7164657684697886,6.611277958053222,-1573425.5100972652,-1.5174846267554472,45301.59112606547,180.88391157980368,2.4608975908899993,-7.933045111589308,-69.11101836425496
2018-08-31,40.86772784331167,4496.183205006881,107.08914119800227,20.983514934822075,0.6578562780041928,-1646.154205603952,505.4146910407155,-241.5910134662879,-104.35788532252181,-365.82090788120735,-66.38381612778217,6.130575449843185,-1362.0397243082784,40.74175109092114,46.125151149357826,251.98221119410158,27.88991010027325,-229.16033063460662,-17.017654036181476,-4.985087364553945,11.110939769331296,287.3665829275433,-460.34676063293927,-5318.492397481368,669.3129052427789,-53.54036048291738,354.3131720989559,0.0,-84959.68025525949,28.587130306546833,-511.7952555144086,96.28258252226348,-127.976502637701,-531.5450012583159,578.5105147648039,184.06769334485838,271.15828826285656,-165.32349239510532,-219.4335281210934,638.8335682677039,103.66920533862137,69.82217890363552,577.7071844261412,50.19322668922809,-10.223481994617245,0.8504425059547266,771.9117774928397,48.930841845297145,-2716.5682724868334,38.03291194488975,107.41939750806887,-46.444724656271774,0.5756616721138599,46.32308077681046,89.16410175899966,-16.30788446121096,-1.1947224118071644,-432.9668386178564,133.20637853530025,-19.125321865284604,3.51129884280453,40.586839685792995,-227080.71321801003,-50.41214687261822,9.517144723284332,248.62943095898663,-170.14753317966824,-9.170399822176478,-72.348953852021,-3.409875515417525,-1391.574363614549,295.46353076950675,38.68646680277402,50386013.298574924,11819469.532118171,38565845.19712043,38.686466802774135,295.46353076950675,-640.609564400831,15.969689065248232,-23689414.10834086,0.2118637195326869,75271.46483069425,-431.2965968952303,84.1920483997419,748.5179875984759,-343.47085356733055
2018-09-28,8.248650569308351,6018.290686254886,106.87194313297843,22.554751724638116,0.7616095457002361,-1746.414486783618,-139.5202988136367,501.48482843998,-239.84628194095166,-104.63422316160387,-370.9682941761795,746.6939354593092,-1286.5355500836376,26.999663182046433,301.4868194014242,45.974973450071914,251.16178876089222,27.79910405567974,19.429533626894244,-5.780214086188355,105.9052993822003,-81.60832650268267,-242.40285881279414,-4589.79679076959,-268.3641085188821,-59.70848623634167,130.22129162765634,0.0,0.0,14.573997787923975,5035.813324754099,71.08035309862464,1589.5832394836239,-265.98790840181823,1208.8846003082958,-445.62331293499494,557.0854416730954,-138.73765241988272,131.7424376558399,949.2339371521871,95.55324722128756,62.46893466782319,106.09900072385508,32.101020552520836,274.7464156144266,4.321330101652293,894.1907901463829,80.40236142927372,3551.596081910526,-1874.7219060503526,-26.527971469430668,-30.04577890058374,-0.12075754987035481,-31.412283216770447,3.471838865473842,-72.31337943836525,-0.060277257510704896,1321.0685596724034,-126.16649133258852,-17.712380190139356,9.310529816187763,28.74615665302764,2279067.6427047886,213.040389461122,33.631663233483664,-873.7087572379278,-2215.7527293740714,10.296190950201435,-107.82647253463415,251.49057169786624,21723.94473404117,196.62255387065602,-486.62916790857753,-427204.8509632349,-289021.6424995959,-127666.00724941492,-486.62916790857724,196.62255387065602,-2201.4749227305438,26.239917364224723,13614083.11743486,-6.641313965567321,-427079.885639207,3.375887414000317,7.668844924006862,-5528.1842503769985,3537.1998917400306
2018-10-31,-38.614565809247395,64.62758604918855,100.90819904977576,0.4021515190984858,0.0002404054068492315,-1657.1396603438582,639.0417638492436,-146.16698523379088,501.75168112734224,-247.71411087337424,184.35870306109453,1159.496406177844,-1161.6250500498288,14.480474965892386,328.7033606323389,305.18459082864507,46.538861926286046,254.2423177469807,20.14383782987092,-5.982469687759519,98.15004954889034,-78.437613528094,-243.1458204667313,-4644.607990762882,-271.99610838048574,-59.07218604374843,132.01575424170403,0.0,0.0,14.586057944029413,4863.563194354634,56.0969655285818,1620.5350738143989,-268.22334853382097,1214.0292841716564,-447.90144968053704,569.5902733536019,-146.29411863261342,134.57127017509268,970.5180670027363,98.66847505072305,57.759992418578214,84.88464641746815,34.98065083699453,284.10338172114155,3.4039662157632207,930.9065601800221,84.94639156697195,838.8793154428621,666.9487287824836,31.257398171379577,7.154486492682167,1.5460045298303484,117.94710267726987,109.98818012203878,-83.39196862875315,-0.14894387204735748,257.47439514211055,37.32470056673537,13.810650968107097,1.5862267772559981,-10.78000791169461,122377.64717208454,50.137862833253166,8.495877125360948,134.46481444273377,169.184569348472,29.89914017226465,2.5543830125648697,15.914580206257597,7561.201574609906,-11.551925827860714,-2.6041182598054817,1615526.795800507,426310.86376675963,1188444.416347742,-2.6041182598055173,-11.551925827860714,178.46470524920005,0.38598108875143566,4018850.4193906784,2.49506637578358,-40565.922597032855,355.7136598198158,34.353907346333926,-226.5482031904794,22.096446862976336
2018-11-30,-19.442319887724057,54.26880220661501,127.60881913043576,-53.564432623808976,4.2719477208059535,-1676.226204807846,185.73324247154454,659.1610267211446,-144.61945499099252,510.59601693634045,414.8724721874486,201.03925241140203,-705.7735030172125,187.63593160698483,5.817483902950907,328.6056305447646,305.09385334202284,46.52502499123637,56.710675451884455,-3.9988265776990186,94.81445115892345,-149.78970134760795,181.51263586268496,2303.2379336513927,76.69675332508301,-35.23548286703112,57.47878456486218,0.0,0.0,-2.583707125323718,4555.041129197053,126.18218834953026,1710.637497588525,218.40767324583297,1218.7242958278766,-395.1160421729197,377.74770454563713,176.41979159902326,333.3166113997681,787.6115375542329,99.49864907583006,68.9234435773761,117.71350554685517,38.81957945652777,435.01993975182575,2.1504795552224114,903.9243202505479,84.38067275002345,3984.5190196836143,2248.5144772132753,-231.9578576048268,-47.907998464130515,-0.786715734423538,-2.8942361262561462,6.550604480725042,-84.61736925728837,1.8557390631830328,2703.162219047219,-93.59431714912535,-39.15544251046765,4.482827102802158,30.017854487978013,93604.6268575238,-40.6751708052891,19.224439246706424,112.3943956595067,121.02899561547383,61.16237994150879,-73.8948003392415,2.540180410787343,1498.0647418315057,111.38816609093772,-40.821742134852705,5395633.380732,2946512.5131985247,2446779.3559363484,-40.82174213485281,111.38816609093772,199.36223322471778,17.182290380555372,23018122.54364264,1.0975399604561744,-23597.88916415628,31.112140543962596,-15.67394062623589,718.8934996231146,194.33542341234624
