date,excess_log_return,illiq,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,chinv,depr,ep,lgr,pchquick,agr,chcapx,grnoa,pctacc,chatq,ibq_adj,chtx,invest,chinvest,egr,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,saleinv,pchsaleinv,roeq,salecash,salerec,sue,chfeps,sfe,chnanalyst,disp,turn,RF,baspread,beta,idiovol,size,mom,mom1m,chmom,max,r_sq,aeavol,bm,cash,rd_mve,cashdebt,cashpr,chatoia,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,oa,ol,noa,cfpq,chcshoq,currat,dy,operprof,rd_sale,roaq,roavol,rsup,chsaleq,tang,O-score
2018-03-30,-5.130136793333502,2.1451204667446513,-22.470065871726867,0.8345780487656412,700.6472806117981,40.49427985447129,-43.50333011473862,410.67517505335115,121.44597695741857,-78.71914183854976,497.5078544773235,96.62474978321958,281.57819367172834,203.90464383408496,-1.318489579742232,-1.6631750421962233,341.85551242589077,140.63302648096737,-382.9220896075329,293.7175894313963,-103.70806186969386,13379.32002020802,718.2633594769962,-146.92179280837004,-103.70806186969406,8282.260742491555,-64551.28198531572,48.88286484767792,1213.8674206828302,334.20834023243174,153.90021529488052,550.6917652001928,135.22278230935,318.9202395692689,530.5934916639603,-220.45094516416913,85163.4989273286,479.4303214674225,790.883675612556,123849.1506781257,30349.134089464424,-0.8543014595935128,-1245.4633293622442,143.2698675463379,2508.0512415601374,1785.5778367869912,906.1890165676778,0.03576688160728736,21.0168327274248,-28.43673490417069,0.18704561358057958,5.566546232324981,329.12440445465245,-709.6957684799233,479.4833636091621,22.60811792832874,-31.9854531153037,-3623.933470546066,82.59236526448194,31.658168135031815,8.415312058815761,32.634205581938886,-60948.574866268085,8.219710029308885,-21.347636227548605,-2010.6073641365883,652.8517539869663,49.818531247125975,-87.50480038756115,0.19536476681379256,117.3075338969586,14.85883549388791,-4166959.2970151156,-4550910.023864865,386727.9533008039,14.85883549388791,1.0598435536881468,841.4594361671116,17.857585716471803,-152.25851857288603,47.77977184831424,8.750441930419356,9.189447436658781,26.704613584552547,91.194473290231,17.168543357904582,-3708.483296311857
2018-04-30,-14.478679637975297,2.2914679853088558,-14.309716296706753,0.3398901693376053,427.78919840405047,-579.4771122525968,42.71706454092033,-43.025045839998825,408.61779758278897,0.0,-337.829831345973,493.3507878749186,95.81737454949275,279.22538799369954,-1.86590383741233,-27.20403687809945,366.19983745069015,140.6001902169507,-375.00299399619536,521.4115178320866,-46.81607519103502,13612.712013446375,174.94012709523707,-59.89212473250121,-46.81607519103525,8417.950169060747,-79149.08439175216,35.65089917503519,1266.1440632292968,206.9169331212638,176.16736399807732,994.7067147110789,217.13954457917265,52.9154953023037,347.79729642096584,-279.82638450779785,83246.61420927572,207.91657524935113,934.2153776442581,111457.25098919374,30711.33545787768,-2.850095334425508,-202.81506082142266,78.34269288289873,-3146.4427722975984,1783.9470542509819,-117.89268782676209,5.7464955938027344,0.36427741930435786,46.792342144086604,0.03568458233446847,-76.64194909436264,-116.49936828665022,-451.28049795330816,-494.7644213934718,-42.29978636186365,77.3548364192668,-1986.7627503450985,103.14853881322779,46.161276793750176,5.285564195752908,20.177909060461957,61505.203834648535,-113.23888007164634,-40.04880106090968,-403.9933871435569,64.96740389891238,-114.09488042771181,-2.367105584897672,0.14478484861040108,63.540696017552136,-46.16053866942275,-780856.2314531356,-839079.5435488895,60243.56737944484,-46.16053866942275,55.433638330661,-44.59165850428326,-1.8774733710186524,-47.11784067279609,8.804772008912053,-4.191658122496392,14.087146754567925,-32.83814579038331,-406.13940242079696,-3.138471950918756,152.15878865596824
2018-05-31,-5.6430323223712,6.475210019546517,1.740327055959276,0.005030905113141393,336.09986701188456,-47.24793587528575,-579.4889251238195,40.39182000962659,-41.26387569174575,-95.5325439615927,-215.8104084771658,-337.4639757406541,492.81650956558906,95.71360833255976,-1.9280597121525247,-27.264149318714708,358.66377360588626,-203.2952153106133,-151.30368542619047,235.20754551051243,62.32859867098876,7790.534567819899,343.5605376126183,-31.166671028433086,62.32859867098869,-1741.288467219155,0.0,19.485251210198403,-2293.0741673159932,303.94853729267055,-96.26901773247324,639.07738502599,759.9984123708368,-50.396902545350045,-1.376349273706957,-1080.3465311997068,82843.66990045982,122.10754232000176,1051.7300826004578,112097.94772900325,29728.522556289754,-19.30663797910542,66.377935371009,84.779810680528,865.9366583895952,1531.434450548753,-826.3855461327785,11.989306499403511,-38.40541634196785,-4.81711772838878,-0.054224306633521735,-9.850246556590719,395.91686279547275,-166.30110291574124,394.35106339465915,-44.196940466293995,-56.303194985537175,-998.2129584464074,-302.87460470555516,-8.728034516311595,-1.4356939598279368,-57.13593428295894,-68793.80547802208,-15.07409514422411,-36.58560499291832,529.7434963545102,-240.4736067334652,-2.5050824402005674,172.9801028199402,7.107199567779153,324.51099582525444,-114.5900946885069,2386067.891229391,-268750.7519105524,2634751.048228696,-114.5900946885069,5.190083223417346,-304.2922649562097,-20.828367117883943,-11.753797748240231,-12.035471609577172,-3.157095911999903,1.6651945664659422,-134.1750176602535,45.18979020328615,-5.715038684285446,1188.941203713537
2018-06-29,29.2895243888483,8.131176501735466,15.703642094749005,0.4101459345923971,705.4955739835574,-200.99122812849413,-44.25658461455547,-576.292844426671,40.01910203032499,-111.10723910109533,26.192410414646368,-215.21264891703143,-336.52925568186083,491.45148837841106,-2.79275473825856,28.849971952594387,362.4549235474204,105.19345283611528,232.17321061489636,259.5619328074613,309.68460630323034,1631.6907515219318,726.1010164582113,-59.868358647158956,309.68460630323045,2443.042182606533,-9597.37565831164,34.641524858451696,-965.9062413324965,-283.5218464171209,276.34188557985755,-123.14574425280749,-58.014929091396795,-584.3073530605374,-745.9418718881215,-180.7885331666961,86968.38220923011,-483.1860983756597,69.00287205551884,145453.62798209503,27252.684949805116,-1.4994416248160525,1970.304580332636,98.5365471357379,529.4069542734296,1088.1164616665726,589.3915194478841,-0.10730141872677734,24.925008447542496,2.881670640089226,0.6858889748821468,-25.166275729116023,62.530157959175085,-129.4874718130592,-335.5802956024829,10.041109460388952,-140.893759603754,2040.8454585673826,199.3963529902694,-71.80500855435707,-4.24901439009621,-64.00280202562851,157521.06474329287,-30.813553385046532,20.85380014230759,189.10799977738134,214.7495036129858,66.66318474139734,294.1535550130154,0.27446810058339466,-5.18771600864784,-287.1338262344211,2131758.1965807676,-436741.1622863412,2565987.122189626,-287.1338262344211,-47.278022490771754,497.05313661021137,-37.18501561462202,-384.59864501258573,-39.02081661916253,21.075347591587928,0.1668791100597673,7.273676763724154,-125.8894606342939,-67.15995544633097,2666.763710659925
2018-07-31,-5.874428842283751,5.825470138105321,2.8753667474802125,0.013746723208877478,877.3179419224325,-92.58986835175664,-203.24940722250176,-44.19665611468049,-578.7834234935955,-15.294534439964176,236.5368798835866,26.18038902067855,-215.11387389027615,-336.37480060498166,-2.9836439988651975,37.86681213866219,317.86034801042223,82.05338293314226,504.06048336927796,-45.632417817278,481.84935382911794,-290.3149757695798,829.6825306228665,-57.491239583973446,481.84935382911783,2127.1466245203214,-1516.7426990669057,41.522640818889975,-1018.4195263284682,-265.6144103475611,-28.484016278196417,-103.11199337071523,-161.68451739939633,-443.8072454877554,-602.9923937547007,-302.6247076967354,87570.64514354723,-343.4471530913164,-72.8169744805022,143082.75612209085,27498.405730889503,-0.6876882832143131,1923.010284752759,236.30123584563881,3807.677555843422,1472.0580663797703,841.7055422248386,0.024219324692651867,461.91970101536987,-7.043012689231546,-0.019450026855459157,-4.1585274820427,-246.40538306811322,1042.4570244289866,-488.9497211529401,9.58615489065835,-14.586574767125967,7379.549250688717,75.17141694282145,8.162329656689394,-7.413081666971067,-10.656594921826581,-67248.66129265324,54.206727293354234,-9.55224390701676,200.53554987451753,-21.31903216685714,17.207526711614264,-45.8703809976206,0.9442584946803088,53.25878897749749,20.423767409193175,2912708.852593869,217139.2885292694,2693828.5808451474,20.423767409193175,20.307335352827067,-85.78265120439755,8.780572598534533,33.66037334546809,-6.4689658821601554,-32.19174151699042,0.1324343830506507,-7.760115971273876,205.36187799061258,-18.28486250507467,557.3919328112097
2018-08-31,3.352623606234452,18.934276956899843,18.917250075645413,0.5930766014890322,-678.5448263214851,464.8430506483268,-90.6123683411977,-207.8779830938753,-44.585833009674744,-1.9816256318800891,43.570303321448165,238.02504923583479,26.345102669517075,-216.46726062017825,-4.045791966710594,23.690068812978282,324.6821163433416,104.55884580206686,365.6741772497487,180.60129359479453,342.2003065591883,878.2771982445893,583.6614358902099,-26.36803571606949,342.20030655918816,2120.295755473811,-6607.829108005101,10.177005752204686,-1119.39821380319,-240.51781977851422,218.99931767451315,274.6881091613939,-108.65708980467107,53.19814931965778,56.97108131247889,-281.83371168465095,88114.90306304334,153.12789669543764,51.25338688071671,143959.68557587216,28575.150488260326,-0.7044855057105623,1687.9240311450392,252.23390368767602,292.2035423862168,1279.623943094004,-709.419135052116,12.343351164991802,-387.8195381976293,-45.02975130739276,0.6041026300869632,56.9789358202579,-579.250599762217,11.510975938736294,361.76267294005356,87.25529960674896,44.62572550800496,622.351755617321,-1.014034844379239,4.7004467843524935,0.25382432065277527,44.022304527852725,1658.389030128019,88.79913290783695,30.12739997537949,-84.04065953732606,127.75191436863861,19.992677818274615,-39.636284689551275,0.4314701219621462,40.816058457397276,36.17824239682034,-1200133.9963274598,-269004.75162740797,-935483.3384916484,36.17824239682034,131.86538977803738,191.67694453418517,9.277481188131674,22.141302049309502,-0.40680241404794515,13.54830957534179,0.9205707197139361,2.782899315127338,377.1335398336374,29.346360266921238,-606.2129927317874
2018-09-28,-26.453037152870163,26.666289080438236,20.38909489795156,0.6884815001313004,-662.731313563452,-32.082781029210565,463.5014222441938,-87.64435686966927,-219.4606053294039,67.29153907145982,286.3108530838267,43.660727507526296,238.51903756510038,26.399778315184736,-3.4354155102805697,29.703525662076707,318.9447189001962,89.20954736184504,334.9413547019971,-124.15216922793255,241.7377359357347,1753.390218880962,251.36576602732578,120.53377073285078,241.7377359357347,-87.44127667381319,-6368.579346853362,58.484791425932286,708.3846239827328,492.8283698199907,-52.133892431207954,-73.25396317303091,-78.02906113418973,160.05235165102445,393.23124980782245,66.04750171326035,96181.69096282253,262.04286592268426,1039.2468223337771,111348.88402509995,27612.597336518356,-5.330279084283467,-411.4336318830202,360.534062146285,-776.9220920470594,1378.945807488074,-1308.6970970937464,0.06635725721599783,-90.34633650180479,-12.501528118470446,-0.21711483920254437,18.913794499703727,-69.35636878031642,274.9447233258371,-378.80642319897834,0.8930153634864837,-2.527004200276224,-2597.6879938333095,-48.5005632536795,-9.014738080041298,1.5696699192879606,-54.24955031011939,-108831.81141217455,18.964948096477173,-12.380584712913105,-225.2803940300273,-304.2459447524034,-22.4330611995822,-87.06375542046621,1.1120491482924812,-18.1677017283032,68.0493045490237,1476593.116285503,478175.75929839164,999449.8270139247,68.0493045490237,27.40882309691247,-367.42279500169025,9.452793260789889,599.2287601870303,4.131934656259681,-29.364718895562277,0.35509074416142994,162.55497712378212,109.32965139407952,-5.0186842636171605,-722.2013557809405
2018-10-31,-12.713313694449404,53.76597494071419,0.3607864248793527,0.0002156774328572394,-698.6890242423883,67.1794421281044,-35.91684492901097,468.5620079778913,-84.72946083626854,25.67910663922463,308.0235330324441,285.98440768375775,43.61094649676481,238.24708335238597,-2.5646557257480604,40.76830682392712,318.5286114730155,88.63328453311642,133.25217001597815,-15.992851775032065,118.88460037076858,890.6196214271046,72.0284431799238,-739.2594443748746,118.88460037076861,79.08305258479471,-158.63563446055454,66.56800856848322,614.1894129690872,470.53444117077197,120.65202083389876,33.821926456494424,-36.181626496789164,80.71120705023185,505.19432608932823,143.53389981451107,96276.66437039325,201.4936739781193,1070.621098760649,123481.6349920379,27798.740811326206,-5.734204485697523,-128.22082799037693,341.5767443983055,2211.84050211073,1568.9588144693266,812.3517476659044,-6.081503477385951,-28.037370083370092,-3.2453125341522764,0.13725414350077614,-10.412566022068859,122.3763509926905,-241.51565157373085,-755.2321072704508,1.9938156476987388,-120.75767396935044,-5502.587439066976,-33.16217541411925,10.926014107964988,-1.2869087578388356,19.595002501984936,41494.97132097237,14.648858172829037,1.7646927548368012,-120.18934671677289,-41.32384787898627,-30.312054641791974,81.09908117851936,0.10056385982761995,-5.837672759424095,-23.561314790861985,-219868.56381446123,-54863.690926373005,-166620.9679504782,-23.561314790861985,-17.936523104357008,17.26455757185977,-18.549730516685585,4.416506649358325,-8.578282319931098,4.857589597845333,1.1278549890870977,-4.209088771377296,17.591708262135285,6.849444004869838,-463.874399613007
2018-11-30,1.8119811483387247,10.420504878224808,-47.980427151798644,3.826604079874351,-3338.0506810576476,-329.84786909066304,72.30915686125479,-34.26952458612236,467.38573506754665,-158.6233661598983,5.422822458702127,306.31283611635297,284.39611136282946,43.368740614164345,-2.417412151668524,43.22715490154007,320.8085044046818,97.42794949365829,165.7045516330438,-396.8755414223812,109.34842717932727,7859.472727954778,49.6692120113223,-713.6868513589517,109.34842717932725,184.61608317835694,215.55364737037257,91.04429357054646,701.234525831164,481.16119946954774,-343.0778732342398,57.830813637678716,50.04395346262859,-20.801107269070332,-112.88688433772113,376.00301923281205,96362.05779263833,107.40937579459194,1095.4408414504362,128532.58537605821,27237.512685712834,-5.526048459264815,-384.01922320104933,327.7913625669331,697.6718852196188,1468.5710924712762,3135.678197402618,23.776971467398653,63.491716180929814,58.8389064605376,-0.24419680303331148,-50.66158169414848,21.307809376186242,-603.9170360929957,118.95662708940017,-23.10047152571974,39.34304140427707,322.15571494412507,38.37181694571791,-11.28828460085424,-3.5083999102937398,38.465831425518104,-7856.359814176511,-20.593844368886444,5.978711555859377,-21.394191998370843,-223.7896888343821,5.9818743737296245,-21.760858999601624,-0.43208091405666593,-99.63932082897168,42.83485722267784,-725487.3389169574,-4999.931148394942,-722681.511543557,42.83485722267784,1.9514681919214354,-647.821561771425,17.051762791454124,13.388270552445192,-23.158890876897647,14.863988335007775,-7.779639965484506,-3.882922536502736,-182.50462493766946,5.52654575726865,-365.79751802968167
2018-12-31,-76.91004122896332,800.7394361436587,10.053804757449486,0.1681730547063397,992.5551789499166,-142.19338980367618,-331.5565183046732,70.86252363542027,-34.68057546687429,12.775848449191333,-722.3011879585681,5.414064511805371,305.8181358799109,283.93680699505256,-2.4806942454272205,-5.774575861643189,326.71596598970723,527.4849860394633,-105.30077647715706,622.3097554520168,-36.2537232743704,0.0,-3.6470664138773685,-1008.3386788742665,-36.25372327437056,5988.595100289897,-3100.9518961012573,2.145249533078694,463.55917361523734,-1538.8424856081401,410.9154387011189,59.43507342953901,501.85442820490795,106.38001976662625,-196.79505719875243,401.09277796415796,91702.44688454049,191.48146454071002,-3163.1004592854383,0.0,26597.264742226653,3.810012012426739,-1361.514183941264,325.36121256798225,-1868.6804549104922,1658.8539200747862,-2695.1592928138725,-6.118330720977042,51.159000322920235,-79.74330199599189,0.38075031190473396,-14.650342913981149,-121.25397964242757,103.44576291876211,-34.88070806400901,-18.61628199221707,-228.28883665223157,1612.1403223239067,374.06223326020927,16.960779110819544,0.6829321705489306,2.079226343057144,-370368.4719372054,-7.278815886421604,-11.408083256624877,-264.3864075181491,60.15546286052631,63.32749477085372,144.0373492825516,46.40506772716988,1160.1227658566688,30.360651087514213,128426.3372412622,209970.32759114355,-82522.39434584975,30.360651087514213,-349.8906043206426,112.76271234673732,8.149461407015863,-259.0353653035688,2.7045582459150843,82.91129715014094,14.646217326116755,24.097251825430817,-35.81924958505249,20.064081467955475,-530.7349597597931
2019-01-31,70.14094379373199,5.742573672339486,-60.20280012074785,6.030789570843884,-15.43312146512244,69.98721062143414,-141.34446701363504,-328.1311862996506,72.48735388960598,13.41704779682416,151.50711619154433,-722.3646522379739,5.414540213228302,305.8450062879158,-0.8347470284739619,-6.610291133288719,325.84659477183163,516.9993474852445,193.5975829520528,831.4375390152554,247.25686722671855,0.0,443.47781129690986,-988.3571899555099,247.25686722671855,5881.971631973392,-3294.7342634776664,32.302449949926626,548.0085001580429,-1282.9061824905361,597.6027743624117,43.408560094491015,465.71757657320404,40.611012771882265,-344.45482685642975,370.196692493758,91837.98080165354,163.20594697220523,-3142.908643742966,0.0,26399.58517590332,3.775495856296585,-1563.8848509364404,304.3169005319401,-2469.1324013525946,1369.3754233382522,-682.6417452672276,5.998511192984168,9.9772713532833,-38.160879334044125,-0.323292861086685,0.7957560205377376,-55.89805545618856,-1175.4638107792484,481.9346040793812,-61.06569990544608,-74.18871269904162,-336.22489316482825,63.5322640537197,-15.81891798561901,-0.7779172367464131,-51.63890049588372,0.0,-35.163853074360965,-18.356751450880893,173.81992073038327,-12.12159879250612,16.792647873879105,-35.013965153367195,-0.5965952736506637,-16.142274942045788,17.880154094671525,3640651.429166198,510497.351717636,3131824.4255243987,17.880154094671525,63.65895889408701,60.415678150822714,6.84254053528322,-2.189274046966375,-3.5132801605658432,-15.312309264449539,0.9270751279426577,-4.163665360670787,16.40067463669328,-22.131757289716006,116.63679623421922
2019-02-28,8.397979360304705,78.47532114400332,47.996854018277695,3.8678440776026903,-2738.324327055869,-1086.7755447804323,73.18723922160648,-140.3134453160772,-318.1134442547218,102.59699706036531,-892.0648296598185,148.95836588106832,-710.2125687058658,5.323453329678202,-1.450772691017801,-20.77162395405194,323.0165711749724,466.91398738450107,204.49385765607107,537.3377766312128,247.3848687877311,0.0,515.1518194953809,-389.1790339008833,247.38486878773122,5012.654374089612,-2387.474970055483,18.707763621838396,491.4224472920891,-1088.9567664630304,341.0978782250495,130.5985899892963,382.1211025827874,175.44460189798025,96.04153717100061,96.31464732797839,90343.5353682393,310.8581654337856,-2742.5818376896177,0.0,26760.42289840626,3.601928321633454,-1555.1279074719814,298.6959187847515,-3731.9711518061276,1395.0473656091685,568.4638041839944,10.890559772265973,115.43367984210113,159.15383222018062,0.4876134696753667,-152.3706520153064,113.41312035564715,1340.9607115762726,-458.79866989320135,-33.69621142081121,501.23709356511677,4350.5937629416985,-33.294845022598565,-40.698037726000734,3.353849049306212,-13.737999642434943,0.0,36.81129112759429,1.2576290251304272,-76.78307520499766,-395.3586775731728,21.189677229053586,-91.38606603715363,-6.555296829763762,-226.773818965396,52.926856428432245,-1123043.2121025026,-327915.6938592568,-780494.3181209564,52.926856428432245,1.9575593141430119,-614.7565275840152,7.184084685763182,-23.353428570592314,35.36328353213619,-15.807136169990372,-10.680062483224901,-15.330105235532134,30.312966297864307,-84.93711685635935,62.30670687545353
2019-03-29,7.119481626091266,14.06064563203449,20.052654665709564,0.6692388009159645,519.9163301702006,1015.1053764243634,-1106.2062231422476,70.49992910461889,-146.91765724879343,71.25571686652906,729.0610549629555,-906.2858458767876,151.33301317845772,-721.5345535227235,-2.8335245835630687,-35.946184493187644,345.05801257409763,459.8441923698705,317.75493335389217,493.9848053322503,286.62299556779624,0.0,592.5218188710663,-414.7401765837976,286.62299556779647,5162.750826248514,0.0,44.29691079997797,667.0542980064309,-1514.112654639065,320.7115075974996,339.74052264757285,302.2305380904001,-0.3048951309944101,-334.88063039238233,-293.8720193338421,87907.9297918875,198.21328278254384,-2974.0107539598007,108537.06330152096,26883.116857963454,4.058182200955315,-1473.0761067963995,83.68686917141224,-2062.5385856965345,1339.327608595066,3551.324066761723,-16.924400151059302,-2.153431765430696,85.1063190496684,1.4533240756185322,141.96233955221578,-100.72988179807294,280.19663873170947,1090.147312774884,244.79780137057878,256.00267888920484,-331.4475199838871,292.04956827180285,-11.154117448895931,8.487726926873247,41.49411596573498,276933.9611969551,-28.831054880642974,-1.7034403143940153,676.5175793331564,-373.75856977012336,190.4809710935499,-82.38135579031137,1.4473459094166117,97.53331660736421,48.24725225911817,3823398.7621779144,1195458.3966867104,2632357.0060460567,48.24725225911817,165.5636923228002,-337.8099348146352,28.194533296291553,-101.71179425887499,40.31823125363975,2.8600681575204874,8.86085629233213,-43.49102496779371,-163.9471284911673,36.143534176090725,-2749.4120996988895
2019-04-30,27.091602629487557,12.638006843919007,6.569228269666521,0.07171957400991026,975.5749123790279,135.41828244890357,1019.04845607039,-1110.5892476631557,68.64314965676749,24.47871024484865,302.6275658663863,730.7274685110114,-908.3573418121404,151.6789147757409,-1.9043673586668786,-32.33359019951046,344.0462225028575,445.2741588931076,380.540841509012,112.1479701932509,29.059818933542324,0.0,47.6050111403597,7.705533026550031,29.059818933542324,5213.525568494961,0.0,30.414543551220415,592.1820026134876,-1596.469669297424,-45.7914315757987,256.6512788380587,290.1779856348549,-54.41444840534614,-318.32670366073813,-417.65963838960096,87470.48889546658,88.21582548583449,-3229.2509461165346,108976.71043014733,26922.77534769254,4.978797073587602,-825.7502656185872,76.81103875655842,-3413.978041013107,1439.3428550726414,5709.009841749412,6.173747724056,-101.32077166616455,10.198268989178814,-0.8362601297856855,20.678860418200202,-206.99352917723445,104.50180284377326,-260.68815348531234,42.55395084213376,22.234409165905618,-4583.346279188852,6.46289555332487,-4.212550233570596,8.18337793221638,-63.590825110664014,-35133.58889952002,-79.9634525987315,-11.619757750755525,179.7355093947299,-429.6679879685962,-9.117026428808913,31.73748378644578,2.48245769025133,52.734809868121374,-45.900231915330096,-142101.08339980245,-92820.70198292285,-53011.38950397074,-45.900231915330096,-61.44939259565467,-493.9898514180568,5.845483876743856,-74.66878561224462,9.110306467902433,-19.88779494848501,1.2565927912050654,-5.250265601687431,-296.5900860888204,-6.7512337945768195,362.68920342747515
2019-05-31,-47.29841271169003,10.237087990372155,23.325777196781225,0.9039670297221946,888.6090571001189,183.70638048657074,134.50762334765503,1010.4317344645295,-1117.3511306910389,49.021508112096065,99.11944155445408,303.001470376326,731.6303019830079,-909.4796417776711,-2.320672671629119,-46.18474654099147,334.8142627638062,-228.6873554006499,472.2532566791433,-306.02169549109993,25.608271259995362,0.0,11.81975324068992,2.903023218480347,25.608271259995362,-2491.001016484003,0.0,34.73114225668038,1032.6363504582696,20.402946402531867,-334.82924440153414,-50.640189883228885,291.6715006915611,223.06918411188065,-624.448756423328,224.25224288164532,120184.08355865204,343604.2400690811,-3.9596879385016734,110842.03841068952,25419.7694930417,-60.212581430495575,-280.4414148698315,154.27933202860805,-21.298975237903903,1338.8799171465096,-9755.194120257791,12.071741631109845,1.2614395901191529,0.21824434922166347,0.730504194565107,11.203441888768793,-453.17210792950755,1558.2017281365409,-104.30488859019897,41.66726740900572,27.12140707321805,-1277.2704727051841,-96.46066761657175,-73.54610352937789,-1.3125426486799903,-98.3738538044974,3512.9520468897535,6.690261507325587,-28.500482701034343,-33.93898743275986,7.171929943138821,-5.762454773466743,-165.93787039076253,4.90664108713154,146.08060055922078,-67.47337476645413,7250539.54638654,7409.3793453499675,7359801.938433185,-67.47337476645413,-103.52548092168959,-30.067771396657918,-35.38154539279479,-73.50131154613678,-13.435690216207277,-206.95195634039004,18.96646890854464,25.81537388738537,364.8379837624655,-12.707645363674146,-448.61846239163424
2019-06-28,27.784540096672533,4.391502522170294,-43.37424802492566,3.113042356679869,1046.2945224414377,445.48418599315664,187.75918094226182,138.37528646728512,1019.3701996936948,-68.33662882733752,354.4847944996332,99.86297305203213,305.27439618688436,737.1185307863157,-1.8704596702019,31.632556042389748,308.18221834122016,-263.18861214413573,314.0943726166351,175.89043483899866,180.84758300098628,673.2164724430148,462.6324043396215,-47.20809451948487,180.8475830009862,-2409.9190210923275,0.0,191.0734067842593,1805.1721326865295,-240.4033705291808,325.4501655745025,-724.9497066291021,20.234153689661067,0.0,-581.0751674147273,12.13936755638035,126602.43104882745,-260.31202713779453,122.12633460170855,0.0,27009.175374194198,-62.78835379548035,2427.7143835230067,171.442939578239,-2946.141856786418,1191.0016479744236,592.4227922525652,0.5130476182097539,-45.415855987111684,13.242916747218715,-0.8909189038096059,68.1045335350027,-1303.4174431541276,-1688.882985315261,105.7842726441445,37.847440402041,62.17498028920636,-252.3104632411014,-239.05675864564228,-9.867838594015211,-4.963345896141863,34.58136717630816,-245313.32434432485,17.210486800881206,-4.053896809706885,-657.5256155166799,136.98077996339453,-191.14452260665325,147.40580133866425,6.315175409257037,200.63507405210885,-183.8161543529083,1350172.61809206,-148932.90460904688,1499105.5227011144,-183.8161543529083,126.48547359612758,746.8451141118494,-39.815567935280825,40.77607376802803,-37.726201151048464,-21.35502094763254,6.296029224941378,72.58831372120429,-304.5109542905445,46.98790052261302,2421.552865635913
2019-07-31,-2.505229315428652,1.5883633218592992,40.22061119178731,2.6902021465216537,864.6013957367664,-675.3263650652389,438.57712138679614,192.537466708828,137.75040923972514,113.40121131852808,-649.9854640088241,350.9676121128605,98.87213706877047,302.24547718651735,-2.47956901690676,30.93913838279918,305.952953992176,38.29238650569967,10.05487155431372,517.7882952263632,120.86470546891246,-366.9974667213346,1441.2768739609353,-36.15336109761511,120.86470546891235,-699.2257025858121,0.0,191.76003307911915,1042.53713306188,-209.9723915608217,574.9481176273196,-720.8534859311649,2.9883287358838704,0.0,-344.43470031136906,-62.13437630383901,82066.95376401345,-53.72028146187764,269.3682351784963,0.0,27081.753437689793,2.3570989027007347,2105.0849165084146,168.0960313921841,-1940.4860848929748,1156.4856815947383,645.3705848902755,-18.671396401985916,154.01569088104753,2.085949245760503,-0.16338275874283426,-90.7566426836529,971.0829226383531,301.82927149839696,-739.6846735247336,-56.78609983037154,236.52978409044363,-268.72233159551615,-81.6609392775963,-42.499706625567114,-10.48243210745353,-9.993437582425145,0.0,-0.8305325182966499,5.648480326455797,-230.9476438828633,129.402751040363,-74.42085222016794,120.87398173003305,-63.8774767238654,-2033.1803236409044,7.958896278109535,-1276305.219729185,-283448.7564610392,-992856.4632681012,7.958896278109535,1.2664911257403553,38.79450771408483,14.08802146376108,-5.360704805174578,-7.166405741979965,104.042117453417,-43.60777487873165,-44.88840332821968,104.81325628161085,-59.0246038993846,39.30730099041102
2019-08-30,-13.10589699823773,2.7971603144115353,7.121865109057708,0.08407822585872278,783.1736294190237,439.1743137790297,-680.8208449978174,440.14058155565516,189.4067972599119,-90.51454732977483,609.4926152665762,-654.0113272636156,353.1414262848157,99.48452876918316,-3.6942966630455136,36.29663290648632,305.36762318986814,45.01730364310016,90.82105569379377,193.36774472946362,138.14431957897727,303.4291272779856,1369.8881548911284,-2.2711704828038553,138.1443195789774,-523.275858265406,0.0,197.70121270277753,838.5250505656307,-163.7046687414991,301.65471227304874,-504.51176375428065,-51.17442215243598,0.0,203.23486003144845,-128.59689932156815,82896.96991606697,322.61780543869145,307.5718980488366,172134.21696064097,27352.410311535758,2.298644830829272,1923.1954057815626,173.27916956193616,-999.1114492893958,1178.5284710592528,-855.9011351527533,6.379959778989644,26.377198336888796,2.673101753490755,0.6575377510768163,56.092648708447086,-412.2163095385731,-184.86268458893053,1226.4889673366642,-2.9910256854300314,215.18753305841255,1693.823704439259,31.653966107399356,-24.52458752268967,0.03207876679211896,10.53842926561532,671379.3262058058,72.15797622494472,28.821858294657204,27.275750571593562,-236.4666162587746,31.41351353244613,-52.08457732018465,0.06937699519906637,3.7869272744363798,37.42645946133061,1300980.2503350377,368270.12833330035,932710.1220017076,37.42645946133061,2.634867309300411,-266.795268092741,6.844977929257823,50.00526496391626,0.10994661817893814,10.217738730291337,0.5268810090571208,-0.6829684013322215,359.45478591902713,-8.003758077843486,-250.7023153989794
